t/F:I/F:x/F:y/F:z/F:B/F:B_I0_T0/F:B_I0
3.494 1.031 0 0 0 8.657		0.002	-0.062
4.494 1.031 0 0 0 8.672		0.002	-0.062
5.494 1.031 0 0 0 8.688		0.002	-0.062
6.494 1.031 0 0 0 8.704		0.002	-0.062
7.494 1.031 0 0 0 8.718		0.002	-0.062
8.494 1.031 0 0 0 8.731		0.002	-0.062
9.494 1.031 0 0 0 8.743		0.002	-0.062
10.494 1.031 0 0 0 8.756	0.002	-0.062
11.494 1.031 0 0 0 8.769	0.002	-0.062
12.494 1.031 0 0 0 8.780	0.002	-0.062
13.494 1.031 0 0 0 8.792	0.002	-0.062
14.494 1.031 0 0 0 8.801	0.002	-0.062
15.494 1.031 0 0 0 8.812	0.002	-0.062
16.494 1.031 0 0 0 8.821	0.002	-0.062
17.494 1.031 0 0 0 8.832	0.002	-0.062
18.494 1.031 0 0 0 8.840	0.002	-0.062
19.494 1.031 0 0 0 8.847	0.002	-0.062
20.494 1.031 0 0 0 8.854	0.002	-0.062
21.494 1.031 0 0 0 8.864	0.002	-0.062
22.494 1.031 0 0 0 8.873	0.002	-0.062
23.494 1.031 0 0 0 8.882	0.002	-0.062
24.494 1.031 0 0 0 8.890	0.002	-0.062
25.494 1.031 0 0 0 8.897	0.002	-0.062
26.494 1.031 0 0 0 8.905	0.002	-0.062
27.494 1.031 0 0 0 8.912	0.002	-0.062
28.494 1.031 0 0 0 8.920	0.002	-0.062
29.494 1.031 0 0 0 8.928	0.002	-0.062
30.494 1.031 0 0 0 8.934	0.002	-0.062
31.494 1.031 0 0 0 8.941	0.002	-0.062
32.494 1.031 0 0 0 8.947	0.002	-0.062
33.494 1.031 0 0 0 8.955	0.002	-0.062
34.494 1.031 0 0 0 8.960	0.002	-0.062
35.494 1.031 0 0 0 8.967	0.002	-0.062
36.494 1.031 0 0 0 8.974	0.002	-0.062
37.494 1.031 0 0 0 8.979	0.002	-0.062
38.494 1.031 0 0 0 8.985	0.002	-0.062
39.494 1.030 0 0 0 8.990	0.002	-0.062
40.494 1.031 0 0 0 8.996	0.002	-0.062
41.494 1.030 0 0 0 9.003	0.002	-0.062
42.494 1.030 0 0 0 9.008	0.002	-0.062
43.494 1.030 0 0 0 9.013	0.002	-0.062
44.494 1.030 0 0 0 9.018	0.002	-0.062
45.494 1.030 0 0 0 9.023	0.002	-0.062
46.494 1.030 0 0 0 9.028	0.002	-0.062
47.494 1.030 0 0 0 9.034	0.002	-0.062
48.494 1.030 0 0 0 9.038	0.002	-0.062
49.494 1.030 0 0 0 9.043	0.002	-0.062
50.494 1.030 0 0 0 9.047	0.002	-0.062
51.494 1.030 0 0 0 9.052	0.002	-0.062
52.494 1.030 0 0 0 9.057	0.002	-0.062
53.494 1.030 0 0 0 9.063	0.002	-0.062
54.494 1.030 0 0 0 9.067	0.002	-0.062
55.494 1.030 0 0 0 9.071	0.002	-0.062
56.494 1.030 0 0 0 9.074	0.002	-0.062
57.494 1.030 0 0 0 9.079	0.002	-0.062
58.494 1.030 0 0 0 9.083	0.002	-0.062
59.494 1.030 0 0 0 9.087	0.002	-0.062
60.494 1.030 0 0 0 9.092	0.002	-0.062
61.494 1.030 0 0 0 9.095	0.002	-0.062
62.494 1.030 0 0 0 9.099	0.002	-0.062
63.494 1.030 0 0 0 9.102	0.002	-0.062
64.494 1.030 0 0 0 9.106	0.002	-0.062
65.494 1.030 0 0 0 9.111	0.002	-0.062
66.494 1.030 0 0 0 9.115	0.002	-0.062
67.494 1.030 0 0 0 9.118	0.002	-0.062
68.494 1.030 0 0 0 9.122	0.002	-0.062
69.494 1.030 0 0 0 9.125	0.002	-0.062
70.494 1.030 0 0 0 9.129	0.002	-0.062
71.494 1.030 0 0 0 9.133	0.002	-0.062
72.494 1.030 0 0 0 9.137	0.002	-0.062
73.494 1.030 0 0 0 9.139	0.002	-0.062
74.494 1.030 0 0 0 9.143	0.002	-0.062
75.494 1.030 0 0 0 9.146	0.002	-0.062
76.494 1.030 0 0 0 9.149	0.002	-0.062
77.494 1.030 0 0 0 9.153	0.002	-0.062
78.494 1.030 0 0 0 9.156	0.002	-0.062
79.494 1.030 0 0 0 9.159	0.002	-0.062
80.494 1.030 0 0 0 9.162	0.002	-0.062
81.494 1.030 0 0 0 9.165	0.002	-0.062
82.494 1.030 0 0 0 9.169	0.002	-0.062
83.494 1.030 0 0 0 9.172	0.002	-0.062
84.494 1.030 0 0 0 9.176	0.002	-0.062
85.494 1.030 0 0 0 9.179	0.002	-0.062
86.494 1.030 0 0 0 9.180	0.002	-0.062
87.494 1.030 0 0 0 9.184	0.002	-0.062
88.494 1.030 0 0 0 9.187	0.002	-0.062
89.494 1.030 0 0 0 9.190	0.002	-0.062
90.494 1.030 0 0 0 9.195	0.002	-0.062
91.494 1.030 0 0 0 9.197	0.002	-0.062
92.494 1.030 0 0 0 9.199	0.002	-0.062
93.494 1.030 0 0 0 9.201	0.002	-0.062
94.494 1.030 0 0 0 9.205	0.002	-0.062
95.494 1.030 0 0 0 9.208	0.002	-0.062
96.494 1.030 0 0 0 9.211	0.002	-0.062
97.494 1.030 0 0 0 9.214	0.002	-0.062
98.494 1.030 0 0 0 9.215	0.002	-0.062
99.494 1.030 0 0 0 9.219	0.002	-0.062
100.494 1.030 0 0 0 9.221	0.002	-0.062
101.494 1.030 0 0 0 9.224	0.002	-0.062
102.494 1.030 0 0 0 9.227	0.002	-0.062
103.494 1.030 0 0 0 9.229	0.002	-0.062
104.494 1.030 0 0 0 9.231	0.002	-0.062
105.494 1.030 0 0 0 9.235	0.002	-0.062
106.494 1.030 0 0 0 9.236	0.002	-0.062
107.494 1.030 0 0 0 9.239	0.002	-0.062
108.494 1.030 0 0 0 9.243	0.002	-0.062
109.494 1.030 0 0 0 9.245	0.002	-0.062
110.494 1.030 0 0 0 9.246	0.002	-0.062
111.494 1.030 0 0 0 9.249	0.002	-0.062
112.494 1.030 0 0 0 9.252	0.002	-0.062
113.494 1.030 0 0 0 9.254	0.002	-0.062
114.511 1.030 0 0 0 9.257	0.002	-0.062
115.494 1.030 0 0 0 9.259	0.002	-0.062
116.494 1.030 0 0 0 9.261	0.002	-0.062
117.500 1.030 0 0 0 9.264	0.002	-0.062
118.497 1.030 0 0 0 9.266	0.002	-0.062
119.494 1.030 0 0 0 9.268	0.002	-0.062
120.494 1.030 0 0 0 9.271	0.002	-0.062
121.494 1.030 0 0 0 9.274	0.002	-0.062
122.499 1.030 0 0 0 9.274	0.002	-0.062
123.495 1.030 0 0 0 9.277	0.002	-0.062
124.494 1.030 0 0 0 9.279	0.002	-0.062
125.494 1.030 0 0 0 9.282	0.002	-0.062
126.494 1.030 0 0 0 9.284	0.002	-0.062
127.494 1.030 0 0 0 9.287	0.002	-0.062
128.494 1.030 0 0 0 9.287	0.002	-0.062
129.531 1.030 0 0 0 9.291	0.002	-0.062
130.494 1.030 0 0 0 9.292	0.002	-0.062
131.494 1.030 0 0 0 9.294	0.002	-0.062
132.499 1.030 0 0 0 9.297	0.002	-0.062
133.494 1.030 0 0 0 9.299	0.002	-0.062
134.526 1.030 0 0 0 9.300	0.002	-0.062
135.494 1.030 0 0 0 9.304	0.002	-0.062
136.494 1.030 0 0 0 9.306	0.002	-0.062
137.494 1.030 0 0 0 9.308	0.002	-0.062
138.494 1.030 0 0 0 9.308	0.002	-0.062
139.494 1.030 0 0 0 9.311	0.002	-0.062
140.494 1.030 0 0 0 9.312	0.002	-0.062
141.494 1.030 0 0 0 9.316	0.002	-0.062
142.504 1.030 0 0 0 9.318	0.002	-0.062
143.499 1.030 0 0 0 9.319	0.002	-0.062
144.494 1.030 0 0 0 9.321	0.002	-0.062
145.494 1.030 0 0 0 9.322	0.002	-0.062
146.494 1.030 0 0 0 9.325	0.002	-0.062
147.494 1.030 0 0 0 9.327	0.002	-0.062
148.494 1.030 0 0 0 9.329	0.002	-0.062
149.494 1.030 0 0 0 9.332	0.002	-0.062
150.494 1.030 0 0 0 9.333	0.002	-0.062
151.494 1.030 0 0 0 9.333	0.002	-0.062
152.494 1.030 0 0 0 9.336	0.002	-0.062
153.494 1.030 0 0 0 9.337	0.002	-0.062
154.494 1.030 0 0 0 9.340	0.002	-0.062
155.494 1.030 0 0 0 9.342	0.002	-0.062
156.494 1.030 0 0 0 9.343	0.002	-0.062
157.494 1.030 0 0 0 9.344	0.002	-0.062
158.494 1.030 0 0 0 9.346	0.002	-0.062
159.494 1.030 0 0 0 9.348	0.002	-0.062
160.524 1.030 0 0 0 9.351	0.002	-0.062
161.494 1.030 0 0 0 9.352	0.002	-0.062
162.494 1.030 0 0 0 9.354	0.002	-0.062
163.494 1.030 0 0 0 9.354	0.002	-0.062
164.494 1.030 0 0 0 9.356	0.002	-0.062
165.494 1.030 0 0 0 9.359	0.002	-0.062
166.494 1.030 0 0 0 9.361	0.002	-0.062
167.494 1.030 0 0 0 9.363	0.002	-0.062
168.494 1.030 0 0 0 9.365	0.002	-0.062
