t/F:I/F:x/F:y/F:z/F:B/F:B_I0_T0/F:B_I0
329.000 0 0 0 0 50.000		0.005	0.005
330.000 0 0 0 0 49.990		0.005	0.005
331.000 0 0 0 0 50.000		0.005	0.005
332.000 0 0 0 0 50.000		0.005	0.005
333.000 0 0 0 0 49.990		0.005	0.005
334.000 0 0 0 0 50.000		0.005	0.005
335.000 0 0 0 0 50.000		0.005	0.005
336.000 0 0 0 0 50.000		0.005	0.005
337.000 0 0 0 0 50.000		0.005	0.005
338.000 0 0 0 0 50.000		0.005	0.005
339.000 0 0 0 0 50.000		0.005	0.005
340.000 0 0 0 0 49.990		0.005	0.005
341.000 0 0 0 0 49.990		0.005	0.005
342.000 0 0 0 0 50.000		0.005	0.005
343.000 0 0 0 0 49.990		0.005	0.005
344.000 0 0 0 0 50.000		0.005	0.005
345.000 0 0 0 0 49.990		0.005	0.005
346.000 0 0 0 0 49.990		0.005	0.005
347.000 0 0 0 0 49.990		0.005	0.005
348.000 0 0 0 0 49.990		0.005	0.005
349.000 0 0 0 0 50.000		0.005	0.005
350.000 0 0 0 0 50.000		0.005	0.005
351.000 0 0 0 0 50.000		0.005	0.005
352.000 0 0 0 0 50.000		0.005	0.005
353.000 0 0 0 0 50.000		0.005	0.005
354.000 0 0 0 0 50.000		0.005	0.005
355.000 0 0 0 0 50.000		0.005	0.005
356.000 0 0 0 0 50.000		0.005	0.005
357.000 0 0 0 0 49.990		0.005	0.005
358.000 0 0 0 0 49.990		0.005	0.005
359.000 0 0 0 0 50.000		0.005	0.005
360.000 0 0 0 0 50.000		0.005	0.005
361.000 0 0 0 0 50.000		0.005	0.005
362.000 0 0 0 0 49.990		0.005	0.005
363.000 0 0 0 0 49.990		0.005	0.005
364.000 0 0 0 0 50.000		0.005	0.005
365.000 0 0 0 0 49.990		0.005	0.005
366.000 0 0 0 0 49.990		0.005	0.005
367.000 0 0 0 0 49.990		0.005	0.005
368.000 0 0 0 0 50.000		0.005	0.005
369.000 0 0 0 0 50.000		0.005	0.005
370.000 0 0 0 0 49.990		0.005	0.005
371.000 0 0 0 0 49.990		0.005	0.005
372.000 0 0 0 0 49.990		0.005	0.005
373.000 0 0 0 0 50.000		0.005	0.005
374.000 0 0 0 0 50.000		0.005	0.005
375.000 0 0 0 0 50.000		0.005	0.005
376.000 0 0 0 0 49.990		0.005	0.005
377.000 0 0 0 0 50.000		0.005	0.005
378.000 0 0 0 0 50.000		0.005	0.005
379.000 0 0 0 0 50.000		0.005	0.005
380.000 0 0 0 0 50.000		0.005	0.005
381.000 0 0 0 0 50.000		0.005	0.005
382.000 0 0 0 0 50.000		0.005	0.005
383.000 0 0 0 0 49.990		0.005	0.005
384.000 0 0 0 0 50.000		0.005	0.005
385.000 0 0 0 0 50.000		0.005	0.005
386.000 0 0 0 0 50.000		0.005	0.005
387.000 0 0 0 0 50.000		0.005	0.005
388.000 0 0 0 0 50.000		0.005	0.005
389.000 0 0 0 0 50.000		0.005	0.005
390.000 0 0 0 0 50.000		0.005	0.005
391.000 0 0 0 0 50.000		0.005	0.005
392.000 0 0 0 0 50.000		0.005	0.005
393.000 0 0 0 0 50.000		0.005	0.005
394.000 0 0 0 0 50.000		0.005	0.005
395.000 0 0 0 0 50.000		0.005	0.005
396.000 0 0 0 0 49.990		0.005	0.005
397.000 0 0 0 0 50.000		0.005	0.005
398.000 0 0 0 0 49.990		0.005	0.005
399.000 0 0 0 0 50.000		0.005	0.005
400.000 0 0 0 0 49.990		0.005	0.005
401.000 0 0 0 0 49.990		0.005	0.005
402.000 0 0 0 0 49.990		0.005	0.005
403.000 0 0 0 0 50.000		0.005	0.005
404.000 0 0 0 0 50.000		0.005	0.005
405.000 0 0 0 0 50.000		0.005	0.005
406.000 0 0 0 0 50.000		0.005	0.005
407.000 0 0 0 0 50.000		0.005	0.005
408.000 0 0 0 0 50.000		0.005	0.005
409.000 0 0 0 0 50.000		0.005	0.005
410.000 0 0 0 0 50.000		0.005	0.005
411.000 0 0 0 0 49.990		0.005	0.005
412.000 0 0 0 0 50.000		0.005	0.005
413.000 0 0 0 0 50.000		0.005	0.005
414.000 0 0 0 0 50.000		0.005	0.005
415.000 0 0 0 0 50.000		0.005	0.005
416.000 0 0 0 0 50.000		0.005	0.005
417.000 0 0 0 0 50.000		0.005	0.005
418.000 0 0 0 0 50.000		0.005	0.005
419.000 0 0 0 0 50.000		0.005	0.005
420.000 0 0 0 0 50.000		0.005	0.005
421.000 0 0 0 0 49.990		0.005	0.005
422.000 0 0 0 0 50.000		0.005	0.005
423.000 0 0 0 0 50.000		0.005	0.005
424.000 0 0 0 0 49.990		0.005	0.005
425.000 0 0 0 0 49.990		0.005	0.005
426.000 0 0 0 0 49.990		0.005	0.005
427.000 0 0 0 0 49.990		0.005	0.005
428.000 0 0 0 0 49.990		0.005	0.005
429.000 0 0 0 0 49.990		0.005	0.005
430.000 0 0 0 0 49.990		0.005	0.005
431.000 0 0 0 0 49.990		0.005	0.005
432.000 0 0 0 0 49.990		0.005	0.005
433.000 0 0 0 0 49.990		0.005	0.005
434.000 0 0 0 0 50.000		0.005	0.005
435.000 0 0 0 0 49.990		0.005	0.005
436.000 0 0 0 0 49.990		0.005	0.005
437.000 0 0 0 0 49.990		0.005	0.005
438.000 0 0 0 0 49.990		0.005	0.005
439.000 0 0 0 0 49.990		0.005	0.005
440.000 0 0 0 0 49.990		0.005	0.005
441.000 0 0 0 0 49.990		0.005	0.005
442.000 0 0 0 0 49.990		0.005	0.005
443.000 0 0 0 0 49.990		0.005	0.005
444.000 0 0 0 0 49.990		0.005	0.005
445.000 0 0 0 0 50.000		0.005	0.005
446.000 0 0 0 0 49.990		0.005	0.005
447.000 0 0 0 0 49.990		0.005	0.005
448.000 0 0 0 0 49.990		0.005	0.005
449.000 0 0 0 0 50.000		0.005	0.005
450.000 0 0 0 0 50.000		0.005	0.005
451.000 0 0 0 0 50.000		0.005	0.005
452.000 0 0 0 0 50.000		0.005	0.005
453.000 0 0 0 0 50.000		0.005	0.005
454.000 0 0 0 0 50.000		0.005	0.005
455.000 0 0 0 0 50.000		0.005	0.005
456.000 0 0 0 0 50.000		0.005	0.005
457.000 0 0 0 0 50.000		0.005	0.005
458.000 0 0 0 0 50.000		0.005	0.005
459.000 0 0 0 0 50.000		0.005	0.005
460.000 0 0 0 0 50.000		0.005	0.005
461.000 0 0 0 0 50.000		0.005	0.005
462.000 0 0 0 0 50.000		0.005	0.005
463.000 0 0 0 0 50.000		0.005	0.005
464.000 0 0 0 0 50.000		0.005	0.005
465.000 0 0 0 0 50.000		0.005	0.005
466.000 0 0 0 0 50.000		0.005	0.005
467.000 0 0 0 0 50.000		0.005	0.005
468.000 0 0 0 0 49.990		0.005	0.005
469.000 0 0 0 0 49.990		0.005	0.005
470.000 0 0 0 0 49.990		0.005	0.005
471.000 0 0 0 0 50.000		0.005	0.005
472.000 0 0 0 0 49.990		0.005	0.005
473.000 0 0 0 0 49.990		0.005	0.005
474.000 0 0 0 0 50.000		0.005	0.005
475.000 0 0 0 0 49.990		0.005	0.005
476.000 0 0 0 0 49.990		0.005	0.005
477.000 0 0 0 0 49.990		0.005	0.005
478.000 0 0 0 0 49.990		0.005	0.005
479.000 0 0 0 0 49.990		0.005	0.005
480.000 0 0 0 0 49.990		0.005	0.005
481.000 0 0 0 0 50.000		0.005	0.005
482.000 0 0 0 0 50.000		0.005	0.005
483.000 0 0 0 0 50.000		0.005	0.005
484.000 0 0 0 0 49.990		0.005	0.005
485.000 0 0 0 0 49.990		0.005	0.005
486.000 0 0 0 0 50.000		0.005	0.005
487.000 0 0 0 0 50.000		0.005	0.005
488.000 0 0 0 0 49.990		0.005	0.005
489.000 0 0 0 0 50.000		0.005	0.005
490.000 0 0 0 0 49.990		0.005	0.005
491.000 0 0 0 0 49.990		0.005	0.005
492.000 0 0 0 0 49.990		0.005	0.005
493.000 0 0 0 0 50.000		0.005	0.005
494.000 0 0 0 0 50.000		0.005	0.005
495.000 0 0 0 0 49.990		0.005	0.005
496.000 0 0 0 0 50.000		0.005	0.005
497.000 0 0 0 0 50.000		0.005	0.005
498.000 0 0 0 0 49.990		0.005	0.005
499.000 0 0 0 0 49.990		0.005	0.005
500.000 0 0 0 0 50.000		0.005	0.005
501.000 0 0 0 0 49.990		0.005	0.005
502.000 0 0 0 0 49.990		0.005	0.005
503.000 0 0 0 0 49.990		0.005	0.005
504.000 0 0 0 0 49.990		0.005	0.005
505.000 0 0 0 0 49.990		0.005	0.005
506.000 0 0 0 0 49.990		0.005	0.005
507.000 0 0 0 0 49.990		0.005	0.005
508.000 0 0 0 0 49.990		0.005	0.005
509.000 0 0 0 0 49.990		0.005	0.005
510.000 0 0 0 0 50.000		0.005	0.005
511.000 0 0 0 0 49.990		0.005	0.005
512.000 0 0 0 0 49.990		0.005	0.005
513.000 0 0 0 0 49.990		0.005	0.005
514.000 0 0 0 0 49.990		0.005	0.005
515.000 0 0 0 0 49.990		0.005	0.005
516.000 0 0 0 0 49.990		0.005	0.005
517.000 0 0 0 0 49.990		0.005	0.005
518.000 0 0 0 0 49.990		0.005	0.005
519.000 0 0 0 0 49.990		0.005	0.005
520.000 0 0 0 0 49.990		0.005	0.005
521.000 0 0 0 0 49.990		0.005	0.005
522.000 0 0 0 0 49.990		0.005	0.005
523.000 0 0 0 0 50.000		0.005	0.005
524.000 0 0 0 0 49.990		0.005	0.005
525.000 0 0 0 0 49.990		0.005	0.005
526.000 0 0 0 0 49.990		0.005	0.005
527.000 0 0 0 0 49.990		0.005	0.005
528.000 0 0 0 0 49.990		0.005	0.005
529.000 0 0 0 0 49.990		0.005	0.005
530.000 0 0 0 0 49.990		0.005	0.005
531.000 0 0 0 0 49.990		0.005	0.005
532.000 0 0 0 0 49.990		0.005	0.005
533.000 0 0 0 0 50.000		0.005	0.005
534.000 0 0 0 0 50.000		0.005	0.005
535.000 0 0 0 0 50.000		0.005	0.005
536.000 0 0 0 0 49.990		0.005	0.005
537.000 0 0 0 0 49.990		0.005	0.005
538.000 0 0 0 0 50.000		0.005	0.005
539.000 0 0 0 0 49.990		0.005	0.005
540.000 0 0 0 0 50.000		0.005	0.005
541.000 0 0 0 0 50.000		0.005	0.005
542.000 0 0 0 0 49.990		0.005	0.005
543.000 0 0 0 0 49.990		0.005	0.005
544.000 0 0 0 0 49.990		0.005	0.005
545.000 0 0 0 0 49.990		0.005	0.005
546.000 0 0 0 0 50.000		0.005	0.005
547.000 0 0 0 0 49.990		0.005	0.005
548.000 0 0 0 0 49.990		0.005	0.005
549.000 0 0 0 0 49.990		0.005	0.005
550.000 0 0 0 0 50.000		0.005	0.005
551.000 0 0 0 0 49.990		0.005	0.005
552.000 0 0 0 0 50.000		0.005	0.005
553.000 0 0 0 0 49.990		0.005	0.005
554.000 0 0 0 0 50.000		0.005	0.005
555.000 0 0 0 0 50.000		0.005	0.005
556.000 0 0 0 0 50.000		0.005	0.005
557.000 0 0 0 0 50.000		0.005	0.005
558.000 0 0 0 0 50.000		0.005	0.005
559.000 0 0 0 0 49.990		0.005	0.005
560.000 0 0 0 0 49.990		0.005	0.005
561.000 0 0 0 0 49.990		0.005	0.005
562.000 0 0 0 0 50.000		0.005	0.005
563.000 0 0 0 0 49.990		0.005	0.005
564.000 0 0 0 0 50.000		0.005	0.005
565.000 0 0 0 0 49.990		0.005	0.005
566.000 0 0 0 0 49.990		0.005	0.005
567.000 0 0 0 0 49.990		0.005	0.005
568.000 0 0 0 0 49.990		0.005	0.005
569.000 0 0 0 0 50.000		0.005	0.005
570.000 0 0 0 0 49.990		0.005	0.005
571.000 0 0 0 0 49.990		0.005	0.005
572.000 0 0 0 0 49.990		0.005	0.005
573.000 0 0 0 0 49.990		0.005	0.005
574.000 0 0 0 0 50.000		0.005	0.005
575.000 0 0 0 0 49.990		0.005	0.005
576.000 0 0 0 0 49.990		0.005	0.005
577.000 0 0 0 0 49.990		0.005	0.005
