t/F:I/F:x/F:y/F:z/F:B/F:B_I0_T0/F:B_I0
0.000 0 0 0 0 0.023	0.007	0.023
1.000 0 0 0 0 0.022	0.007	0.023
2.000 0 0 0 0 0.023	0.007	0.023
3.000 0 0 0 0 0.023	0.007	0.023
4.000 0 0 0 0 0.023	0.007	0.023
5.000 0 0 0 0 0.124	0.007	0.023
6.000 0 0 0 0 0.127	0.007	0.023
7.000 0 0 0 0 0.127	0.007	0.023
8.000 0 0 0 0 0.128	0.007	0.023
9.000 0 0 0 0 0.127	0.007	0.023
10.000 0 0 0 0 0.130	0.007	0.023
11.000 0 0 0 0 0.129	0.007	0.023
12.000 0 0 0 0 0.131	0.007	0.023
13.000 0 0 0 0 0.130	0.007	0.023
14.000 0 0 0 0 0.131	0.007	0.023
15.000 0 0 0 0 0.130	0.007	0.023
16.000 0 0 0 0 0.129	0.007	0.023
17.000 0 0 0 0 0.131	0.007	0.023
18.000 0 0 0 0 0.131	0.007	0.023
19.000 0 0 0 0 0.132	0.007	0.023
20.000 0 0 0 0 0.132	0.007	0.023
21.000 0 0 0 0 0.132	0.007	0.023
22.000 0 0 0 0 0.131	0.007	0.023
23.000 0 0 0 0 0.130	0.007	0.023
24.000 0 0 0 0 0.131	0.007	0.023
25.000 0 0 0 0 0.133	0.007	0.023
26.000 0 0 0 0 0.131	0.007	0.023
27.000 0 0 0 0 0.132	0.007	0.023
28.000 0 0 0 0 0.131	0.007	0.023
29.000 0 0 0 0 0.132	0.007	0.023
30.000 0 0 0 0 0.132	0.007	0.023
31.000 0 0 0 0 0.132	0.007	0.023
32.000 0 0 0 0 0.133	0.007	0.023
33.000 0 0 0 0 0.132	0.007	0.023
34.000 0 0 0 0 0.131	0.007	0.023
35.000 0 0 0 0 0.132	0.007	0.023
36.000 0 0 0 0 0.133	0.007	0.023
37.000 0 0 0 0 0.132	0.007	0.023
38.000 0 0 0 0 0.133	0.007	0.023
39.000 0 0 0 0 0.132	0.007	0.023
40.000 0 0 0 0 0.132	0.007	0.023
41.000 0 0 0 0 0.131	0.007	0.023
42.000 0 0 0 0 0.133	0.007	0.023
43.000 0 0 0 0 0.134	0.007	0.023
44.000 0 0 0 0 0.133	0.007	0.023
45.000 0 0 0 0 0.132	0.007	0.023
46.000 0 0 0 0 0.133	0.007	0.023
