t/F:I/F:B/F:B_I0_T0/F:B_I0/F
131.347	12.800	0.533  0.007   -0.038
132.347	12.801	0.533  0.007   -0.038
133.347	12.801	0.534  0.007   -0.038
134.347	12.801	0.534  0.007   -0.038
135.347	12.800	0.533  0.007   -0.038
136.347	12.801	0.534  0.007   -0.038
137.347	12.801	0.534  0.007   -0.038
138.347	12.801	0.533  0.007   -0.038
139.347	12.801	0.534  0.007   -0.038
140.347	12.800	0.533  0.007   -0.038
141.347	12.801	0.534  0.007   -0.038
142.347	12.801	0.535  0.007   -0.038
143.347	12.801	0.534  0.007   -0.038
144.347	12.801	0.533  0.007   -0.038
145.347	12.801	0.534  0.007   -0.038
146.347	12.801	0.535  0.007   -0.038
147.347	12.801	0.536  0.007   -0.038
148.367	12.801	0.535  0.007   -0.038
149.347	12.801	0.535  0.007   -0.038
150.347	12.801	0.534  0.007   -0.038
151.347	12.801	0.535  0.007   -0.038
152.371	12.801	0.535  0.007   -0.038
153.347	12.801	0.535  0.007   -0.038
154.347	12.801	0.536  0.007   -0.038
155.347	12.801	0.536  0.007   -0.038
156.347	12.801	0.535  0.007   -0.038
157.347	12.801	0.535  0.007   -0.038
158.347	12.801	0.535  0.007   -0.038
159.347	12.801	0.536  0.007   -0.038
160.347	12.801	0.537  0.007   -0.038
161.347	12.801	0.535  0.007   -0.038
162.347	12.801	0.536  0.007   -0.038
163.347	12.801	0.535  0.007   -0.038
164.347	12.801	0.537  0.007   -0.038
165.347	12.801	0.536  0.007   -0.038
166.347	12.801	0.537  0.007   -0.038
167.347	12.801	0.537  0.007   -0.038
168.347	12.801	0.537  0.007   -0.038
169.347	12.801	0.536  0.007   -0.038
170.347	12.801	0.536  0.007   -0.038
171.348	12.801	0.537  0.007   -0.038
172.347	12.801	0.537  0.007   -0.038
173.393	12.801	0.537  0.007   -0.038
174.347	12.801	0.537  0.007   -0.038
175.347	12.801	0.536  0.007   -0.038
176.347	12.801	0.536  0.007   -0.038
177.347	12.801	0.537  0.007   -0.038
178.347	12.801	0.538  0.007   -0.038
179.358	12.801	0.537  0.007   -0.038
180.347	12.801	0.537  0.007   -0.038
181.347	12.801	0.537  0.007   -0.038
182.347	12.801	0.537  0.007   -0.038
183.347	12.801	0.538  0.007   -0.038
184.347	12.801	0.538  0.007   -0.038
185.347	12.801	0.538  0.007   -0.038
186.347	12.801	0.537  0.007   -0.038
187.347	12.801	0.537  0.007   -0.038
188.347	12.801	0.537  0.007   -0.038
189.347	12.801	0.538  0.007   -0.038
190.347	12.801	0.538  0.007   -0.038
191.347	12.801	0.539  0.007   -0.038
192.347	12.801	0.538  0.007   -0.038
193.347	12.801	0.538  0.007   -0.038
194.389	12.801	0.538  0.007   -0.038
195.347	12.801	0.538  0.007   -0.038
196.347	12.801	0.539  0.007   -0.038
197.347	12.801	0.539  0.007   -0.038
198.347	12.801	0.538  0.007   -0.038
199.347	12.801	0.537  0.007   -0.038
200.347	12.801	0.538  0.007   -0.038
201.347	12.801	0.540  0.007   -0.038
202.347	12.801	0.540  0.007   -0.038
203.347	12.801	0.539  0.007   -0.038
204.347	12.801	0.539  0.007   -0.038
205.347	12.801	0.538  0.007   -0.038
206.347	12.801	0.539  0.007   -0.038
207.347	12.801	0.540  0.007   -0.038
208.347	12.801	0.540  0.007   -0.038
209.347	12.801	0.541  0.007   -0.038
210.347	12.801	0.540  0.007   -0.038
211.347	12.801	0.539  0.007   -0.038
212.347	12.801	0.539  0.007   -0.038
213.347	12.801	0.541  0.007   -0.038
214.347	12.801	0.540  0.007   -0.038
215.347	12.801	0.539  0.007   -0.038
216.347	12.801	0.540  0.007   -0.038
217.347	12.802	0.540  0.007   -0.038
218.351	12.801	0.540  0.007   -0.038
219.347	12.801	0.541  0.007   -0.038
220.347	12.801	0.540  0.007   -0.038
221.347	12.802	0.541  0.007   -0.038
222.347	12.802	0.540  0.007   -0.038
223.347	12.802	0.541  0.007   -0.038
224.347	12.802	0.540  0.007   -0.038
225.347	12.802	0.541  0.007   -0.038
226.348	12.802	0.541  0.007   -0.038
227.347	12.802	0.541  0.007   -0.038
228.347	12.802	0.541  0.007   -0.038
229.347	12.802	0.540  0.007   -0.038
230.347	12.802	0.541  0.007   -0.038
231.347	12.802	0.541  0.007   -0.038
232.347	12.802	0.542  0.007   -0.038
233.347	12.802	0.541  0.007   -0.038
234.347	12.802	0.540  0.007   -0.038
235.407	12.802	0.540  0.007   -0.038
236.358	12.802	0.541  0.007   -0.038
237.362	12.802	0.541  0.007   -0.038
238.363	12.802	0.541  0.007   -0.038
239.358	12.802	0.541  0.007   -0.038
240.362	12.802	0.541  0.007   -0.038
241.362	12.802	0.540  0.007   -0.038
242.347	12.802	0.541  0.007   -0.038
243.347	12.802	0.542  0.007   -0.038
244.347	12.802	0.542  0.007   -0.038
245.347	12.802	0.542  0.007   -0.038
246.347	12.801	0.541  0.007   -0.038
247.347	12.802	0.541  0.007   -0.038
248.347	12.801	0.541  0.007   -0.038
249.347	12.802	0.542  0.007   -0.038
250.347	12.802	0.543  0.007   -0.038
251.347	12.802	0.542  0.007   -0.038
252.347	12.802	0.542  0.007   -0.038
253.347	12.802	0.541  0.007   -0.038
254.347	12.802	0.541  0.007   -0.038
255.347	12.802	0.542  0.007   -0.038
256.347	12.802	0.543  0.007   -0.038
257.347	12.802	0.543  0.007   -0.038
258.347	12.802	0.543  0.007   -0.038
259.347	12.802	0.543  0.007   -0.038
260.347	12.802	0.542  0.007   -0.038
261.347	12.802	0.544  0.007   -0.038
262.347	12.802	0.544  0.007   -0.038
263.374	12.802	0.543  0.007   -0.038
264.389	12.802	0.543  0.007   -0.038
265.347	12.802	0.542  0.007   -0.038
266.378	12.802	0.542  0.007   -0.038
267.347	12.802	0.543  0.007   -0.038
268.354	12.802	0.544  0.007   -0.038
269.347	12.802	0.542  0.007   -0.038
270.347	12.802	0.543  0.007   -0.038
271.347	12.802	0.544  0.007   -0.038
272.347	12.802	0.542  0.007   -0.038
273.347	12.802	0.545  0.007   -0.038
274.347	12.802	0.543  0.007   -0.038
275.376	12.802	0.543  0.007   -0.038
276.347	12.802	0.542  0.007   -0.038
277.347	12.802	0.544  0.007   -0.038
278.347	12.802	0.544  0.007   -0.038
279.347	12.802	0.544  0.007   -0.038
280.347	12.802	0.544  0.007   -0.038
281.347	12.802	0.544  0.007   -0.038
282.347	12.802	0.543  0.007   -0.038
283.347	12.802	0.543  0.007   -0.038
284.347	12.802	0.544  0.007   -0.038
285.347	12.802	0.545  0.007   -0.038
286.347	12.802	0.545  0.007   -0.038
287.347	12.802	0.544  0.007   -0.038
288.370	12.802	0.544  0.007   -0.038
289.347	12.802	0.544  0.007   -0.038
290.347	12.802	0.544  0.007   -0.038
291.347	12.802	0.544  0.007   -0.038
292.347	12.802	0.544  0.007   -0.038
293.347	12.802	0.544  0.007   -0.038
294.347	12.802	0.544  0.007   -0.038
295.347	12.802	0.544  0.007   -0.038
296.348	12.802	0.545  0.007   -0.038
297.348	12.802	0.544  0.007   -0.038
298.348	12.802	0.545  0.007   -0.038
299.347	12.802	0.544  0.007   -0.038
300.347	12.802	0.545  0.007   -0.038
301.347	12.802	0.545  0.007   -0.038
302.347	12.802	0.545  0.007   -0.038
303.347	12.802	0.546  0.007   -0.038
304.347	12.802	0.545  0.007   -0.038
305.347	12.802	0.545  0.007   -0.038
306.347	12.802	0.544  0.007   -0.038
307.347	12.802	0.544  0.007   -0.038
308.347	12.802	0.545  0.007   -0.038
309.347	12.802	0.545  0.007   -0.038
310.347	12.802	0.546  0.007   -0.038
311.347	12.802	0.547  0.007   -0.038
312.347	12.802	0.546  0.007   -0.038
313.347	12.802	0.545  0.007   -0.038
314.347	12.802	0.546  0.007   -0.038
315.347	12.802	0.547  0.007   -0.038
316.347	12.802	0.546  0.007   -0.038
317.358	12.802	0.545  0.007   -0.038
318.347	12.802	0.545  0.007   -0.038
319.347	12.802	0.545  0.007   -0.038
320.347	12.802	0.546  0.007   -0.038
321.347	12.802	0.545  0.007   -0.038
322.347	12.802	0.546  0.007   -0.038
323.347	12.802	0.545  0.007   -0.038
324.347	12.802	0.545  0.007   -0.038
325.347	12.802	0.546  0.007   -0.038
326.357	12.802	0.546  0.007   -0.038
327.347	12.802	0.546  0.007   -0.038
328.347	12.802	0.546  0.007   -0.038
329.347	12.802	0.546  0.007   -0.038
330.347	12.802	0.545  0.007   -0.038
331.347	12.802	0.546  0.007   -0.038
332.348	12.802	0.546  0.007   -0.038
333.347	12.802	0.547  0.007   -0.038
334.347	12.802	0.545  0.007   -0.038
335.347	12.802	0.547  0.007   -0.038
336.347	12.802	0.546  0.007   -0.038
337.347	12.802	0.546  0.007   -0.038
338.347	12.802	0.546  0.007   -0.038
339.347	12.802	0.546  0.007   -0.038
340.347	12.802	0.547  0.007   -0.038
341.347	12.802	0.548  0.007   -0.038
342.347	12.802	0.547  0.007   -0.038
343.347	12.802	0.546  0.007   -0.038
344.347	12.802	0.547  0.007   -0.038
345.347	12.802	0.547  0.007   -0.038
346.347	12.802	0.546  0.007   -0.038
347.347	12.802	0.547  0.007   -0.038
348.347	12.802	0.546  0.007   -0.038
349.347	12.802	0.546  0.007   -0.038
350.347	12.802	0.545  0.007   -0.038
351.347	12.802	0.548  0.007   -0.038
352.347	12.802	0.547  0.007   -0.038
353.347	12.802	0.547  0.007   -0.038
354.347	12.802	0.547  0.007   -0.038
355.347	12.802	0.545  0.007   -0.038
356.347	12.802	0.546  0.007   -0.038
357.347	12.802	0.547  0.007   -0.038
358.347	12.802	0.546  0.007   -0.038
359.347	12.802	0.547  0.007   -0.038
360.347	12.802	0.546  0.007   -0.038
361.347	12.802	0.547  0.007   -0.038
362.347	12.802	0.547  0.007   -0.038
363.347	12.802	0.547  0.007   -0.038
364.347	12.802	0.548  0.007   -0.038
365.347	12.802	0.547  0.007   -0.038
366.347	12.802	0.545  0.007   -0.038
367.347	12.802	0.547  0.007   -0.038
368.347	12.802	0.547  0.007   -0.038
369.347	12.802	0.548  0.007   -0.038
370.347	12.802	0.548  0.007   -0.038
371.347	12.802	0.547  0.007   -0.038
372.347	12.802	0.546  0.007   -0.038
373.347	12.802	0.547  0.007   -0.038
374.347	12.802	0.547  0.007   -0.038
375.347	12.802	0.548  0.007   -0.038
376.347	12.802	0.547  0.007   -0.038
377.347	12.802	0.547  0.007   -0.038
378.347	12.802	0.547  0.007   -0.038
379.347	12.802	0.548  0.007   -0.038
380.347	12.802	0.547  0.007   -0.038
381.347	12.802	0.548  0.007   -0.038
382.347	12.802	0.547  0.007   -0.038
383.347	12.802	0.549  0.007   -0.038
384.347	12.802	0.547  0.007   -0.038
385.347	12.802	0.548  0.007   -0.038
386.347	12.802	0.548  0.007   -0.038
387.347	12.802	0.548  0.007   -0.038
388.347	12.802	0.548  0.007   -0.038
389.347	12.802	0.549  0.007   -0.038
390.347	12.802	0.548  0.007   -0.038
391.347	12.802	0.548  0.007   -0.038
392.347	12.802	0.548  0.007   -0.038
393.347	12.802	0.548  0.007   -0.038
394.347	12.802	0.549  0.007   -0.038
395.347	12.802	0.548  0.007   -0.038
396.347	12.802	0.548  0.007   -0.038
397.347	12.802	0.547  0.007   -0.038
398.347	12.802	0.548  0.007   -0.038
399.347	12.802	0.548  0.007   -0.038
400.347	12.802	0.548  0.007   -0.038
401.347	12.802	0.548  0.007   -0.038
402.347	12.802	0.548  0.007   -0.038
403.347	12.802	0.547  0.007   -0.038
404.347	12.802	0.547  0.007   -0.038
405.347	12.802	0.548  0.007   -0.038
406.347	12.802	0.548  0.007   -0.038
407.347	12.802	0.550  0.007   -0.038
408.347	12.802	0.548  0.007   -0.038
409.347	12.802	0.548  0.007   -0.038
410.347	12.802	0.548  0.007   -0.038
411.347	12.802	0.548  0.007   -0.038
412.347	12.802	0.548  0.007   -0.038
413.347	12.802	0.548  0.007   -0.038
414.347	12.802	0.548  0.007   -0.038
415.347	12.802	0.548  0.007   -0.038
416.347	12.802	0.548  0.007   -0.038
417.347	12.802	0.549  0.007   -0.038
418.347	12.802	0.549  0.007   -0.038
419.347	12.802	0.549  0.007   -0.038
420.347	12.802	0.549  0.007   -0.038
421.347	12.802	0.549  0.007   -0.038
422.347	12.802	0.548  0.007   -0.038
423.347	12.802	0.549  0.007   -0.038
424.347	12.802	0.549  0.007   -0.038
425.347	12.802	0.550  0.007   -0.038
426.347	12.802	0.549  0.007   -0.038
427.347	12.802	0.551  0.007   -0.038
428.347	12.802	0.549  0.007   -0.038
429.347	12.802	0.549  0.007   -0.038
430.347	12.802	0.549  0.007   -0.038
431.347	12.802	0.549  0.007   -0.038
432.347	12.802	0.550  0.007   -0.038
433.347	12.802	0.550  0.007   -0.038
434.347	12.802	0.549  0.007   -0.038
435.347	12.802	0.549  0.007   -0.038
436.347	12.802	0.548  0.007   -0.038
437.347	12.802	0.549  0.007   -0.038
438.347	12.802	0.550  0.007   -0.038
439.347	12.802	0.550  0.007   -0.038
440.347	12.802	0.550  0.007   -0.038
441.347	12.802	0.549  0.007   -0.038
442.347	12.802	0.549  0.007   -0.038
443.347	12.802	0.550  0.007   -0.038
444.347	12.802	0.550  0.007   -0.038
445.347	12.802	0.551  0.007   -0.038
446.347	12.802	0.550  0.007   -0.038
447.347	12.802	0.549  0.007   -0.038
448.347	12.802	0.550  0.007   -0.038
449.347	12.802	0.549  0.007   -0.038
450.347	12.802	0.550  0.007   -0.038
451.347	12.802	0.550  0.007   -0.038
452.347	12.802	0.550  0.007   -0.038
453.347	12.802	0.550  0.007   -0.038
454.347	12.802	0.549  0.007   -0.038
455.347	12.802	0.549  0.007   -0.038
456.347	12.802	0.549  0.007   -0.038
457.347	12.802	0.550  0.007   -0.038
458.347	12.802	0.550  0.007   -0.038
459.347	12.802	0.549  0.007   -0.038
460.347	12.802	0.549  0.007   -0.038
461.347	12.802	0.549  0.007   -0.038
462.347	12.802	0.550  0.007   -0.038
463.347	12.802	0.550  0.007   -0.038
464.347	12.802	0.551  0.007   -0.038
465.347	12.802	0.550  0.007   -0.038
466.347	12.802	0.549  0.007   -0.038
467.347	12.802	0.549  0.007   -0.038
468.347	12.802	0.550  0.007   -0.038
469.347	12.802	0.550  0.007   -0.038
470.347	12.802	0.551  0.007   -0.038
471.347	12.802	0.550  0.007   -0.038
472.373	12.802	0.550  0.007   -0.038
473.347	12.802	0.551  0.007   -0.038
474.347	12.802	0.550  0.007   -0.038
475.347	12.802	0.551  0.007   -0.038
476.352	12.802	0.551  0.007   -0.038
477.347	12.802	0.550  0.007   -0.038
478.347	12.802	0.551  0.007   -0.038
479.347	12.802	0.550  0.007   -0.038
480.347	12.802	0.550  0.007   -0.038
481.347	12.802	0.550  0.007   -0.038
482.347	12.802	0.551  0.007   -0.038
483.347	12.802	0.549  0.007   -0.038
484.347	12.802	0.550  0.007   -0.038
485.347	12.802	0.549  0.007   -0.038
486.347	12.802	0.550  0.007   -0.038
487.358	12.802	0.550  0.007   -0.038
488.347	12.802	0.551  0.007   -0.038
489.347	12.802	0.549  0.007   -0.038
490.347	12.802	0.550  0.007   -0.038
491.347	12.802	0.550  0.007   -0.038
492.347	12.802	0.550  0.007   -0.038
493.347	12.802	0.551  0.007   -0.038
494.347	12.802	0.551  0.007   -0.038
495.347	12.802	0.550  0.007   -0.038
496.347	12.802	0.551  0.007   -0.038
497.347	12.802	0.551  0.007   -0.038
498.347	12.802	0.551  0.007   -0.038
499.347	12.802	0.551  0.007   -0.038
500.347	12.802	0.551  0.007   -0.038
501.347	12.802	0.551  0.007   -0.038
502.347	12.802	0.551  0.007   -0.038
503.347	12.802	0.550  0.007   -0.038
504.358	12.802	0.550  0.007   -0.038
505.347	12.802	0.552  0.007   -0.038
506.347	12.802	0.552  0.007   -0.038
507.347	12.802	0.551  0.007   -0.038
508.347	12.802	0.551  0.007   -0.038
509.347	12.802	0.551  0.007   -0.038
510.347	12.802	0.551  0.007   -0.038
511.347	12.802	0.553  0.007   -0.038
512.347	12.802	0.552  0.007   -0.038
513.347	12.802	0.551  0.007   -0.038
514.347	12.802	0.551  0.007   -0.038
515.405	12.802	0.550  0.007   -0.038
516.347	12.802	0.552  0.007   -0.038
517.347	12.802	0.552  0.007   -0.038
518.347	12.802	0.552  0.007   -0.038
519.347	12.802	0.552  0.007   -0.038
520.347	12.802	0.552  0.007   -0.038
521.347	12.802	0.552  0.007   -0.038
522.347	12.802	0.552  0.007   -0.038
523.389	12.802	0.553  0.007   -0.038
524.347	12.802	0.553  0.007   -0.038
525.347	12.802	0.551  0.007   -0.038
526.347	12.802	0.551  0.007   -0.038
527.352	12.802	0.553  0.007   -0.038
528.347	12.802	0.552  0.007   -0.038
529.347	12.802	0.552  0.007   -0.038
530.347	12.802	0.553  0.007   -0.038
531.347	12.802	0.552  0.007   -0.038
532.347	12.802	0.552  0.007   -0.038
533.347	12.802	0.552  0.007   -0.038
534.347	12.802	0.552  0.007   -0.038
535.347	12.802	0.553  0.007   -0.038
536.347	12.802	0.553  0.007   -0.038
537.347	12.802	0.552  0.007   -0.038
538.347	12.802	0.552  0.007   -0.038
539.347	12.802	0.552  0.007   -0.038
540.347	12.802	0.552  0.007   -0.038
541.347	12.802	0.554  0.007   -0.038
542.347	12.802	0.553  0.007   -0.038
543.347	12.802	0.553  0.007   -0.038
544.347	12.802	0.552  0.007   -0.038
545.347	12.802	0.553  0.007   -0.038
546.347	12.802	0.553  0.007   -0.038
547.347	12.802	0.553  0.007   -0.038
548.347	12.802	0.553  0.007   -0.038
549.347	12.802	0.553  0.007   -0.038
550.347	12.802	0.553  0.007   -0.038
551.389	12.802	0.551  0.007   -0.038
552.347	12.802	0.553  0.007   -0.038
