t/F:I/F:x/F:y/F:z/F:B/F:B_I0_T0/F:B_I0
0.000 0 0 0 0 -0.051		-0.03	-0.05
1.000 0 0 0 0 -0.051		-0.03	-0.05
2.000 0 0 0 0 -0.051		-0.03	-0.05
3.000 0 0 0 0 -0.197		-0.03	-0.05
4.000 0 0 0 0 14.359		-0.03	-0.05
5.000 0 0 0 0 15.287		-0.03	-0.05
6.000 0 0 0 0 17.983		-0.03	-0.05
7.000 0 0 0 0 29.451		-0.03	-0.05
8.000 0 0 0 0 43.780		-0.03	-0.05
9.000 0 0 0 0 55.910		-0.03	-0.05
10.000 0 0 0 0 72.990		-0.03	-0.05
11.000 0 0 0 0 93.030		-0.03	-0.05
12.000 0 0 0 0 121.370		-0.03	-0.05
13.000 0 0 0 0 138.190		-0.03	-0.05
14.000 0 0 0 0 158.300		-0.03	-0.05
15.000 0 0 0 0 176.330		-0.03	-0.05
16.000 0 0 0 0 188.980		-0.03	-0.05
17.000 0 0 0 0 198.450		-0.03	-0.05
18.000 0 0 0 0 210.410		-0.03	-0.05
19.000 0 0 0 0 222.450		-0.03	-0.05
20.000 0 0 0 0 229.870		-0.03	-0.05
21.000 0 0 0 0 233.950		-0.03	-0.05
22.000 0 0 0 0 238.190		-0.03	-0.05
23.000 0 0 0 0 240.670		-0.03	-0.05
24.000 0 0 0 0 241.490		-0.03	-0.05
25.000 0 0 0 0 241.830		-0.03	-0.05
26.000 0 0 0 0 242.040		-0.03	-0.05
27.000 0 0 0 0 242.190		-0.03	-0.05
28.000 0 0 0 0 242.300		-0.03	-0.05
29.000 0 0 0 0 242.370		-0.03	-0.05
30.000 0 0 0 0 242.380		-0.03	-0.05
31.000 0 0 0 0 242.370		-0.03	-0.05
32.000 0 0 0 0 242.380		-0.03	-0.05
33.000 0 0 0 0 242.390		-0.03	-0.05
34.000 0 0 0 0 242.390		-0.03	-0.05
35.000 0 0 0 0 242.400		-0.03	-0.05
36.000 0 0 0 0 242.400		-0.03	-0.05
37.000 0 0 0 0 242.410		-0.03	-0.05
38.000 0 0 0 0 242.410		-0.03	-0.05
39.000 0 0 0 0 242.420		-0.03	-0.05
40.000 0 0 0 0 242.420		-0.03	-0.05
41.000 0 0 0 0 242.430		-0.03	-0.05
42.000 0 0 0 0 242.430		-0.03	-0.05
43.000 0 0 0 0 242.440		-0.03	-0.05
44.000 0 0 0 0 242.440		-0.03	-0.05
45.000 0 0 0 0 242.450		-0.03	-0.05
46.000 0 0 0 0 242.450		-0.03	-0.05
47.000 0 0 0 0 242.460		-0.03	-0.05
48.000 0 0 0 0 242.460		-0.03	-0.05
49.000 0 0 0 0 242.460		-0.03	-0.05
50.000 0 0 0 0 242.470		-0.03	-0.05
51.000 0 0 0 0 242.470		-0.03	-0.05
52.000 0 0 0 0 242.470		-0.03	-0.05
53.000 0 0 0 0 242.480		-0.03	-0.05
54.000 0 0 0 0 242.490		-0.03	-0.05
55.000 0 0 0 0 242.490		-0.03	-0.05
56.000 0 0 0 0 242.490		-0.03	-0.05
57.000 0 0 0 0 242.490		-0.03	-0.05
58.000 0 0 0 0 242.500		-0.03	-0.05
59.000 0 0 0 0 242.500		-0.03	-0.05
60.000 0 0 0 0 242.510		-0.03	-0.05
61.000 0 0 0 0 242.510		-0.03	-0.05
62.000 0 0 0 0 242.510		-0.03	-0.05
63.000 0 0 0 0 242.520		-0.03	-0.05
64.000 0 0 0 0 242.520		-0.03	-0.05
65.000 0 0 0 0 242.520		-0.03	-0.05
66.000 0 0 0 0 242.530		-0.03	-0.05
67.000 0 0 0 0 242.530		-0.03	-0.05
68.000 0 0 0 0 242.530		-0.03	-0.05
69.000 0 0 0 0 242.540		-0.03	-0.05
70.000 0 0 0 0 242.540		-0.03	-0.05
71.000 0 0 0 0 242.550		-0.03	-0.05
72.000 0 0 0 0 242.550		-0.03	-0.05
73.000 0 0 0 0 242.550		-0.03	-0.05
74.000 0 0 0 0 242.560		-0.03	-0.05
75.000 0 0 0 0 242.560		-0.03	-0.05
76.000 0 0 0 0 242.570		-0.03	-0.05
77.000 0 0 0 0 242.570		-0.03	-0.05
78.000 0 0 0 0 242.570		-0.03	-0.05
79.000 0 0 0 0 242.570		-0.03	-0.05
80.000 0 0 0 0 242.580		-0.03	-0.05
81.000 0 0 0 0 242.580		-0.03	-0.05
82.000 0 0 0 0 242.580		-0.03	-0.05
83.000 0 0 0 0 242.590		-0.03	-0.05
84.000 0 0 0 0 242.590		-0.03	-0.05
85.000 0 0 0 0 242.590		-0.03	-0.05
86.000 0 0 0 0 242.590		-0.03	-0.05
87.000 0 0 0 0 242.600		-0.03	-0.05
88.000 0 0 0 0 242.600		-0.03	-0.05
89.000 0 0 0 0 242.600		-0.03	-0.05
90.000 0 0 0 0 242.610		-0.03	-0.05
91.000 0 0 0 0 242.610		-0.03	-0.05
92.000 0 0 0 0 242.610		-0.03	-0.05
93.000 0 0 0 0 242.610		-0.03	-0.05
94.000 0 0 0 0 242.620		-0.03	-0.05
95.000 0 0 0 0 242.620		-0.03	-0.05
96.000 0 0 0 0 242.620		-0.03	-0.05
97.000 0 0 0 0 242.620		-0.03	-0.05
98.000 0 0 0 0 242.620		-0.03	-0.05
99.000 0 0 0 0 242.630		-0.03	-0.05
100.000 0 0 0 0 242.63		-0.03	-0.05
101.000 0 0 0 0 242.64		-0.03	-0.05
102.000 0 0 0 0 242.64		-0.03	-0.05
103.000 0 0 0 0 242.64		-0.03	-0.05
104.000 0 0 0 0 242.64		-0.03	-0.05
105.000 0 0 0 0 242.64		-0.03	-0.05
106.000 0 0 0 0 242.65		-0.03	-0.05
107.000 0 0 0 0 242.65		-0.03	-0.05
108.000 0 0 0 0 242.65		-0.03	-0.05
109.000 0 0 0 0 242.65		-0.03	-0.05
110.000 0 0 0 0 242.66		-0.03	-0.05
111.000 0 0 0 0 242.66		-0.03	-0.05
112.000 0 0 0 0 242.66		-0.03	-0.05
113.000 0 0 0 0 242.66		-0.03	-0.05
114.000 0 0 0 0 242.66		-0.03	-0.05
115.000 0 0 0 0 242.67		-0.03	-0.05
116.000 0 0 0 0 242.67		-0.03	-0.05
117.000 0 0 0 0 242.67		-0.03	-0.05
118.000 0 0 0 0 242.67		-0.03	-0.05
119.000 0 0 0 0 242.68		-0.03	-0.05
120.000 0 0 0 0 242.68		-0.03	-0.05
121.000 0 0 0 0 242.68		-0.03	-0.05
122.000 0 0 0 0 242.68		-0.03	-0.05
123.000 0 0 0 0 242.68		-0.03	-0.05
124.000 0 0 0 0 242.68		-0.03	-0.05
125.000 0 0 0 0 242.69		-0.03	-0.05
126.000 0 0 0 0 242.69		-0.03	-0.05
127.000 0 0 0 0 242.69		-0.03	-0.05
128.000 0 0 0 0 242.69		-0.03	-0.05
129.000 0 0 0 0 242.70		-0.03	-0.05
130.000 0 0 0 0 242.70		-0.03	-0.05
131.000 0 0 0 0 242.70		-0.03	-0.05
132.000 0 0 0 0 242.70		-0.03	-0.05
133.000 0 0 0 0 242.71		-0.03	-0.05
134.000 0 0 0 0 242.71		-0.03	-0.05
135.000 0 0 0 0 242.71		-0.03	-0.05
136.000 0 0 0 0 242.71		-0.03	-0.05
137.000 0 0 0 0 242.71		-0.03	-0.05
138.000 0 0 0 0 242.72		-0.03	-0.05
