t/F:I/F:x/F:y/F:z/F:B/F:B_I0_T0/F:B_I0
0.000 0.549 0 0 0 10.055	-0.005	-0.005
1.000 0.549 0 0 0 10.054	-0.005	-0.005
2.000 0.549 0 0 0 10.053	-0.005	-0.005
3.000 0.549 0 0 0 10.053	-0.005	-0.005
4.000 0.549 0 0 0 10.053	-0.005	-0.005
5.000 0.549 0 0 0 10.052	-0.005	-0.005
6.000 0.549 0 0 0 10.054	-0.005	-0.005
7.000 0.549 0 0 0 10.054	-0.005	-0.005
8.000 0.549 0 0 0 10.053	-0.005	-0.005
9.000 0.549 0 0 0 10.053	-0.005	-0.005
10.000 0.549 0 0 0 10.053	-0.005	-0.005
11.000 0.549 0 0 0 10.053	-0.005	-0.005
12.000 0.549 0 0 0 10.053	-0.005	-0.005
13.000 0.549 0 0 0 10.052	-0.005	-0.005
14.000 0.549 0 0 0 10.053	-0.005	-0.005
15.000 0.549 0 0 0 10.052	-0.005	-0.005
16.000 0.549 0 0 0 10.053	-0.005	-0.005
17.000 0.549 0 0 0 10.053	-0.005	-0.005
18.000 0.549 0 0 0 10.052	-0.005	-0.005
19.000 0.549 0 0 0 10.053	-0.005	-0.005
20.000 0.549 0 0 0 10.052	-0.005	-0.005
21.000 0.549 0 0 0 10.051	-0.005	-0.005
22.000 0.549 0 0 0 10.053	-0.005	-0.005
23.000 0.549 0 0 0 10.054	-0.005	-0.005
24.000 0.549 0 0 0 10.053	-0.005	-0.005
25.000 0.549 0 0 0 10.052	-0.005	-0.005
26.000 0.549 0 0 0 10.052	-0.005	-0.005
27.000 0.549 0 0 0 10.052	-0.005	-0.005
28.000 0.549 0 0 0 10.053	-0.005	-0.005
29.000 0.549 0 0 0 10.052	-0.005	-0.005
30.000 0.549 0 0 0 10.053	-0.005	-0.005
31.000 0.549 0 0 0 10.053	-0.005	-0.005
32.000 0.549 0 0 0 10.051	-0.005	-0.005
33.000 0.549 0 0 0 10.052	-0.005	-0.005
34.000 0.549 0 0 0 10.052	-0.005	-0.005
35.000 0.549 0 0 0 10.053	-0.005	-0.005
36.000 0.549 0 0 0 10.052	-0.005	-0.005
37.000 0.549 0 0 0 10.053	-0.005	-0.005
38.000 0.549 0 0 0 10.052	-0.005	-0.005
39.000 0.549 0 0 0 10.052	-0.005	-0.005
40.000 0.549 0 0 0 10.052	-0.005	-0.005
41.000 0.549 0 0 0 10.050	-0.005	-0.005
42.000 0.549 0 0 0 10.051	-0.005	-0.005
43.000 0.549 0 0 0 10.050	-0.005	-0.005
44.000 0.549 0 0 0 10.051	-0.005	-0.005
45.000 0.549 0 0 0 10.052	-0.005	-0.005
46.000 0.549 0 0 0 10.051	-0.005	-0.005
47.000 0.549 0 0 0 10.051	-0.005	-0.005
48.000 0.549 0 0 0 10.052	-0.005	-0.005
49.000 0.549 0 0 0 10.053	-0.005	-0.005
50.000 0.549 0 0 0 10.051	-0.005	-0.005
51.000 0.549 0 0 0 10.051	-0.005	-0.005
52.000 0.549 0 0 0 10.052	-0.005	-0.005
53.000 0.549 0 0 0 10.052	-0.005	-0.005
54.000 0.549 0 0 0 10.051	-0.005	-0.005
55.000 0.549 0 0 0 10.052	-0.005	-0.005
56.000 0.549 0 0 0 10.051	-0.005	-0.005
57.000 0.549 0 0 0 10.051	-0.005	-0.005
58.000 0.549 0 0 0 10.051	-0.005	-0.005
