t/F:I/F:x/F:y/F:z/F:B/F:B_I0_T0/F:B_I0
0.000 0.272 0 0 0 5.005		0	0.012
1.000 0.273 0 0 0 5.005		0	0.012
2.000 0.273 0 0 0 5.005		0	0.012
3.000 0.273 0 0 0 5.006		0	0.012
4.000 0.273 0 0 0 5.006		0	0.012
5.000 0.273 0 0 0 5.005		0	0.012
6.000 0.272 0 0 0 5.006		0	0.012
7.000 0.273 0 0 0 5.006		0	0.012
8.000 0.273 0 0 0 5.006		0	0.012
9.000 0.273 0 0 0 5.005		0	0.012
10.000 0.273 0 0 0 5.004	0	0.012
11.000 0.272 0 0 0 5.005	0	0.012
12.000 0.272 0 0 0 5.005	0	0.012
13.000 0.272 0 0 0 5.006	0	0.012
14.000 0.272 0 0 0 5.005	0	0.012
15.000 0.272 0 0 0 5.007	0	0.012
16.000 0.272 0 0 0 5.006	0	0.012
17.000 0.272 0 0 0 5.005	0	0.012
18.000 0.272 0 0 0 5.004	0	0.012
19.000 0.272 0 0 0 5.003	0	0.012
20.000 0.272 0 0 0 5.006	0	0.012
21.000 0.272 0 0 0 5.004	0	0.012
22.000 0.272 0 0 0 5.005	0	0.012
23.000 0.272 0 0 0 5.004	0	0.012
24.000 0.272 0 0 0 5.005	0	0.012
25.000 0.272 0 0 0 5.005	0	0.012
26.000 0.272 0 0 0 5.004	0	0.012
27.000 0.272 0 0 0 5.004	0	0.012
28.000 0.273 0 0 0 5.005	0	0.012
29.000 0.272 0 0 0 5.005	0	0.012
30.000 0.272 0 0 0 5.005	0	0.012
31.000 0.272 0 0 0 5.003	0	0.012
32.000 0.272 0 0 0 5.004	0	0.012
33.000 0.273 0 0 0 5.004	0	0.012
34.000 0.272 0 0 0 5.004	0	0.012
35.000 0.272 0 0 0 5.004	0	0.012
36.000 0.272 0 0 0 5.004	0	0.012
37.000 0.272 0 0 0 5.005	0	0.012
38.000 0.272 0 0 0 5.003	0	0.012
39.000 0.272 0 0 0 5.005	0	0.012
40.000 0.272 0 0 0 5.004	0	0.012
41.000 0.272 0 0 0 5.004	0	0.012
42.000 0.273 0 0 0 5.004	0	0.012
43.000 0.272 0 0 0 5.004	0	0.012
44.000 0.272 0 0 0 5.003	0	0.012
45.000 0.272 0 0 0 5.004	0	0.012
46.000 0.272 0 0 0 5.004	0	0.012
47.000 0.272 0 0 0 5.004	0	0.012
48.000 0.272 0 0 0 5.004	0	0.012
49.000 0.272 0 0 0 5.003	0	0.012
50.000 0.272 0 0 0 5.003	0	0.012
51.000 0.272 0 0 0 5.003	0	0.012
52.000 0.272 0 0 0 5.003	0	0.012
53.000 0.272 0 0 0 5.004	0	0.012
54.000 0.272 0 0 0 5.002	0	0.012
55.000 0.272 0 0 0 5.002	0	0.012
56.000 0.272 0 0 0 5.002	0	0.012
57.000 0.272 0 0 0 5.001	0	0.012
58.000 0.273 0 0 0 5.003	0	0.012
59.000 0.273 0 0 0 5.004	0	0.012
60.000 0.273 0 0 0 5.003	0	0.012
61.000 0.272 0 0 0 5.003	0	0.012
62.000 0.272 0 0 0 5.002	0	0.012
63.000 0.273 0 0 0 5.003	0	0.012
64.000 0.273 0 0 0 5.003	0	0.012
65.000 0.273 0 0 0 5.002	0	0.012
66.000 0.272 0 0 0 5.003	0	0.012
67.000 0.273 0 0 0 5.003	0	0.012
68.000 0.273 0 0 0 5.001	0	0.012
69.000 0.272 0 0 0 5.002	0	0.012
70.000 0.273 0 0 0 5.002	0	0.012
71.000 0.272 0 0 0 5.002	0	0.012
72.000 0.272 0 0 0 5.002	0	0.012
73.000 0.273 0 0 0 5.001	0	0.012
74.000 0.272 0 0 0 5.001	0	0.012
75.000 0.272 0 0 0 5.002	0	0.012
76.000 0.272 0 0 0 5.002	0	0.012
77.000 0.272 0 0 0 5.002	0	0.012
78.000 0.272 0 0 0 5.002	0	0.012
79.000 0.272 0 0 0 5.001	0	0.012
80.000 0.272 0 0 0 5.001	0	0.012
81.000 0.272 0 0 0 5.001	0	0.012
82.000 0.272 0 0 0 5.000	0	0.012
83.000 0.273 0 0 0 5.001	0	0.012
84.000 0.273 0 0 0 5.002	0	0.012
85.000 0.273 0 0 0 5.001	0	0.012
86.000 0.272 0 0 0 5.002	0	0.012
87.000 0.273 0 0 0 5.001	0	0.012
88.000 0.273 0 0 0 5.002	0	0.012
89.000 0.273 0 0 0 5.002	0	0.012
90.000 0.273 0 0 0 5.002	0	0.012
91.000 0.273 0 0 0 5.002	0	0.012
92.000 0.273 0 0 0 5.002	0	0.012
93.000 0.273 0 0 0 5.002	0	0.012
94.000 0.273 0 0 0 5.001	0	0.012
