t/F:I/F:x/F:y/F:z/F:B/F:B_I0_T0/F:B_I0
0.000 0 0 0 0 -0.008	-0.005	-0.009
1.000 0 0 0 0 -0.010	-0.005	-0.009
2.000 0 0 0 0 -0.009	-0.005	-0.009
3.000 0 0 0 0 -0.009	-0.005	-0.009
4.000 0 0 0 0 -0.009	-0.005	-0.009
5.000 0 0 0 0 -0.009	-0.005	-0.009
6.000 0 0 0 0 -0.010	-0.005	-0.009
7.000 0 0 0 0 -0.010	-0.005	-0.009
8.000 0 0 0 0 -0.009	-0.005	-0.009
9.000 0 0 0 0 -0.010	-0.005	-0.009
10.000 0 0 0 0 -0.009	-0.005	-0.009
11.000 0 0 0 0 0.008	-0.005	-0.009
12.000 0 0 0 0 0.015	-0.005	-0.009
13.000 0 0 0 0 0.043	-0.005	-0.009
14.000 0 0 0 0 0.075	-0.005	-0.009
15.000 0 0 0 0 0.128	-0.005	-0.009
16.000 0 0 0 0 0.171	-0.005	-0.009
17.000 0 0 0 0 0.221	-0.005	-0.009
18.000 0 0 0 0 0.245	-0.005	-0.009
19.000 0 0 0 0 0.248	-0.005	-0.009
20.000 0 0 0 0 0.263	-0.005	-0.009
21.000 0 0 0 0 0.268	-0.005	-0.009
22.000 0 0 0 0 0.270	-0.005	-0.009
23.000 0 0 0 0 0.272	-0.005	-0.009
24.000 0 0 0 0 0.273	-0.005	-0.009
25.000 0 0 0 0 0.273	-0.005	-0.009
26.000 0 0 0 0 0.274	-0.005	-0.009
27.000 0 0 0 0 0.273	-0.005	-0.009
28.000 0 0 0 0 0.276	-0.005	-0.009
29.000 0 0 0 0 0.277	-0.005	-0.009
30.000 0 0 0 0 0.278	-0.005	-0.009
31.000 0 0 0 0 0.278	-0.005	-0.009
32.000 0 0 0 0 0.278	-0.005	-0.009
33.000 0 0 0 0 0.277	-0.005	-0.009
34.000 0 0 0 0 0.279	-0.005	-0.009
35.000 0 0 0 0 0.279	-0.005	-0.009
36.000 0 0 0 0 0.280	-0.005	-0.009
37.000 0 0 0 0 0.280	-0.005	-0.009
38.000 0 0 0 0 0.281	-0.005	-0.009
39.000 0 0 0 0 0.281	-0.005	-0.009
40.000 0 0 0 0 0.282	-0.005	-0.009
41.000 0 0 0 0 0.281	-0.005	-0.009
42.000 0 0 0 0 0.283	-0.005	-0.009
43.000 0 0 0 0 0.283	-0.005	-0.009
44.000 0 0 0 0 0.282	-0.005	-0.009
45.000 0 0 0 0 0.282	-0.005	-0.009
46.000 0 0 0 0 0.283	-0.005	-0.009
47.000 0 0 0 0 0.283	-0.005	-0.009
48.000 0 0 0 0 0.283	-0.005	-0.009
49.000 0 0 0 0 0.284	-0.005	-0.009
50.000 0 0 0 0 0.283	-0.005	-0.009
51.000 0 0 0 0 0.283	-0.005	-0.009
52.000 0 0 0 0 0.282	-0.005	-0.009
53.000 0 0 0 0 0.284	-0.005	-0.009
54.000 0 0 0 0 0.284	-0.005	-0.009
55.000 0 0 0 0 0.285	-0.005	-0.009
56.000 0 0 0 0 0.284	-0.005	-0.009
57.000 0 0 0 0 0.283	-0.005	-0.009
58.000 0 0 0 0 0.284	-0.005	-0.009
59.000 0 0 0 0 0.284	-0.005	-0.009
60.000 0 0 0 0 0.285	-0.005	-0.009
61.000 0 0 0 0 0.285	-0.005	-0.009
62.000 0 0 0 0 0.285	-0.005	-0.009
63.000 0 0 0 0 0.284	-0.005	-0.009
64.000 0 0 0 0 0.284	-0.005	-0.009
65.000 0 0 0 0 0.285	-0.005	-0.009
66.000 0 0 0 0 0.285	-0.005	-0.009
67.000 0 0 0 0 0.285	-0.005	-0.009
68.000 0 0 0 0 0.286	-0.005	-0.009
69.000 0 0 0 0 0.284	-0.005	-0.009
70.000 0 0 0 0 0.285	-0.005	-0.009
71.000 0 0 0 0 0.285	-0.005	-0.009
72.000 0 0 0 0 0.286	-0.005	-0.009
73.000 0 0 0 0 0.285	-0.005	-0.009
74.000 0 0 0 0 0.286	-0.005	-0.009
75.000 0 0 0 0 0.285	-0.005	-0.009
76.000 0 0 0 0 0.285	-0.005	-0.009
77.000 0 0 0 0 0.285	-0.005	-0.009
78.000 0 0 0 0 0.287	-0.005	-0.009
79.000 0 0 0 0 0.286	-0.005	-0.009
80.000 0 0 0 0 0.286	-0.005	-0.009
81.000 0 0 0 0 0.285	-0.005	-0.009
82.000 0 0 0 0 0.286	-0.005	-0.009
83.000 0 0 0 0 0.285	-0.005	-0.009
84.000 0 0 0 0 0.291	-0.005	-0.009
85.000 0 0 0 0 0.286	-0.005	-0.009
86.000 0 0 0 0 0.285	-0.005	-0.009
87.000 0 0 0 0 0.286	-0.005	-0.009
88.000 0 0 0 0 0.285	-0.005	-0.009
89.000 0 0 0 0 0.285	-0.005	-0.009
90.000 0 0 0 0 0.287	-0.005	-0.009
91.000 0 0 0 0 0.287	-0.005	-0.009
92.000 0 0 0 0 0.286	-0.005	-0.009
93.000 0 0 0 0 0.285	-0.005	-0.009
94.000 0 0 0 0 0.285	-0.005	-0.009
95.000 0 0 0 0 0.286	-0.005	-0.009
96.000 0 0 0 0 0.287	-0.005	-0.009
97.000 0 0 0 0 0.288	-0.005	-0.009
98.000 0 0 0 0 0.286	-0.005	-0.009
99.000 0 0 0 0 0.287	-0.005	-0.009
100.000 0 0 0 0 0.286	-0.005	-0.009
101.000 0 0 0 0 0.286	-0.005	-0.009
102.000 0 0 0 0 0.287	-0.005	-0.009
103.000 0 0 0 0 0.287	-0.005	-0.009
104.000 0 0 0 0 0.286	-0.005	-0.009
105.000 0 0 0 0 0.286	-0.005	-0.009
106.000 0 0 0 0 0.286	-0.005	-0.009
107.000 0 0 0 0 0.286	-0.005	-0.009
108.000 0 0 0 0 0.286	-0.005	-0.009
109.000 0 0 0 0 0.287	-0.005	-0.009
110.000 0 0 0 0 0.287	-0.005	-0.009
111.000 0 0 0 0 0.286	-0.005	-0.009
112.000 0 0 0 0 0.286	-0.005	-0.009
113.000 0 0 0 0 0.285	-0.005	-0.009
114.000 0 0 0 0 0.287	-0.005	-0.009
115.000 0 0 0 0 0.287	-0.005	-0.009
116.000 0 0 0 0 0.287	-0.005	-0.009
117.000 0 0 0 0 0.286	-0.005	-0.009
118.000 0 0 0 0 0.286	-0.005	-0.009
119.000 0 0 0 0 0.286	-0.005	-0.009
120.000 0 0 0 0 0.286	-0.005	-0.009
121.000 0 0 0 0 0.287	-0.005	-0.009
