t/F:I/F:x/F:y/F:z/F:B/F:B_I0_T0/F:B_I0
0.000 1.303 0 0 0 25.799	0.065	0.065
1.000 1.303 0 0 0 25.797	0.065	0.065
2.000 1.303 0 0 0 25.797	0.065	0.065
3.000 1.303 0 0 0 25.796	0.065	0.065
4.000 1.303 0 0 0 25.796	0.065	0.065
5.000 1.303 0 0 0 25.793	0.065	0.065
6.000 1.303 0 0 0 25.793	0.065	0.065
7.000 1.303 0 0 0 25.793	0.065	0.065
8.000 1.303 0 0 0 25.795	0.065	0.065
9.000 1.302 0 0 0 25.793	0.065	0.065
10.000 1.302 0 0 0 25.792	0.065	0.065
11.000 1.302 0 0 0 25.789	0.065	0.065
12.000 1.302 0 0 0 25.790	0.065	0.065
13.000 1.302 0 0 0 25.788	0.065	0.065
14.000 1.302 0 0 0 25.790	0.065	0.065
15.000 1.302 0 0 0 25.787	0.065	0.065
16.000 1.302 0 0 0 25.788	0.065	0.065
17.000 1.302 0 0 0 25.787	0.065	0.065
18.000 1.302 0 0 0 25.786	0.065	0.065
19.000 1.302 0 0 0 25.786	0.065	0.065
20.000 1.302 0 0 0 25.786	0.065	0.065
21.000 1.302 0 0 0 25.787	0.065	0.065
22.000 1.302 0 0 0 25.784	0.065	0.065
23.000 1.302 0 0 0 25.785	0.065	0.065
24.000 1.302 0 0 0 25.783	0.065	0.065
25.000 1.302 0 0 0 25.785	0.065	0.065
26.000 1.302 0 0 0 25.784	0.065	0.065
27.000 1.302 0 0 0 25.784	0.065	0.065
28.000 1.302 0 0 0 25.784	0.065	0.065
29.000 1.302 0 0 0 25.782	0.065	0.065
30.000 1.302 0 0 0 25.782	0.065	0.065
31.000 1.302 0 0 0 25.782	0.065	0.065
32.000 1.302 0 0 0 25.783	0.065	0.065
33.000 1.302 0 0 0 25.782	0.065	0.065
34.000 1.302 0 0 0 25.782	0.065	0.065
35.000 1.302 0 0 0 25.780	0.065	0.065
36.000 1.302 0 0 0 25.780	0.065	0.065
37.000 1.302 0 0 0 25.781	0.065	0.065
38.000 1.302 0 0 0 25.781	0.065	0.065
39.000 1.302 0 0 0 25.781	0.065	0.065
40.000 1.302 0 0 0 25.780	0.065	0.065
41.000 1.302 0 0 0 25.781	0.065	0.065
42.000 1.302 0 0 0 25.781	0.065	0.065
43.000 1.302 0 0 0 25.780	0.065	0.065
44.000 1.302 0 0 0 25.781	0.065	0.065
45.000 1.301 0 0 0 25.781	0.065	0.065
46.000 1.302 0 0 0 25.779	0.065	0.065
47.000 1.302 0 0 0 25.780	0.065	0.065
48.000 1.302 0 0 0 25.779	0.065	0.065
49.000 1.302 0 0 0 25.778	0.065	0.065
50.000 1.301 0 0 0 25.779	0.065	0.065
51.000 1.302 0 0 0 25.778	0.065	0.065
52.000 1.301 0 0 0 25.779	0.065	0.065
53.000 1.302 0 0 0 25.777	0.065	0.065
54.000 1.302 0 0 0 25.777	0.065	0.065
55.000 1.302 0 0 0 25.778	0.065	0.065
56.000 1.302 0 0 0 25.778	0.065	0.065
57.000 1.301 0 0 0 25.780	0.065	0.065
58.000 1.302 0 0 0 25.779	0.065	0.065
59.000 1.302 0 0 0 25.778	0.065	0.065
60.000 1.302 0 0 0 25.780	0.065	0.065
61.000 1.301 0 0 0 25.777	0.065	0.065
62.000 1.301 0 0 0 25.779	0.065	0.065
63.000 1.301 0 0 0 25.777	0.065	0.065
64.000 1.301 0 0 0 25.779	0.065	0.065
65.000 1.301 0 0 0 25.777	0.065	0.065
66.000 1.301 0 0 0 25.775	0.065	0.065
67.000 1.301 0 0 0 25.775	0.065	0.065
68.000 1.301 0 0 0 25.776	0.065	0.065
69.000 1.301 0 0 0 25.776	0.065	0.065
70.000 1.301 0 0 0 25.777	0.065	0.065
71.000 1.301 0 0 0 25.776	0.065	0.065
72.000 1.301 0 0 0 25.775	0.065	0.065
73.000 1.301 0 0 0 25.775	0.065	0.065
74.000 1.301 0 0 0 25.776	0.065	0.065
75.000 1.301 0 0 0 25.776	0.065	0.065
76.000 1.301 0 0 0 25.776	0.065	0.065
77.000 1.301 0 0 0 25.774	0.065	0.065
78.000 1.301 0 0 0 25.775	0.065	0.065
79.000 1.301 0 0 0 25.773	0.065	0.065
80.000 1.301 0 0 0 25.774	0.065	0.065
81.000 1.301 0 0 0 25.775	0.065	0.065
82.000 1.271 0 0 0 25.364	0.065	0.065
83.000 1.271 0 0 0 25.222	0.065	0.065
84.000 1.271 0 0 0 25.221	0.065	0.065
85.000 1.271 0 0 0 25.222	0.065	0.065
86.000 1.271 0 0 0 25.223	0.065	0.065
87.000 1.271 0 0 0 25.224	0.065	0.065
88.000 1.271 0 0 0 25.224	0.065	0.065
89.000 1.271 0 0 0 25.224	0.065	0.065
90.000 1.271 0 0 0 25.223	0.065	0.065
91.000 1.271 0 0 0 25.222	0.065	0.065
92.000 1.271 0 0 0 25.224	0.065	0.065
93.000 1.271 0 0 0 25.222	0.065	0.065
94.000 1.271 0 0 0 25.224	0.065	0.065
95.000 1.271 0 0 0 25.222	0.065	0.065
96.000 1.271 0 0 0 25.221	0.065	0.065
97.000 1.271 0 0 0 25.222	0.065	0.065
98.000 1.271 0 0 0 25.220	0.065	0.065
99.000 1.271 0 0 0 25.222	0.065	0.065
100.000 1.271 0 0 0 25.221	0.065	0.065
101.000 1.271 0 0 0 25.221	0.065	0.065
102.000 1.271 0 0 0 25.220	0.065	0.065
103.000 1.271 0 0 0 25.220	0.065	0.065
104.000 1.271 0 0 0 25.220	0.065	0.065
105.000 1.271 0 0 0 25.220	0.065	0.065
106.000 1.271 0 0 0 25.220	0.065	0.065
107.000 1.271 0 0 0 25.219	0.065	0.065
108.000 1.271 0 0 0 25.218	0.065	0.065
109.000 1.271 0 0 0 25.218	0.065	0.065
110.000 1.271 0 0 0 25.217	0.065	0.065
111.000 1.271 0 0 0 25.218	0.065	0.065
112.000 1.270 0 0 0 25.219	0.065	0.065
113.000 1.271 0 0 0 25.218	0.065	0.065
114.000 1.271 0 0 0 25.217	0.065	0.065
115.000 1.270 0 0 0 25.215	0.065	0.065
116.000 1.270 0 0 0 25.216	0.065	0.065
117.000 1.270 0 0 0 25.218	0.065	0.065
118.000 1.270 0 0 0 25.218	0.065	0.065
119.000 1.270 0 0 0 25.217	0.065	0.065
120.000 1.270 0 0 0 25.217	0.065	0.065
121.000 1.270 0 0 0 25.217	0.065	0.065
122.000 1.270 0 0 0 25.218	0.065	0.065
123.000 1.270 0 0 0 25.217	0.065	0.065
124.000 1.270 0 0 0 25.217	0.065	0.065
125.000 1.270 0 0 0 25.217	0.065	0.065
126.000 1.270 0 0 0 25.214	0.065	0.065
127.000 1.270 0 0 0 25.214	0.065	0.065
128.000 1.270 0 0 0 25.214	0.065	0.065
129.000 1.270 0 0 0 25.215	0.065	0.065
130.000 1.270 0 0 0 25.215	0.065	0.065
131.000 1.270 0 0 0 25.214	0.065	0.065
132.000 1.270 0 0 0 25.215	0.065	0.065
133.000 1.270 0 0 0 25.213	0.065	0.065
134.000 1.270 0 0 0 25.212	0.065	0.065
135.000 1.270 0 0 0 25.213	0.065	0.065
136.000 1.270 0 0 0 25.214	0.065	0.065
137.000 1.270 0 0 0 25.213	0.065	0.065
138.000 1.270 0 0 0 25.213	0.065	0.065
139.000 1.270 0 0 0 25.212	0.065	0.065
140.000 1.270 0 0 0 25.212	0.065	0.065
141.000 1.270 0 0 0 25.213	0.065	0.065
142.000 1.270 0 0 0 25.213	0.065	0.065
143.000 1.270 0 0 0 25.212	0.065	0.065
144.000 1.270 0 0 0 25.212	0.065	0.065
145.000 1.270 0 0 0 25.211	0.065	0.065
146.000 1.270 0 0 0 25.212	0.065	0.065
147.000 1.270 0 0 0 25.212	0.065	0.065
148.000 1.270 0 0 0 25.212	0.065	0.065
149.000 1.270 0 0 0 25.211	0.065	0.065
150.000 1.270 0 0 0 25.211	0.065	0.065
151.000 1.270 0 0 0 25.211	0.065	0.065
152.000 1.270 0 0 0 25.211	0.065	0.065
153.000 1.270 0 0 0 25.209	0.065	0.065
154.000 1.270 0 0 0 25.209	0.065	0.065
155.000 1.270 0 0 0 25.210	0.065	0.065
156.000 1.270 0 0 0 25.211	0.065	0.065
