#run051_4layer_helix_adj
1.0035963988043233	0.0006997187581877506	0.018692307692307692	8.593876698665156e-05	0.9849040911120156	0.0007049764621822447	0.9813746763992203	8.660984538296893e-05	0
1.5741018928576211	0.0003471350657408001	0.029340659340659346	9.789700082554092e-05	1.5447612335169618	0.00036067516775833844	0.981360381133019	6.23279850754143e-05	0
2.415759440909198	2.220446049250313e-16	0.044791208791208806	8.927514730369198e-05	2.3709682321179892	8.927514730369198e-05	0.9814587462506816	3.695531342727249e-05	0
3.1288870355385376	1.3322676295501878e-15	0.05821978021978023	8.176565336519605e-05	3.0706672553187575	8.176565336519605e-05	0.9813928149023893	2.613250412574346e-05	0
3.8865471825138425	0.00034268850439000964	0.07249450549450553	9.108593967533471e-05	3.814052677019337	0.00035458716762962585	0.9813473239638851	2.3493848093991533e-05	0
4.730127552342013	8.107328464790342e-05	0.08864835164835164	9.470508394535598e-05	4.641479200693662	0.00012466727882125644	0.9812587819953271	2.002425316146352e-05	0
5.457244743630411	0.0	0.10292307692307684	0.00011022675706975057	5.354321666707334	0.00011022675706975057	0.9811401024219766	2.0198243298214744e-05	0
6.237183985590541	0.0002202117831435757	0.11843956043956055	8.922902219221402e-05	6.11874442515098	0.00023760271007850864	0.9810107316517861	1.4321680116081214e-05	0
7.0195160724282095	0.00023215855652125583	0.13413186813186803	8.868912342003066e-05	6.885384204296342	0.00024852234502967046	0.980891579027973	1.2650444984828371e-05	0
7.770168602262141	0.00028058593311053315	0.14963736263736255	9.244673415696607e-05	7.620531239624778	0.0002954231956292487	0.9807420700506038	1.1917954609035967e-05	0
8.552449413852434	0.00020722644512627397	0.16602197802197785	0.00010352441583196192	8.386427435830456	0.00023164650705983375	0.9805877860261796	1.2113786157300489e-05	0
9.427196588210588	0.00023215855652125583	0.18623076923076903	0.00010704355140727983	9.240965818979818	0.00025564803395276896	0.980245371199359	1.1365176461187363e-05	0
10.129146178911984	0.0008179968996486764	0.20510989010989022	0.000162757468409161	9.924036288802094	0.000834031726829265	0.979750525218314	1.6151229626194258e-05	0
23.404991394495394	0.0009138892888387318	13.054943250602264	nan	10.35004814389313	nan	0.44221542189190255	nan	1
