#Bext, sig_Bext, ur, sig_ur, sig_ur_pp, sig_ur_corr
1.01390021782	0.0005	8.61832277237	0.0425045397591	0.0242344407871	0.0349188742641
1.01311862578	0.0005	8.63285231414	0.0425921611365	0.0242833388065	0.0349915939433
1.88224898136	0.0005	8.63209241957	0.0373491737012	0.0130696322077	0.0349877905864
3.04134998615	0.0005	8.77972957803	0.0366539849837	0.00819132703992	0.0357269754739
3.87452710761	0.0005	8.86080737226	0.0367085897166	0.00647444120396	0.0361331173589
4.60218930279	0.0005	8.9447682383	0.036963790336	0.00548980007634	0.0365538491971
5.48929627544	0.0005	9.03237945337	0.0372825084376	0.00463693968483	0.0369930294212
6.96259728289	0.0005	9.16806315653	0.0378545491563	0.00369793284858	0.0376734944553
7.4682873369	0.0005	9.20659250186	0.0380244221695	0.00345876089479	0.0378667882768
9.07680376837	0.0005	9.32239310889	0.0385551509886	0.00287369575549	0.0384479068411
10.385188854	0.0005	9.40080721546	0.0389237476364	0.00252823291819	0.0388415520851
11.8975694638	0.0005	9.46720813758	0.039237781996	0.00221915708041	0.0391749777003
13.6686570409	0.0005	9.52745001023	0.0395252502466	0.00194136497591	0.039477544365
14.1477729653	0.0005	9.54250052075	0.0395977040054	0.00187797873991	0.0395531459982
15.3873779509	0.0005	9.5666476486	0.0397121577535	0.00173017157815	0.0396744499615
16.8301968685	0.0005	9.58639105922	0.0398051864717	0.00158445384229	0.0397736392107
18.5528257388	0.0005	9.59811635964	0.0398585243902	0.00143874274658	0.0398325493269
20.4497496354	0.0005	9.59308009957	0.0398286224457	0.00130473687346	0.0398072459184
22.2763302478	0.0005	9.58157424217	0.0397674463333	0.00119660480266	0.039749439302
24.0411650885	0.0005	9.55729302249	0.0396429011693	0.00110652025051	0.0396274554578
26.0858098819	0.0005	9.52847060228	0.0394957754441	0.00101733907504	0.0394826708714
27.7529457168	0.0005	9.49228637091	0.0393124872032	0.000953340415621	0.0393009260979
28.2336248254	0.0005	9.48149326009	0.0392578854653	0.000936264479619	0.0392467193538
29.0175616479	0.0005	9.46008493806	0.0391497676243	0.000909340539142	0.03913920547
29.8749681228	0.0005	9.43558655137	0.0390261383223	0.000881433277548	0.0390161831517
30.3282915097	0.0005	9.42586568916	0.038977027568	0.000867551756	0.0389673713764
33.0865298414	0.0005	9.36298775774	0.0386597751609	0.00079104788213	0.038651681189
36.0487636972	0.0005	9.28440879753	0.0382640619164	0.000721268061799	0.0382572634506
37.966790579	0.0005	9.22294256226	0.0379549370029	0.000681296370885	0.0379488218282
