0.000	-9.775	0.001	1129.728	0.087
2.000	-9.779	0.001	1129.689	0.037
4.000	-9.790	0.001	1129.730	0.084
6.000	-9.795	0.002	1129.668	0.046
8.000	-9.809	0.002	1129.661	0.039
10.000	-9.818	0.001	1129.671	0.036
12.000	-9.835	0.001	1129.668	0.051
14.000	-9.848	0.001	1129.673	0.045
16.000	-9.875	0.001	1129.656	0.021
18.000	-9.895	0.001	1129.689	0.051
20.000	-9.924	0.001	1129.647	0.032
22.000	-9.974	0.003	1129.647	0.053
24.000	-10.046	0.001	1129.642	0.085
26.000	-10.121	0.000	1129.593	0.038
28.000	-10.208	0.002	1129.653	0.055
30.000	-10.304	0.004	1129.608	0.070
32.000	-10.423	0.005	1129.652	0.047
34.000	-10.547	0.001	1129.637	0.047
36.000	-10.695	0.001	1129.592	0.072
38.000	-10.865	0.002	1129.611	0.054
40.000	-11.028	0.002	1129.637	0.041
42.000	-11.216	0.001	1129.622	0.046
44.000	-11.408	0.004	1129.615	0.030
46.000	-11.559	0.002	1129.721	0.020
48.000	-11.668	0.001	1129.690	0.054
50.000	-11.758	0.001	1129.675	0.038
52.000	-11.773	0.001	1129.707	0.057
54.000	-11.719	0.001	1129.685	0.067
95.000	-9.857	0.001	1129.626	0.047
97.000	-9.853	0.002	1129.637	0.070
99.000	-9.848	0.002	1129.664	0.030
101.000	-9.845	0.002	1129.625	0.051
103.000	-9.845	0.001	1129.638	0.026
105.000	-9.843	0.001	1129.667	0.049
107.000	-9.845	0.001	1129.650	0.037
109.000	-9.845	0.000	1129.644	0.058
111.000	-9.847	0.002	1129.675	0.074
113.000	-9.850	0.001	1129.631	0.040
115.000	-9.850	0.001	1129.631	0.079
117.000	-9.851	0.001	1129.651	0.072
119.000	-9.856	0.001	1129.679	0.059
121.000	-9.857	0.001	1129.622	0.065
123.000	-9.856	0.002	1129.611	0.043
125.000	-9.858	0.002	1129.598	0.035
127.000	-9.858	0.001	1129.597	0.038
129.000	-9.859	0.001	1129.645	0.057
131.000	-9.869	0.001	1129.683	0.034
133.000	-9.868	0.001	1129.663	0.062
135.000	-9.866	0.001	1129.677	0.082
137.000	-9.864	0.001	1129.653	0.060
139.000	-9.865	0.001	1129.635	0.035
141.000	-9.867	0.002	1129.665	0.074
143.000	-9.869	0.001	1129.635	0.044
145.000	-9.827	0.002	1129.638	0.044
147.000	-9.821	0.001	1129.648	0.035
149.000	-9.813	0.001	1129.675	0.061
