1200.000	-0.144	0.001	2996.533	0.081
1150.000	-0.225	0.001	2990.501	0.060
1100.000	-0.075	0.000	2988.266	0.094
1050.000	-0.067	0.000	2986.209	0.061
1000.000	-0.054	0.000	2984.411	0.066
950.000	-0.065	0.001	2982.528	0.086
900.000	-0.053	0.001	2980.507	0.084
850.000	-0.061	0.000	2977.187	0.081
800.000	-0.103	0.000	2971.574	0.145
750.000	-0.351	0.000	2969.341	0.028
700.000	-0.847	0.001	2967.907	0.069
650.000	-0.540	0.001	2965.507	0.092
600.000	-0.137	0.001	2963.663	0.123
550.000	-0.111	0.001	2961.042	0.077
500.000	-0.091	0.000	2959.016	0.046
450.000	-0.039	0.000	2957.639	0.033
400.000	-0.016	0.000	2956.848	0.054
350.000	-0.020	0.000	2955.151	0.052
300.000	-0.015	0.001	2954.041	0.098
250.000	-0.011	0.001	2952.561	0.055
200.000	-0.013	0.001	2951.054	0.057
150.000	-0.002	0.001	2948.347	0.087
100.000	-0.173	0.000	2946.614	0.049
50.000	-0.116	0.000	2944.073	0.043
20.000	-0.092	0.000	2940.940	0.093
