0.346	-0.351	-3.024
1.346	-0.351	-3.024
2.346	-0.351	-3.024
3.346	-0.351	-3.024
4.346	-0.351	-3.023
5.346	-0.350	-3.025
6.346	-0.350	-3.024
7.346	-0.350	-3.024
8.346	-0.350	-3.024
9.346	-0.350	-3.023
10.346	-0.350	-3.024
11.346	-0.350	-3.023
12.346	-0.350	-3.024
13.346	-0.350	-3.023
14.346	-0.350	-3.023
15.346	-0.350	-3.023
16.346	-0.350	-3.024
17.346	-0.350	-3.023
18.346	-0.350	-3.023
19.346	-0.350	-3.023
20.346	-0.350	-3.023
21.346	-0.350	-3.023
22.346	-0.350	-3.024
23.346	-0.350	-3.024
24.346	-0.350	-3.024
25.346	-0.350	-3.024
26.346	-0.350	-3.023
27.346	-0.350	-3.023
28.346	-0.350	-3.024
29.346	-0.350	-3.023
30.346	-0.350	-3.024
31.346	-0.350	-3.023
32.346	-0.350	-3.023
33.346	-0.350	-3.024
34.346	-0.350	-3.024
35.346	-0.350	-3.024
36.346	-0.350	-3.024
37.346	-0.350	-3.022
38.346	-0.350	-3.023
39.346	-0.350	-3.023
40.346	-0.350	-3.023
41.346	-0.350	-3.023
42.346	-0.350	-3.024
43.346	-0.350	-3.023
44.346	-0.350	-3.023
45.346	-0.350	-3.023
46.346	-0.350	-3.023
47.346	-0.350	-3.023
48.346	-0.349	-3.023
49.346	-0.350	-3.023
50.346	-0.349	-3.022
51.346	-0.349	-3.024
52.346	-0.350	-3.023
53.346	-0.349	-3.022
54.346	-0.349	-3.023
55.346	-0.349	-3.023
56.346	-0.349	-3.024
57.346	-0.350	-3.023
58.346	-0.349	-3.023
59.346	-0.349	-3.024
60.346	-0.350	-3.023
61.346	-0.349	-3.023
62.346	-0.349	-3.022
63.346	-0.349	-3.023
64.346	-0.349	-3.023
65.346	-0.349	-3.022
66.346	-0.349	-3.023
67.346	-0.349	-3.023
68.346	-0.349	-3.023
69.346	-0.349	-3.023
70.346	-0.349	-3.023
71.346	-0.349	-3.023
72.346	-0.349	-3.024
73.346	-0.349	-3.022
74.346	-0.349	-3.022
75.346	-0.349	-3.024
76.346	-0.349	-3.023
77.346	-0.349	-3.023
78.346	-0.349	-3.023
79.346	-0.349	-3.023
80.346	-0.349	-3.023
81.346	-0.349	-3.022
82.346	-0.349	-3.023
83.346	-0.349	-3.023
84.346	-0.349	-3.023
85.346	-0.349	-3.022
86.346	-0.349	-3.024
87.346	-0.349	-3.023
88.346	-0.349	-3.024
89.346	-0.349	-3.022
90.346	-0.349	-3.023
