0.348	240.098	7.389
1.348	240.047	7.402
2.348	240.029	7.414
3.348	240.154	7.426
4.348	240.108	7.439
5.348	240.059	7.450
6.348	240.071	7.460
7.348	240.000	7.472
8.348	240.035	7.481
9.348	240.113	7.492
10.348	240.050	7.502
11.348	240.047	7.512
12.348	240.041	7.522
13.348	240.061	7.529
14.348	240.002	7.537
15.348	240.047	7.546
16.348	240.105	7.555
17.348	239.927	7.563
18.348	240.144	7.570
19.348	240.062	7.578
20.348	239.992	7.586
21.348	240.081	7.591
22.348	240.027	7.600
23.348	240.091	7.608
24.348	240.089	7.614
25.348	239.984	7.621
26.348	240.011	7.626
27.348	240.015	7.634
28.348	240.031	7.640
29.348	240.054	7.646
30.348	240.046	7.652
31.348	240.036	7.658
32.348	240.010	7.663
33.348	240.055	7.669
34.348	240.075	7.675
35.348	240.031	7.680
36.348	240.108	7.686
37.348	240.083	7.691
38.348	240.070	7.695
39.348	240.017	7.702
40.348	240.061	7.706
41.348	240.114	7.712
42.348	240.014	7.717
43.348	239.954	7.720
44.348	240.051	7.725
45.348	240.039	7.729
46.348	239.978	7.733
47.348	239.963	7.740
48.348	239.976	7.744
49.348	240.044	7.748
50.348	239.993	7.751
51.348	240.002	7.756
52.348	240.031	7.762
53.348	240.095	7.765
54.348	239.981	7.770
55.348	240.065	7.773
56.348	239.995	7.777
57.348	239.966	7.781
58.348	240.058	7.785
59.348	240.040	7.788
60.348	240.049	7.793
61.348	239.994	7.797
62.348	240.000	7.800
63.348	240.100	7.803
64.348	240.079	7.808
65.348	240.013	7.812
66.348	239.990	7.815
67.348	239.992	7.819
68.348	240.008	7.822
69.348	240.022	7.826
70.348	239.969	7.828
71.348	240.102	7.833
72.348	240.056	7.837
73.348	240.064	7.839
74.348	239.991	7.842
75.348	239.987	7.846
76.348	240.130	7.849
77.348	240.113	7.853
78.348	240.082	7.855
79.348	240.045	7.859
80.348	240.067	7.862
81.348	239.963	7.865
82.348	240.068	7.868
83.348	240.032	7.870
84.348	240.040	7.874
85.348	239.981	7.877
86.348	240.004	7.879
87.348	240.080	7.882
88.348	239.942	7.885
89.348	239.981	7.888
90.348	240.048	7.891
91.348	240.134	7.894
92.348	239.995	7.897
93.348	239.931	7.900
94.348	240.013	7.903
95.348	239.919	7.905
96.348	240.048	7.908
97.348	239.979	7.911
98.348	240.004	7.913
99.348	240.002	7.916
100.348	240.004	7.919
101.348	239.991	7.921
102.348	240.045	7.925
103.348	240.050	7.927
104.348	240.075	7.929
105.348	239.928	7.932
106.348	240.025	7.935
107.348	240.030	7.937
108.348	240.017	7.939
109.348	240.074	7.942
110.348	239.976	7.945
111.348	240.032	7.948
112.348	240.000	7.949
113.348	239.997	7.951
114.348	239.994	7.954
115.348	240.009	7.958
116.348	239.972	7.959
117.348	240.030	7.962
118.348	239.873	7.964
119.348	239.997	7.967
120.348	239.941	7.969
121.348	239.994	7.971
122.348	240.076	7.973
123.348	240.000	7.976
124.348	240.007	7.978
125.348	240.010	7.980
126.348	240.025	7.983
127.348	239.935	7.986
128.348	240.014	7.987
129.348	239.913	7.989
130.348	239.917	7.992
131.348	239.958	7.995
132.348	239.962	7.996
133.348	239.883	7.999
134.348	239.887	8.000
135.348	239.956	8.002
136.348	239.947	8.005
137.348	239.943	8.008
138.348	240.042	8.008
139.348	240.025	8.011
140.348	239.936	8.013
141.348	239.995	8.015
142.348	240.001	8.017
143.348	239.944	8.018
144.348	239.930	8.021
145.348	239.993	8.023
146.348	239.981	8.024
147.348	239.958	8.027
148.348	239.995	8.029
149.348	239.926	8.031
150.348	239.982	8.032
151.348	239.950	8.034
152.348	239.935	8.036
153.348	239.866	8.039
154.348	239.908	8.041
155.348	239.966	8.041
156.348	239.976	8.043
157.348	239.970	8.046
158.348	239.943	8.049
159.348	240.043	8.050
160.348	239.943	8.051
161.348	239.931	8.053
162.348	239.933	8.057
163.348	240.018	8.057
164.348	240.017	8.058
165.348	239.944	8.061
166.348	239.992	8.063
167.348	239.930	8.065
168.348	239.948	8.065
169.348	239.989	8.068
170.348	239.988	8.070
171.348	239.983	8.071
172.348	239.963	8.072
173.348	239.957	8.075
174.348	239.958	8.076
175.348	240.005	8.077
176.348	239.957	8.079
177.348	239.994	8.081
178.348	239.978	8.082
179.348	239.964	8.085
180.348	239.957	8.085
181.348	239.965	8.088
182.348	239.970	8.089
183.348	239.973	8.089
184.348	239.962	8.091
185.348	239.996	8.094
186.348	239.869	8.095
187.348	239.995	8.096
188.348	239.918	8.097
189.348	239.992	8.099
190.348	239.961	8.101
191.348	239.935	8.104
192.348	239.995	8.105
193.348	239.932	8.105
194.348	239.983	8.106
195.348	239.935	8.109
196.348	239.916	8.110
197.348	239.935	8.112
198.348	239.920	8.113
199.348	240.017	8.114
200.348	240.071	8.116
201.348	239.978	8.116
202.348	239.889	8.119
203.348	239.951	8.121
204.348	239.892	8.122
205.348	240.018	8.123
206.348	240.018	8.124
207.348	239.928	8.126
208.348	239.974	8.128
209.348	239.933	8.128
210.348	240.037	8.132
211.348	239.974	8.131
212.348	239.978	8.133
213.348	239.959	8.134
214.348	239.959	8.135
215.348	239.979	8.137
216.348	239.991	8.138
217.348	240.058	8.140
218.348	239.998	8.140
219.348	239.855	8.142
220.348	240.011	8.144
221.348	239.961	8.145
222.348	239.874	8.146
223.348	239.965	8.148
224.348	239.999	8.150
225.348	239.972	8.150
226.348	240.027	8.152
227.348	240.048	8.154
228.348	239.871	8.154
229.348	239.901	8.155
230.348	239.920	8.157
231.348	239.874	8.158
232.348	239.947	8.159
