#run045_20layer
#b0	s_b0	bin(1/2year)	s_bin(1/2year)	shield	s_shield	sf	s_sf	t_dependent	overshoot
#run045_20layer
#b0	s_b0	bin(1/2year)	s_bin(1/2year)	shield	s_shield	sf	s_sf	t_dependent	overshoot
4.118505024193449	0.009928562049233314	0.0197308593046298	8.301481908769952e-05	4.098774164888819	0.009928909095447707	0.9952092181049375	2.3230819418544648e-05	0	0
7.876307638753486	0.008247224965418631	0.03819239776616829	6.981580503359124e-05	7.838115240987318	0.008247520468410905	0.9951509768894435	1.0215220834845027e-05	0	0
13.137450157763888	0.027344193624041502	0.06490668348045403	7.108192223079158e-05	13.072543474283435	0.027344286013511854	0.9950594154344254	1.1619859985735983e-05	0	0
26.065714772548144	0.023926922699807562	0.15554260493604755	7.495337460889337e-05	25.910172167612096	0.023927040098828182	0.9940326744808908	6.18658456330392e-06	0	0
16.4266764532923	0.009928562049234202	0.08240118897495963	8.068440706196449e-05	16.34427526431734	0.009928889884525692	0.994983696841582	5.772204674840499e-06	0	0
41.467795663598714	7.105427357601002e-15	0.2745439596331112	0.006711693432003896	41.1932517039656	0.006711693432003896	0.9933793452186291	0.00016185315193630026	1	2
21.466334042428805	0.009821852373095297	0.10971987029364096	8.186628805357712e-05	21.356614172135163	0.009822193549711662	0.9948887467195481	4.473653932682465e-06	0	0
24.266411308047974	0.0075814852105189345	0.12546712304089366	7.473335444360324e-05	24.14094418500708	0.007581853537993445	0.994829597114787	3.4776440132312847e-06	0	0
62.517468362039935	0.0072596850414683445	0.5018948570040205	0.015102287692179583	62.01557350503592	0.016756554551538277	0.9919719260847618	0.00024157088481347212	1	2
27.68191903098473	0.011456156834967146	0.1449726175463883	7.660129643165856e-05	27.536946413438343	0.011456412928398638	0.9947629130269431	3.5149474312628113e-06	0	0
80.65777558394655	0.009089746076313077	0.7849449059405896	0.025609067533664653	79.87283067800595	0.02717439647307086	0.9902682053867994	0.0003175046686756285	1	2
29.918435333733065	0.0035560317714313783	0.15802756260133294	7.564588341967892e-05	29.76040777113173	0.0035568362710571497	0.9947180539076134	2.6051789143426977e-06	0	0
103.3792610478595	0.004124753701717054	1.4148245548613045	0.08934074549452653	101.9644364929982	0.08943591224232908	0.9863142322694075	0.0008642039266213412	1	2
33.82812583498528	0.008890079428574893	0.18088470545847626	7.910422735195612e-05	33.647241129526805	0.008890431357653883	0.994652831009887	2.728167604293744e-06	0	0
119.89993746602573	0.00419526741984555	2.2063152503450905	0.22277377951410182	117.69362221568065	0.22281327857136718	0.9815986955708775	0.001857997573627661	1	2
37.44804751494002	0.0035560317714313783	0.20307151864528958	8.458683691394573e-05	37.244975996294734	0.003557037656872428	0.9945772468227009	2.3167309245313414e-06	0	0
141.71597744989552	0.008866483724318641	4.074934166220606	0.7080270943733091	137.64104328367492	0.7080826088108254	0.9712457674882755	0.004996099614280244	1	2
40.68080828486817	0.010385989093087744	0.22317041974419086	8.044594724156602e-05	40.45763786512398	0.010386300640370718	0.9945141104822344	2.4232360988112892e-06	0	0
43.52378184125344	0.005945547457415046	0.2410934966672677	9.409454595807244e-05	43.28268834458617	0.005946291983408953	0.9944606491791862	2.290514208281114e-06	0	0
160.68190943919686	0.013196396519390419	7.269023117852621	1.9329552278379651	153.41288632134425	1.9330002735921215	0.9547614094005819	0.012029700958700465	1	2
51.32959360892368	0.0054845814564039586	0.31705368131026523	0.012905194384220886	51.01253992761342	0.014022292103877185	0.9938231795925393	0.00025141907313521415	1	2
183.93803890084968	0.009458754287962279	15.012926786232477	6.057890702277319	168.9251121146172	6.057898086693987	0.9183805216368265	0.03293440980272637	1	2
202.0535818019346	0.0	26.925938821375425	13.792695362113331	175.1276429805592	13.792695362113331	0.8667386216010272	0.06826256302466235	1	2
53.928102079667475	0.00995746622115945	0.3323161236004333	0.01631214867010916	53.59578595606704	0.01911118331713857	0.9938377930840305	0.0003024817015029447	1	2
220.8819833666726	0.008614781857517073	49.38137777746282	31.296493456065818	171.50060558920978	31.296494641733236	0.7764354655604127	0.14168875631369804	1	2
242.26929104631665	0.009286620308131432	89.3551679368829	62.493162958459386	152.91412310943375	62.4931636484654	0.6311741882308967	0.2579491721068985	1	2
261.75925375300574	0.009458754288004911	146.9859044083483	110.19875966678018	114.77334934465745	110.19876007271957	0.4384691188528403	0.4209927947714985	1	2
402.256311284785	0.004993367002896321	372.2805646815065	57.40359673998461	29.97574660327848	57.40359695716363	0.07451902123682674	0.14270403052883796	1	2
444.28866034944446	0.1350136885529878	404.68216545763175	40.62943591964819	39.6064948918127	40.62966024771676	0.08914586039774496	0.09144870364852963	1	2
530.2599900720268	0.05842661977459329	491.26275657865386	27.234173053820882	38.9972334933729	27.23423572629424	0.0735436092171989	0.051360139095650376	1	2
