Bout,Bout_sdev,File,ID,frac,mu,mu_err,mu_err_geom,mu_err_pp
97.2300033569336,0.005,DataFile_2016-12-08_19-56-40.csv,fm554,0.554,2.026720316788941,0.0036545222160873996,0.0035738002721292764,0.0007638614028769024
97.2300033569336,0.005,DataFile_2016-12-08_19-56-40.csv,fm554,0.554,2.026720316788941,0.0036545222160873996,0.0035738002721292764,0.0007638614028769024
97.2300033569336,0.005,DataFile_2016-12-08_19-56-40.csv,fm554,0.554,2.026720316788941,0.0036545222160873996,0.0035738002721292764,0.0007638614028769024
97.2300033569336,0.005,DataFile_2016-12-08_19-56-40.csv,fm554,0.554,2.026720316788941,0.0036545222160873996,0.0035738002721292764,0.0007638614028769024
97.2300033569336,0.005,DataFile_2016-12-08_19-56-40.csv,fm554,0.554,2.026720316788941,0.0036545222160873996,0.0035738002721292764,0.0007638614028769024
97.2300033569336,0.005,DataFile_2016-12-08_19-56-40.csv,fm554,0.554,2.026720316788941,0.0036545222160873996,0.0035738002721292764,0.0007638614028769024
97.2300033569336,0.005,DataFile_2016-12-08_19-56-40.csv,fm554,0.554,2.0256024767781864,0.0036501106403965776,0.003569258527693828,0.0007640034356082441
97.2300033569336,0.005,DataFile_2016-12-08_19-56-40.csv,fm554,0.554,2.026720316788941,0.0036545222160873996,0.0035738002721292764,0.0007638614028769024
97.2300033569336,0.005,DataFile_2016-12-08_19-56-40.csv,fm554,0.554,2.0256024767781864,0.0036501106403965776,0.003569258527693828,0.0007640034356082441
97.2300033569336,0.005,DataFile_2016-12-08_19-56-40.csv,fm554,0.554,2.0256024767781864,0.0036501106403965776,0.003569258527693828,0.0007640034356082441
97.2300033569336,0.005,DataFile_2016-12-08_19-56-40.csv,fm554,0.554,2.0256024767781864,0.0036501106403965776,0.003569258527693828,0.0007640034356082441
97.2300033569336,0.005,DataFile_2016-12-08_19-56-40.csv,fm554,0.554,2.0256024767781864,0.0036501106403965776,0.003569258527693828,0.0007640034356082441
97.2300033569336,0.005,DataFile_2016-12-08_19-56-40.csv,fm554,0.554,2.026720316788941,0.0036545222160873996,0.0035738002721292764,0.0007638614028769024
97.2300033569336,0.005,DataFile_2016-12-08_19-56-40.csv,fm554,0.554,2.0256024767781864,0.0036501106403965776,0.003569258527693828,0.0007640034356082441
97.23999786376952,0.005,DataFile_2016-12-08_19-56-40.csv,fm554,0.554,2.0266436553239027,0.003654203215326264,0.003573488769368248,0.0007637926119699077
97.2300033569336,0.005,DataFile_2016-12-08_19-56-40.csv,fm554,0.554,2.0256024767781864,0.0036501106403965776,0.003569258527693828,0.0007640034356082441
97.23999786376952,0.005,DataFile_2016-12-08_19-56-40.csv,fm554,0.554,2.0266436553239027,0.003654203215326264,0.003573488769368248,0.0007637926119699077
97.2300033569336,0.005,DataFile_2016-12-08_19-56-40.csv,fm554,0.554,2.0256024767781864,0.0036501106403965776,0.003569258527693828,0.0007640034356082441
97.2300033569336,0.005,DataFile_2016-12-08_19-56-40.csv,fm554,0.554,2.026720316788941,0.0036545222160873996,0.0035738002721292764,0.0007638614028769024
97.2300033569336,0.005,DataFile_2016-12-08_19-56-40.csv,fm554,0.554,2.0256024767781864,0.0036501106403965776,0.003569258527693828,0.0007640034356082441
97.2300033569336,0.005,DataFile_2016-12-08_19-56-40.csv,fm554,0.554,2.0256024767781864,0.0036501106403965776,0.003569258527693828,0.0007640034356082441
97.2300033569336,0.005,DataFile_2016-12-08_19-56-40.csv,fm554,0.554,2.0256024767781864,0.0036501106403965776,0.003569258527693828,0.0007640034356082441
97.2300033569336,0.005,DataFile_2016-12-08_19-56-40.csv,fm554,0.554,2.0256024767781864,0.0036501106403965776,0.003569258527693828,0.0007640034356082441
97.2300033569336,0.005,DataFile_2016-12-08_19-56-40.csv,fm554,0.554,2.0256024767781864,0.0036501106403965776,0.003569258527693828,0.0007640034356082441
97.2300033569336,0.005,DataFile_2016-12-08_19-56-40.csv,fm554,0.554,2.0256024767781864,0.0036501106403965776,0.003569258527693828,0.0007640034356082441
97.23999786376952,0.005,DataFile_2016-12-08_19-56-40.csv,fm554,0.554,2.0266436553239027,0.003654203215326264,0.003573488769368248,0.0007637926119699077
97.2300033569336,0.005,DataFile_2016-12-08_19-56-40.csv,fm554,0.554,2.0256024767781864,0.0036501106403965776,0.003569258527693828,0.0007640034356082441
97.23999786376952,0.005,DataFile_2016-12-08_19-56-40.csv,fm554,0.554,2.0266436553239027,0.003654203215326264,0.003573488769368248,0.0007637926119699077
97.23999786376952,0.005,DataFile_2016-12-08_19-56-40.csv,fm554,0.554,2.0266436553239027,0.003654203215326264,0.003573488769368248,0.0007637926119699077
97.2300033569336,0.005,DataFile_2016-12-08_19-56-40.csv,fm554,0.554,2.0256024767781864,0.0036501106403965776,0.003569258527693828,0.0007640034356082441
97.2300033569336,0.005,DataFile_2016-12-08_19-56-40.csv,fm554,0.554,2.0256024767781864,0.0036501106403965776,0.003569258527693828,0.0007640034356082441
97.23999786376952,0.005,DataFile_2016-12-08_19-56-40.csv,fm554,0.554,2.0266436553239027,0.003654203215326264,0.003573488769368248,0.0007637926119699077
97.2300033569336,0.005,DataFile_2016-12-08_19-56-40.csv,fm554,0.554,2.0256024767781864,0.0036501106403965776,0.003569258527693828,0.0007640034356082441
97.23999786376952,0.005,DataFile_2016-12-08_19-56-40.csv,fm554,0.554,2.0266436553239027,0.003654203215326264,0.003573488769368248,0.0007637926119699077
