z/F:B:BOffsetWarm:BOffsetCryo:I
50	1.09	0.003	-0.024	0.1124
45	1.182	0.003	-0.024	0.1124
40	0.782	0.003	-0.024	0.1124
35	0.32	0.003	-0.024	0.1124
30	0.184	0.003	-0.024	0.1124
28	0.196	0.003	-0.024	0.1124
26	0.201	0.003	-0.024	0.1124
24	0.188	0.003	-0.024	0.1124
22	0.179	0.003	-0.024	0.1124
20	0.179	0.003	-0.024	0.1124
18	0.184	0.003	-0.024	0.1124
16	0.187	0.003	-0.024	0.1124
14	0.19	0.003	-0.024	0.1124
12	0.191	0.003	-0.024	0.1124
10	0.192	0.003	-0.024	0.1124
9	0.193	0.003	-0.024	0.1124
8	0.192	0.003	-0.024	0.1124
7	0.192	0.003	-0.024	0.1124
6	0.191	0.003	-0.024	0.1124
5	0.19	0.003	-0.024	0.1124
4	0.189	0.003	-0.024	0.1124
3	0.187	0.003	-0.024	0.1124
2	0.187	0.003	-0.024	0.1124
1	0.189	0.003	-0.024	0.1124
0	0.19	0.003	-0.024	0.1124
-1	0.193	0.003	-0.024	0.1124
-2	0.197	0.003	-0.024	0.1124
-3	0.199	0.003	-0.024	0.1124
-4	0.202	0.003	-0.024	0.1124
-5	0.205	0.003	-0.024	0.1124
-6	0.208	0.003	-0.024	0.1124
-7	0.21	0.003	-0.024	0.1124
-8	0.214	0.003	-0.024	0.1124
-9	0.216	0.003	-0.024	0.1124
-10	0.222	0.003	-0.024	0.1124
-12	0.23	0.003	-0.024	0.1124
-14	0.24	0.003	-0.024	0.1124
-16	0.24	0.003	-0.024	0.1124
-18	0.241	0.003	-0.024	0.1124
-20	0.241	0.003	-0.024	0.1124
-22	0.245	0.003	-0.024	0.1124
-24	0.247	0.003	-0.024	0.1124
-26	0.256	0.003	-0.024	0.1124
-28	0.319	0.003	-0.024	0.1124
-30	0.4	0.003	-0.024	0.1124
-35	1.242	0.003	-0.024	0.1124
-40	1.411	0.003	-0.024	0.1124
-45	1.309	0.003	-0.024	0.1124
-50	1.215	0.003	-0.024	0.1124
