file,Bout,Bout_sdev,Bins,Bins_sdev,tdep
data-calib/DATA_Gaussmeter/DataFile_170131_134323.csv,0.46700330484997143,0.0,0.00011363636903380127,0.00034170046253260815,False
data-calib/DATA_Gaussmeter/DataFile_170131_135134.csv,11.050040700542393,0.0,0.016014925711579732,0.0010258691480924667,False
data-calib/DATA_Gaussmeter/DataFile_170131_135653.csv,29.95182228088379,0.0,0.14940384546151528,0.002118363407207774,True
data-calib/DATA_Gaussmeter/DataFile_170131_140138.csv,35.77672783491119,0.0,0.3432573726845171,0.01879499404251313,True
data-calib/DATA_Gaussmeter/DataFile_170131_141818.csv,40.13588624452558,0.0,0.6902656869512693,0.06759631843597579,True
data-calib/DATA_Gaussmeter/DataFile_170131_143117.csv,44.703377908735135,0.0,1.5350881957296114,0.1764900591362333,True
data-calib/DATA_Gaussmeter/DataFile_170131_144357.csv,47.72222465982242,0.0,2.1897510178235113,0.15121621087706713,True
data-calib/DATA_Gaussmeter/DataFile_170221_165247.csv,4.2268403623940465,0.0,0.012498861298088094,0.003467966984813544,False
data-calib/DATA_Gaussmeter/DataFile_170221_170726.csv,9.589019579599288,0.0,0.02962145452995115,0.003283476453449089,False
data-calib/DATA_Gaussmeter/DataFile_170221_172156.csv,14.616195952922636,0.0,0.036575063176775405,0.0013581888727346827,False
data-calib/DATA_Gaussmeter/DataFile_170221_173504.csv,19.581940181457597,0.0,0.009606683845536012,0.0067570111766063114,False
data-calib/DATA_Gaussmeter/DataFile_170221_174804.csv,24.407955405123513,0.0,0.08230673355785456,0.014045962745252162,False
