file,Bout,Bout_sdev,Bins,Bins_sdev,tdep
data-calib/DATA_Gaussmeter/DataFile_150626_113600.csv,1.06492811267,0.000495285274229,0.00290682203773,0.00101059556971,False
data-calib/DATA_Gaussmeter/DataFile_150626_115306.csv,3.01670373279,0.000224493747638,0.00401830289008,0.0011451336348,False
data-calib/DATA_Gaussmeter/DataFile_150626_120343.csv,5.05148872663,0.000301711919844,0.0046422629485,0.00119867044748,False
data-calib/DATA_Gaussmeter/DataFile_150626_121414.csv,7.74735878181,0.000789889576426,0.00699833627115,0.000990789573633,False
data-calib/DATA_Gaussmeter/DataFile_150626_122500.csv,10.2252387897,0.000519463098733,0.00925124777999,0.0010157603226,False
data-calib/DATA_Gaussmeter/DataFile_150626_123600.csv,12.5792315618,0.000703056337786,0.0113643926805,0.000923036803749,False
data-calib/DATA_Gaussmeter/DataFile_150626_124659.csv,14.9611616237,0.000408653821919,0.0126472547675,0.000975720336232,False
data-calib/DATA_Gaussmeter/DataFile_150626_125831.csv,17.4557994774,0.000410390525788,0.0142562397866,0.000971715861716,False
data-calib/DATA_Gaussmeter/DataFile_150626_130916.csv,20.0531888189,0.000485305462233,0.0172113146906,0.000950580920809,False
data-calib/DATA_Gaussmeter/DataFile_150626_132027.csv,25.0431028784,0.000910438894405,0.0234925126046,0.00102487114048,False
data-calib/DATA_Gaussmeter/DataFile_150626_133111.csv,25.0419918366,0.000153386091554,0.0235823628689,0.000922110994921,False
data-calib/DATA_Gaussmeter/DataFile_150626_134147.csv,30.614253048,0.000538916285207,0.0321480870656,0.00100151604581,False
data-calib/DATA_Gaussmeter/DataFile_150626_135246.csv,35.3087006692,0.000711401198529,0.0370765386859,0.00118073378148,False
data-calib/DATA_Gaussmeter/DataFile_150626_140704.csv,40.0929615527,0.00194929330218,0.0457171383508,0.001024623989,False
data-calib/DATA_Gaussmeter/DataFile_150626_141824.csv,45.1159528509,0.0003665223729,0.0494176369415,0.00152871052383,False
data-calib/DATA_Gaussmeter/DataFile_150626_142858.csv,50.0743314354,0.000245001720167,0.0496539099579,0.00215019924288,False
data-calib/DATA_Gaussmeter/DataFile_150626_143948.csv,55.8974760476,0.000720390683522,0.044299500841,0.00793705344444,True
data-calib/DATA_Gaussmeter/DataFile_150629_150409.csv,40.0868346471,0.00200969425364,0.0372146418482,0.00131105002721,False
data-calib/DATA_Gaussmeter/DataFile_150629_152813.csv,50.2197423623,0.000241081224111,0.0231153460943,0.00249733521937,False
data-calib/DATA_Gaussmeter/DataFile_150629_154452.csv,50.2197689165,0.000219517136916,0.0190665397896,0.00269851097109,False
data-calib/DATA_Gaussmeter/DataFile_150629_160304.csv,55.9831170635,0.000271423886449,0.00659778088928,0.00416789254476,False
