file,Bout,Bout_sdev,Bins,Bins_sdev,tdep
data-calib/DATA_Gaussmeter/DataFile_150511_164326.csv,1.0318177415,0.000689878514095,0.00402329457821,0.000869553367516,False
data-calib/DATA_Gaussmeter/DataFile_150511_170027.csv,2.04069837152,0.000279154823468,0.00431114814621,0.000911788766021,False
data-calib/DATA_Gaussmeter/DataFile_150511_172837.csv,3.01185314072,0.000334263186154,0.00469717142535,0.00101397333321,False
data-calib/DATA_Gaussmeter/DataFile_150511_173946.csv,3.9845313128,0.000230210566395,0.00472046593251,0.00109471323841,False
data-calib/DATA_Gaussmeter/DataFile_150511_175059.csv,4.99658161478,0.000296346129087,0.0056173045509,0.00107856394737,False
data-calib/DATA_Gaussmeter/DataFile_150511_180210.csv,7.51381028379,0.000485116887903,0.0139417639591,0.00125097415096,False
data-calib/DATA_Gaussmeter/DataFile_150511_181310.csv,9.97810267008,0.00045114489348,0.0251347757659,0.00122344014613,False
data-calib/DATA_Gaussmeter/DataFile_150511_182341.csv,12.5063699702,0.000417435790887,0.0372429281262,0.00113176307433,False
data-calib/DATA_Gaussmeter/DataFile_150511_184431.csv,15.0915500003,0.000243975902769,0.0487387683707,0.00103600747851,False
data-calib/DATA_Gaussmeter/DataFile_150511_190556.csv,17.4822082564,0.000352207643159,0.0604292842282,0.00115847954983,False
data-calib/DATA_Gaussmeter/DataFile_150511_192539.csv,20.2214995042,0.000266889402946,0.0844925123944,0.0013869737211,True
data-calib/DATA_Gaussmeter/DataFile_150511_194607.csv,22.4830748026,0.00024324181104,0.135916806175,0.00196037193681,True
data-calib/DATA_Gaussmeter/DataFile_150511_200551.csv,24.9903913442,0.00019230449686,0.19785690568,0.00261269301581,True
data-calib/DATA_Gaussmeter/DataFile_150511_202639.csv,30.3310522462,0.000320879295714,0.432079866603,0.0056783464082,True
data-calib/DATA_Gaussmeter/DataFile_150511_204716.csv,35.0172785997,0.000379281558203,0.795608986039,0.0118829799799,True
data-calib/DATA_Gaussmeter/DataFile_150511_210813.csv,40.0037601364,0.00140454260468,1.45313643755,0.0307447263429,True
data-calib/DATA_Gaussmeter/DataFile_150511_212933.csv,45.1827434715,0.000318617313745,3.69266556027,0.103980961162,True
data-calib/DATA_Gaussmeter/DataFile_150511_215014.csv,50.9544841773,0.000148616846175,7.99856572699,0.150406548678,True
data-calib/DATA_Gaussmeter/DataFile_150511_221049.csv,54.9695993112,0.000255230992916,11.5830449058,0.168660242783,True
data-calib/DATA_Gaussmeter/DataFile_150512_112658.csv,2.06831469065,0.000674672041788,0.000399334461563,0.000675968144985,False
data-calib/DATA_Gaussmeter/DataFile_150512_113803.csv,3.007200239,0.000380518262037,0.00206821969944,0.000881478873476,False
data-calib/DATA_Gaussmeter/DataFile_150512_114907.csv,4.04357280338,0.000261061461834,0.00366389359128,0.000862270722276,False
data-calib/DATA_Gaussmeter/DataFile_150512_115941.csv,5.03340392583,0.00035018128642,0.00436605661898,0.000895793405311,False
data-calib/DATA_Gaussmeter/DataFile_150512_120955.csv,7.50508485058,0.000756485596875,0.00201996678456,0.000965885097578,False
data-calib/DATA_Gaussmeter/DataFile_150512_122119.csv,10.0343461245,0.000375566256278,0.00536772049111,0.000908968103455,False
data-calib/DATA_Gaussmeter/DataFile_150512_123452.csv,12.8218693979,0.000406346103515,0.0129800335227,0.000801831733059,False
data-calib/DATA_Gaussmeter/DataFile_150512_124549.csv,22.5756579386,0.000184493390789,0.0514376040691,0.00268014642205,True
data-calib/DATA_Gaussmeter/DataFile_150512_130628.csv,45.347230671,0.000304643332264,2.8585012503,0.147192190543,True
data-calib/DATA_Gaussmeter/DataFile_150512_133722.csv,50.3290935428,0.000180814691493,6.25849459193,0.208767270651,True
