file,Bout,Bout_sdev,Bins,Bins_sdev,tdep
data-calib/DATA_Gaussmeter/DataFile_150512_154719.csv,1.17214682231,0.000326174038269,0.00193833339921,0.000953613942904,False
data-calib/DATA_Gaussmeter/DataFile_150512_155826.csv,2.00337893553,0.000250996715556,0.00159234614631,0.00107635559923,False
data-calib/DATA_Gaussmeter/DataFile_150512_163506.csv,3.04550550371,0.000250205141517,0.00308485864758,0.00100222438373,False
data-calib/DATA_Gaussmeter/DataFile_150512_164538.csv,4.01945320119,0.000242331413264,0.00279866896156,0.000911627623922,False
data-calib/DATA_Gaussmeter/DataFile_150512_165604.csv,5.05939413146,0.000358554054144,0.00304658909269,0.000817206143449,False
data-calib/DATA_Gaussmeter/DataFile_150512_170653.csv,7.6489366021,0.000599010559955,0.00413643933748,0.000786142400735,False
data-calib/DATA_Gaussmeter/DataFile_150512_171812.csv,10.1075677555,0.000365884455765,0.00528785358718,0.000823813635756,False
data-calib/DATA_Gaussmeter/DataFile_150512_172917.csv,14.9919416785,0.000312988765976,0.00476705492125,0.000790977910798,False
data-calib/DATA_Gaussmeter/DataFile_150512_174040.csv,17.4066783974,0.000225489265068,0.00288019974378,0.000845945621753,False
data-calib/DATA_Gaussmeter/DataFile_150512_175128.csv,20.3263195618,0.00105111318859,0.00094342765905,0.000966157834332,False
data-calib/DATA_Gaussmeter/DataFile_150512_180220.csv,22.5486284781,0.000165511892924,0.00492179703693,0.00102251686081,False
data-calib/DATA_Gaussmeter/DataFile_150512_181346.csv,24.9478161337,0.000244792316714,0.00988352728447,0.000969404398273,False
data-calib/DATA_Gaussmeter/DataFile_150512_182421.csv,30.0975523424,0.00036262129408,0.0324758740666,0.00153617534862,True
data-calib/DATA_Gaussmeter/DataFile_150512_183518.csv,35.0098171699,0.000300849398716,0.0415490851699,0.0011378358691,True
data-calib/DATA_Gaussmeter/DataFile_150512_184619.csv,40.0610748737,0.00143505693116,0.0268286191603,0.00403595255642,True
data-calib/DATA_Gaussmeter/DataFile_150512_190758.csv,45.2201168858,0.00029295607154,0.0820648921111,0.00454211179945,True
data-calib/DATA_Gaussmeter/DataFile_150512_193932.csv,50.2178877558,0.000227213313057,0.277216306294,0.011647738663,True
data-calib/DATA_Gaussmeter/DataFile_150512_200015.csv,55.2277806884,0.000223169665976,0.890304492833,0.0399238295129,True
data-calib/DATA_Gaussmeter/DataFile_150513_110134.csv,45.2397401371,0.000396401849326,0.0951689828193,0.0225811430453,True
data-calib/DATA_Gaussmeter/DataFile_150513_115925.csv,50.3700055038,0.000214904565937,0.412317046386,0.0206940137689,True
data-calib/DATA_Gaussmeter/DataFile_150513_125946.csv,55.0453798725,0.000246113600937,1.20890949403,0.0514496844698,True
