#run064_3layer_wide_sc
#b0	s_b0	bin(1/2year)	s_bin(1/2year)	shield	s_shield	sf	s_sf	t_dependent	overshoot
1.1570517148663402	0.0003295883012081058	0.0015251639344262317	3.9272594559273396e-05	1.155526550931914	0.00033191984721715897	0.9986818532699704	3.394402944014535e-05	0	0
1.9893156091693642	0.0002502762810598913	0.001182510024276484	4.397881883456239e-05	1.9881330991450878	0.0002541109076117217	0.9994055694235616	2.2107638558923512e-05	0	0
3.031877236224877	0.0002513996745949765	-0.00245994034452677	0.004859775858426923	3.034337176569404	0.004866274056250387	1.000811358822559	0.001602893350905819	1	3
4.024197601487596	0.0002446454488040928	0.002388832819617571	3.724819782775051e-05	4.021808768667978	0.0002474647931766683	0.9994063828230665	9.256126220236632e-06	0	0
5.064727291654066	0.00035679258182197415	0.0026367529527290454	3.339022984896599e-05	5.062090538701336	0.0003583515786103877	0.9994793889580048	6.5928024525457965e-06	0	0
7.64863274450877	0.0005995511423764199	0.0037266032023131053	3.212099947918366e-05	7.644906141306457	0.0006004109683645127	0.9995127752466624	4.199747695085022e-06	0	0
10.127451955836168	0.0003744093403135196	0.004878017511797312	3.366020576639815e-05	10.12257393832437	0.0003759193577966439	0.9995183371362244	3.323707582631047e-06	0	0
15.010331619364017	0.00031284524462549257	0.004357218842912127	3.2318573533459824e-05	15.005974400521104	0.00031451015449428964	0.9997097186822115	2.1530970762208966e-06	0	0
17.458163146777515	0.00022390997618515485	0.0024703636016475197	3.456449639986988e-05	17.455692783175866	0.0002265620926956079	0.9998584980801887	1.9798480877263207e-06	0	0
20.355049994563867	0.0010513248860437585	-0.009355655477415653	0.002656184764408854	20.36440565004128	0.0028566766563075776	1.0004596233111642	0.00013049266934108978	1	3
22.584741361213663	0.000167315413269975	-0.015652257955649514	0.0019606772879013678	22.600393619169314	0.0019678033120233245	1.0006930457030838	8.681424595357604e-05	1	3
24.992759915311023	0.00024376693922789627	-0.01757668070434129	0.0012983113432338707	25.010336596015364	0.0013209976020531887	1.000703270897808	5.1947498353590304e-05	1	3
30.137797160525167	0.00036132817873735235	-0.04820382173752148	0.0012610327743981936	30.186000982262687	0.0013117780722576734	1.0015994474141812	4.184223883755381e-05	1	3
35.025929994694934	0.0003015208460297458	-0.02486177520460678	0.003104772470730315	35.05079176989954	0.0031193792516453203	1.0007098105662968	8.86421139589221e-05	1	3
40.05464219124325	0.001437847336422493	0.04433102778718195	0.0024244062284921397	40.01031116345607	0.00281871433877375	0.9988932362052938	6.0527484909054816e-05	1	3
45.20153130296031	0.00029201141212809034	0.8120078755403165	1.2154106007817913	44.389523427419995	1.2154106358607446	0.982035832589434	0.026888704115949114	1	2
50.19181224533731	0.00022657297230921358	1.6780291772142506	1.5564374087741841	48.51378306812306	1.5564374252654711	0.966567671057342	0.0310097870382675	1	2
55.31936685992086	0.00016713311583416157	6.537995016170205	6.239976063171223	48.781371843750655	6.239976065409492	0.8818136325976823	0.11279912293651681	1	2
