#run062_2layer_wide_sc
#b0	s_b0	bin(1/2year)	s_bin(1/2year)	shield	s_shield	sf	s_sf	t_dependent	overshoot
1.01554412158298	0.0006950890054434611	0.003613458443577644	0.0008688296839735303	1.0119306631394023	0.001112660660418047	0.9964418498745824	0.0008555346692282992	0	0
2.0265556086853334	0.00027879063798019743	0.0039013120209486925	0.0009110299412080466	2.022654296664385	0.000952732792341558	0.9980749050239587	0.0004495460649543802	0	0
2.998074299454937	0.0003356666277571918	0.004287335315457844	0.0010131294422735858	2.9937869641394794	0.0010672878486104264	0.9985699702918512	0.00033792676724894293	0	0
3.9888610399297693	0.0002334647631550002	0.004310629824609258	0.0010938021350927044	3.98455041010516	0.0011184403901721269	0.9989193331676741	0.00027421415618168255	0	0
5.002211740168153	0.000294996373952916	0.005207468426938709	0.0010776662043739244	4.997004271741215	0.0011173125385025757	0.9989589668135952	0.00021543795107217275	0	0
7.513403073779481	0.00048543626931829564	0.013531927661547696	0.00124993293028003	7.499871146117933	0.001340888027304326	0.9981989615719178	0.00016636046592671453	0	0
9.994971314313162	0.0004615432815793241	0.024724939308802273	0.0012224216947489572	9.97024637500436	0.0013066510630477916	0.9975262621040848	0.00012230372549316824	0	0
12.518563695366245	0.00041943015609469114	0.03683309238700525	0.0011308210068897127	12.48173060297924	0.00120610024685541	0.9970577221729807	9.033158338221305e-05	0	0
15.109920265090565	0.000243991472208549	0.04832893265322822	0.0010351450490786963	15.061591332437336	0.0010635116882961992	0.9968015097495327	6.850766417655013e-05	0	0
17.53307737380581	0.0003489464470298742	0.06001944846021657	0.0011575151194795593	17.473057925345593	0.0012089685168434087	0.9965767875666889	6.601897152181648e-05	0	0
25.03515812481663	0.00019149155608388924	0.34453102395372676	0.09557884048206233	24.6906271008629	0.09557903230788418	0.9862381127278679	0.003817784574871434	1	2
30.37034156385738	0.0003193333955735511	0.8715764254765014	0.2486302165872173	29.49876513838088	0.24863042165838053	0.9713017246235475	0.008186612463127439	1	2
35.033413024300074	0.00038013916911694423	2.2574752100821396	1.1686570597621346	32.77593781421793	1.1686571215877073	0.9355622243109372	0.033358355898931054	1	2
39.99722190815752	0.0014068564278488793	4.991789939701011	2.5681884847219774	35.005431968456506	2.5681888700606845	0.8751965836236509	0.06420917174250507	1	2
45.164294948561256	0.0003174601066895377	13.614303203981986	7.164121746892068	31.54999174457927	7.164121753925793	0.6985604841282775	0.15862357102420374	1	2
50.92616743859074	0.00014797637723873436	18.78877558327489	4.9669003924271	32.13739185531585	4.966900394631393	0.6310585200441146	0.09753139972130191	1	2
55.10790216696041	0.0002258249867423956	21.777610358187335	3.3073750867991407	33.33029180877307	3.3073750945087173	0.604818737388919	0.06001634897991177	1	2
