I/F:Bcenter
0.00	0.224
0.05	1.334
0.00	0.266
0.05	1.434
0.00	0.275
0.05	1.356
0.00	0.275
0.05	1.416
0.00	0.276
0.05	1.361
0.00	0.276
0.05	1.465
0.00	0.277
0.05	1.471
0.00	0.277
0.05	1.461
0.00	0.280
0.05	1.438
0.00	0.280
0.00	0.188
0.05	1.370
0.00	0.228
0.05	1.374
0.00	0.231
