230.000	9.561	0.001	12.037	0.000
228.000	9.606	0.001	12.037	0.000
226.000	9.639	0.001	12.037	0.000
224.000	9.656	0.001	12.036	0.000
222.000	9.640	0.001	12.036	0.000
220.000	9.609	0.001	12.037	0.000
218.000	9.540	0.001	12.036	0.000
216.000	9.289	0.000	12.035	0.000
214.000	8.846	0.001	12.036	0.000
212.000	8.376	0.001	12.036	0.000
210.000	7.684	0.001	12.036	0.000
208.000	6.555	0.000	12.036	0.000
206.000	5.800	0.001	12.036	0.000
204.000	4.638	0.000	12.037	0.000
202.000	3.571	0.001	12.036	0.000
200.000	2.691	0.001	12.036	0.000
198.000	2.315	0.001	12.036	0.000
196.000	1.813	0.001	12.037	0.000
194.000	1.331	0.001	12.037	0.000
192.000	1.129	0.001	12.037	0.000
190.000	0.871	0.001	12.037	0.000
188.000	0.668	0.001	12.037	0.000
186.000	0.548	0.001	12.036	0.000
184.000	0.451	0.001	12.036	0.000
182.000	0.391	0.000	12.036	0.000
180.000	0.337	0.001	12.036	0.000
178.000	0.272	0.001	12.036	0.000
176.000	0.236	0.001	12.037	0.000
174.000	0.217	0.000	12.037	0.000
172.000	0.198	0.001	12.037	0.000
170.000	0.183	0.001	12.036	0.000
168.000	0.174	0.001	12.036	0.000
166.000	0.167	0.001	12.036	0.000
164.000	0.160	0.001	12.036	0.000
162.000	0.155	0.001	12.036	0.000
160.000	0.151	0.001	12.037	0.000
158.000	0.151	0.000	12.037	0.000
156.000	0.150	0.001	12.036	0.000
154.000	0.150	0.000	12.035	0.000
152.000	0.149	0.000	12.036	0.000
150.000	0.149	0.000	12.037	0.000
148.000	0.148	0.001	12.036	0.000
146.000	0.149	0.001	12.036	0.000
144.000	0.150	0.001	12.036	0.000
142.000	0.153	0.000	12.036	0.000
140.000	0.154	0.001	12.036	0.000
138.000	0.155	0.000	12.036	0.000
136.000	0.159	0.001	12.036	0.000
134.000	0.162	0.000	12.036	0.000
132.000	0.169	0.001	12.036	0.000
130.000	0.173	0.001	12.036	0.000
128.000	0.180	0.001	12.036	0.000
126.000	0.191	0.001	12.035	0.000
124.000	0.203	0.000	12.036	0.000
122.000	0.217	0.001	12.036	0.000
120.000	0.240	0.000	12.036	0.000
118.000	0.269	0.000	12.036	0.000
116.000	0.299	0.001	12.036	0.000
114.000	0.346	0.000	12.036	0.000
112.000	0.421	0.001	12.037	0.000
110.000	0.495	0.001	12.036	0.000
108.000	0.578	0.000	12.035	0.000
106.000	0.730	0.001	12.034	0.000
104.000	0.935	0.000	12.035	0.000
102.000	1.109	0.000	12.035	0.000
100.000	1.277	0.000	12.035	0.000
