231.000	4.985	0.001	579.009	0.015
229.000	4.988	0.002	579.042	0.048
227.000	4.989	0.001	579.021	0.045
225.000	4.976	0.001	579.034	0.033
223.000	4.950	0.001	579.021	0.034
221.000	4.900	0.001	579.052	0.042
219.000	4.820	0.001	579.000	0.043
217.000	4.696	0.001	579.010	0.036
215.000	4.515	0.001	579.002	0.028
213.000	4.319	0.001	579.004	0.048
211.000	4.097	0.001	579.004	0.059
209.000	3.920	0.001	579.019	0.048
207.000	3.731	0.001	579.019	0.032
205.000	3.598	0.001	579.045	0.060
203.000	3.467	0.001	579.075	0.053
201.000	3.371	0.002	579.029	0.030
199.000	3.312	0.001	579.055	0.048
197.000	3.297	0.002	579.021	0.070
195.000	3.296	0.001	579.039	0.044
193.000	3.289	0.002	579.010	0.030
191.000	3.272	0.001	579.031	0.031
189.000	3.240	0.001	579.007	0.061
187.000	3.231	0.001	579.047	0.023
185.000	3.248	0.001	579.035	0.011
183.000	3.268	0.002	579.046	0.039
181.000	3.280	0.001	579.002	0.036
179.000	3.269	0.001	579.020	0.028
177.000	3.242	0.001	579.038	0.056
175.000	3.235	0.001	579.055	0.031
173.000	3.249	0.001	579.019	0.033
171.000	3.277	0.001	578.998	0.038
169.000	3.293	0.001	579.004	0.030
167.000	3.279	0.001	579.002	0.026
165.000	3.263	0.001	578.992	0.038
163.000	3.264	0.001	578.997	0.031
161.000	3.274	0.001	578.995	0.022
159.000	3.290	0.001	578.985	0.036
157.000	3.297	0.001	578.985	0.017
155.000	3.292	0.001	579.013	0.047
153.000	3.262	0.001	578.970	0.030
151.000	3.248	0.001	578.987	0.043
149.000	3.260	0.001	579.079	0.050
147.000	3.284	0.001	579.015	0.024
145.000	3.290	0.001	579.051	0.026
143.000	3.278	0.001	579.051	0.032
141.000	3.248	0.001	579.040	0.023
139.000	3.238	0.001	579.035	0.028
137.000	3.244	0.002	579.033	0.026
135.000	3.260	0.001	579.046	0.022
133.000	3.282	0.001	579.035	0.032
131.000	3.277	0.002	579.008	0.029
129.000	3.258	0.001	579.039	0.038
127.000	3.242	0.001	579.012	0.051
125.000	3.244	0.001	579.012	0.030
123.000	3.269	0.001	579.020	0.038
121.000	3.305	0.001	579.027	0.032
119.000	3.300	0.002	579.000	0.030
117.000	3.280	0.001	578.992	0.059
115.000	3.269	0.001	579.010	0.022
113.000	3.303	0.001	579.009	0.023
111.000	3.356	0.001	579.018	0.041
109.000	3.415	0.001	579.017	0.019
107.000	3.465	0.001	578.995	0.010
105.000	3.516	0.001	578.992	0.017
103.000	3.608	0.001	579.015	0.038
101.000	3.763	0.001	579.023	0.054
99.000	3.987	0.001	578.998	0.031
97.000	4.229	0.001	579.028	0.049
95.000	4.463	0.001	579.020	0.008
93.000	4.687	0.001	578.974	0.022
91.000	4.825	0.002	579.006	0.027
89.000	4.927	0.001	578.998	0.028
87.000	4.987	0.001	579.038	0.040
85.000	5.022	0.001	579.018	0.020
83.000	5.036	0.001	579.020	0.042
81.000	5.047	0.002	579.009	0.039
79.000	5.038	0.002	578.990	0.031
77.000	5.031	0.001	579.021	0.057
75.000	5.026	0.002	578.996	0.048
73.000	5.011	0.002	578.971	0.031
71.000	4.999	0.002	579.060	0.048
