231.000	4.966	0.001	580.649	0.035
229.000	4.975	0.001	580.723	0.015
227.000	4.973	0.001	580.692	0.048
225.000	4.965	0.001	580.680	0.019
223.000	4.943	0.001	580.700	0.026
221.000	4.903	0.001	580.703	0.025
219.000	4.826	0.001	580.660	0.018
217.000	4.713	0.001	580.664	0.055
215.000	4.571	0.002	580.702	0.031
213.000	4.375	0.001	580.640	0.042
211.000	4.207	0.001	580.699	0.048
209.000	3.999	0.001	580.655	0.027
207.000	3.795	0.001	580.688	0.016
205.000	3.681	0.001	580.649	0.036
203.000	3.547	0.002	580.663	0.013
201.000	3.455	0.001	580.652	0.048
199.000	3.391	0.001	580.632	0.029
197.000	3.363	0.001	580.637	0.038
195.000	3.332	0.001	580.626	0.025
193.000	3.310	0.001	580.675	0.035
191.000	3.291	0.001	580.687	0.040
189.000	3.283	0.000	580.693	0.038
187.000	3.277	0.001	580.599	0.034
185.000	3.283	0.001	580.660	0.029
183.000	3.282	0.001	580.649	0.031
181.000	3.282	0.001	580.638	0.059
179.000	3.266	0.001	580.692	0.066
177.000	3.260	0.001	580.623	0.034
175.000	3.239	0.000	580.642	0.031
173.000	3.253	0.001	580.673	0.033
171.000	3.295	0.002	580.634	0.019
169.000	3.286	0.000	580.622	0.038
167.000	3.290	0.001	580.650	0.011
165.000	3.289	0.001	580.660	0.059
163.000	3.291	0.000	580.612	0.038
161.000	3.299	0.001	580.660	0.015
159.000	3.301	0.001	580.637	0.030
157.000	3.298	0.001	580.662	0.030
155.000	3.288	0.001	580.662	0.031
153.000	3.278	0.001	580.622	0.059
151.000	3.258	0.001	580.623	0.035
149.000	3.252	0.001	580.612	0.040
147.000	3.261	0.001	580.624	0.017
145.000	3.280	0.001	580.621	0.051
143.000	3.269	0.001	580.610	0.056
141.000	3.264	0.001	580.616	0.033
139.000	3.239	0.001	580.614	0.022
137.000	3.230	0.000	580.658	0.046
135.000	3.246	0.001	580.622	0.030
133.000	3.270	0.001	580.632	0.037
131.000	3.270	0.002	580.628	0.014
129.000	3.265	0.001	580.617	0.018
127.000	3.243	0.001	580.612	0.012
125.000	3.248	0.001	580.628	0.018
123.000	3.252	0.002	580.644	0.021
121.000	3.284	0.000	580.631	0.055
119.000	3.281	0.001	580.622	0.019
117.000	3.273	0.001	580.638	0.017
115.000	3.262	0.001	580.643	0.017
113.000	3.274	0.000	580.657	0.034
111.000	3.314	0.002	580.612	0.042
109.000	3.369	0.001	580.617	0.027
107.000	3.436	0.001	580.639	0.014
105.000	3.508	0.001	580.615	0.033
103.000	3.598	0.001	580.612	0.030
101.000	3.741	0.001	580.610	0.042
99.000	3.935	0.001	580.630	0.038
97.000	4.144	0.001	580.629	0.018
95.000	4.403	0.001	580.630	0.016
93.000	4.600	0.001	580.650	0.045
91.000	4.768	0.001	580.612	0.047
89.000	4.894	0.001	580.604	0.020
87.000	4.952	0.001	580.600	0.029
85.000	4.994	0.002	580.640	0.027
83.000	5.014	0.001	580.673	0.047
81.000	5.024	0.001	580.651	0.025
79.000	5.021	0.001	580.624	0.038
77.000	5.020	0.000	580.604	0.025
75.000	5.011	0.001	580.614	0.048
73.000	5.002	0.001	580.597	0.030
71.000	4.990	0.001	580.592	0.041
