#Bext, sig_Bext, ur, sig_ur, sig_ur_pp, sig_ur_corr
1.02015295419	0.0005	262.030237534	20.6767123888	1.63110775201	20.6122760197
1.01937136215	0.0005	263.134426654	20.7648801279	1.64273631328	20.6997986495
2.22771266586	0.0005	263.966427438	20.7794773623	0.755282239794	20.7657465117
3.46575446734	0.0005	369.939550644	29.1773373193	0.824390166906	29.1656886408
5.33454105026	0.0005	511.330922654	40.3836431111	0.919988151634	40.3731625307
6.8617719089	0.0005	596.143511675	47.1051545683	0.933128923157	47.095911259
8.54453958478	0.0005	653.301732939	51.6341238012	0.880416392569	51.6266172405
10.2593525346	0.0005	676.167165963	53.4447539553	0.779388382904	53.439070717
12.3282266813	0.0005	659.128523778	52.0921723944	0.619876907963	52.0884841149
13.9578460981	0.0005	623.457563423	49.2634871766	0.496264468657	49.2609875091
15.8907232288	0.0005	566.206216789	44.7244186576	0.368292303998	44.722902243
17.965850112	0.0005	499.95309181	39.4721644818	0.262846267331	39.4712893217
20.6654690402	0.0005	423.783475724	33.4340981751	0.172890785762	33.4336511551
24.031785984	0.0005	345.483363865	27.2273718958	0.106463644922	27.2271637495
26.6071317768	0.0005	298.754413797	23.523321391	0.0764421098592	23.5231971864
27.4645382517	0.0005	285.208680872	22.4496059039	0.0689295494214	22.4495000826
29.9234268297	0.0005	250.405652214	19.6909328412	0.0519543540324	19.6908643006
29.9195188694	0.0005	250.361979799	19.6874711879	0.0519476476383	19.6874026529
32.4628193884	0.0005	219.467668671	17.2386539528	0.0394878487251	17.2386087262
33.7438487524	0.0005	205.364554017	16.120791118	0.0345641173208	16.120754064
37.7362209254	0.0005	168.708571115	13.2153515566	0.0236294210044	13.2153304315
37.9027000312	0.0005	167.318171956	13.1051468052	0.0232700777984	13.1051261455
