250.000	20.089	0.001	30.012	0.000
240.000	20.209	0.001	30.012	0.000
230.000	19.997	0.000	30.013	0.000
220.000	19.375	0.001	30.013	0.000
210.000	19.009	0.001	30.013	0.000
200.000	18.677	0.001	30.014	0.000
190.000	18.283	0.000	30.014	0.000
180.000	17.936	0.001	30.015	0.000
170.000	17.730	0.001	30.015	0.000
160.000	17.496	0.001	30.016	0.000
150.000	17.410	0.001	30.016	0.000
140.000	17.414	0.000	30.017	0.000
130.000	17.372	0.001	30.017	0.000
120.000	17.430	0.000	30.016	0.000
110.000	17.692	0.001	30.016	0.000
100.000	18.060	0.000	30.016	0.000
90.000	18.562	0.001	30.016	0.000
