#run053_5layer_helix_adj
#b0	s_b0	bin(1/2year)	s_bin(1/2year)	shield	s_shield	sf	s_sf	t_dependent	overshoot
1.5582552009387725	0.0005659402809395919	0.02050183150183151	0.0008164965809277258	1.537753369436941	0.0009934561229650008	0.9868430848236668	0.0005240030847971903	0	0
2.943724160262648	0.0001843241157208908	0.039582417582417595	0.0009445436899755744	2.9041417426802303	0.0009623607233823305	0.9865536254664276	0.00032086801967107865	0	0
4.672876529262577	0.00030267524639926435	0.06067032967032967	0.0007740820336420368	4.612206199592248	0.0008311529940932937	0.987016492027898	0.0001656564225299827	0	0
6.232275676068475	0.00030995030632130494	0.08327472527472529	0.000928295036568918	6.14900095079375	0.000978673013476493	0.9866381511982061	0.00014895109319095818	0	0
7.788946456131193	0.00026284357760353316	0.10836263736263739	0.0009759825631285511	7.6805838187685564	0.0010107565037230286	0.9860876386847752	0.00012530441942755174	0	0
8.54155774744629	8.097419738284373e-05	0.12203296703296704	0.0010078786362899437	8.419524780413324	0.0010111261870466377	0.985713031435109	0.00011799713003648068	0	0
9.321622578807684	0.0002071781822508001	0.15321636266341687	0.01137560894645423	9.168406216144268	0.01137749540548579	0.983563337673449	0.0012203464965435864	1	2
10.897781200824843	0.0024211929464241777	0.2098943261062191	0.010863289928640857	10.687886874718624	0.011129835729134733	0.9807397191925331	0.0009968442032780454	1	2
12.457788965077103	0.00033785785157292025	0.3203742597222137	0.024261241395676703	12.137414705354889	0.02426359375663808	0.974283216659046	0.0019474758337538404	1	2
15.550053592912882	0.0003890963713306661	5.3247315807105124	4.0448886507770005	10.22532201220237	4.044888669491482	0.6575747119522906	0.2601205602799256	1	2
17.140071274732083	0.00038103294984459524	6.614059646184224	3.2561970357928205	10.52601162854786	3.2561970580866353	0.6141171445456777	0.18997570003765296	1	2
17.918477243251118	0.00045830448749484276	6.934606027942159	2.3848579801760605	10.983871215308959	2.384858024212855	0.6129913310265226	0.1330949027864488	1	2
19.546181328692647	0.00897551481985559	8.596073952803573	2.2568528135230848	10.950107375889074	2.2568706612859644	0.5602172205276208	0.1154627713464023	1	2
20.964015170029594	0.00035269154727934904	9.821885766117838	1.7505564778935803	11.142129403911756	1.7505565134226615	0.5314883295753705	0.08350292019416887	1	2
23.34593658868711	0.0017747763626818625	12.282508543186744	1.6251326617802437	11.063428045500366	1.625133630879651	0.47389094900829304	0.06961095451640774	1	2
25.682692199436516	0.0012860767370295179	14.612459828564536	1.4604356757691992	11.070232370871981	1.4604362420361976	0.4310386265157538	0.05686459377929018	1	2
27.39545091264272	0.0010724565177397949	16.009335943778133	1.1792275282134206	11.386114968864586	1.1792280158897668	0.41562064465272264	0.043044653600147136	1	2
