t/F:I/F:x/F:y/F:z/F:B/F:B_I0_T0/F:B_I0
0.187	-0.000	0	0	0	-0.065	0.004	0.065
1.187	-0.000	0	0	0	-0.065	0.004	0.065
2.187	-0.000	0	0	0	-0.066	0.004	0.065
3.187	-0.000	0	0	0	-0.065	0.004	0.065
4.187	-0.000	0	0	0	-0.064	0.004	0.065
5.187	-0.000	0	0	0	-0.066	0.004	0.065
6.187	-0.000	0	0	0	-0.065	0.004	0.065
7.187	-0.000	0	0	0	-0.065	0.004	0.065
8.187	-0.000	0	0	0	-0.066	0.004	0.065
9.187	-0.000	0	0	0	-0.065	0.004	0.065
10.187	-0.000	0	0	0	-0.065	0.004	0.065
11.187	-0.000	0	0	0	-0.066	0.004	0.065
12.187	-0.000	0	0	0	-0.065	0.004	0.065
13.187	-0.000	0	0	0	-0.066	0.004	0.065
14.187	-0.000	0	0	0	-0.064	0.004	0.065
15.187	0.000	0	0	0	-0.066	0.004	0.065
16.187	-0.000	0	0	0	-0.066	0.004	0.065
17.187	-0.000	0	0	0	-0.065	0.004	0.065
18.187	-0.000	0	0	0	-0.065	0.004	0.065
19.187	-0.000	0	0	0	-0.066	0.004	0.065
20.187	-0.000	0	0	0	-0.066	0.004	0.065
21.187	-0.000	0	0	0	-0.065	0.004	0.065
22.187	-0.000	0	0	0	-0.065	0.004	0.065
23.187	-0.000	0	0	0	-0.066	0.004	0.065
24.187	-0.000	0	0	0	-0.065	0.004	0.065
25.187	-0.000	0	0	0	-0.066	0.004	0.065
26.187	-0.000	0	0	0	-0.065	0.004	0.065
27.187	-0.000	0	0	0	-0.066	0.004	0.065
28.187	-0.000	0	0	0	-0.065	0.004	0.065
29.187	-0.000	0	0	0	-0.066	0.004	0.065
30.187	-0.000	0	0	0	-0.066	0.004	0.065
31.187	-0.000	0	0	0	-0.066	0.004	0.065
32.187	-0.000	0	0	0	-0.066	0.004	0.065
33.187	-0.000	0	0	0	-0.066	0.004	0.065
34.187	-0.000	0	0	0	-0.066	0.004	0.065
35.187	-0.000	0	0	0	-0.065	0.004	0.065
36.187	-0.000	0	0	0	-0.064	0.004	0.065
37.187	-0.000	0	0	0	-0.066	0.004	0.065
38.187	-0.000	0	0	0	-0.065	0.004	0.065
39.187	-0.000	0	0	0	-0.066	0.004	0.065
40.187	-0.000	0	0	0	-0.066	0.004	0.065
41.187	-0.000	0	0	0	-0.066	0.004	0.065
42.187	-0.000	0	0	0	-0.065	0.004	0.065
43.187	-0.000	0	0	0	-0.065	0.004	0.065
44.187	-0.000	0	0	0	-0.065	0.004	0.065
45.187	-0.000	0	0	0	-0.065	0.004	0.065
46.187	-0.000	0	0	0	-0.066	0.004	0.065
47.187	-0.000	0	0	0	-0.066	0.004	0.065
48.187	-0.000	0	0	0	-0.065	0.004	0.065
49.187	-0.000	0	0	0	-0.065	0.004	0.065
50.187	-0.000	0	0	0	-0.066	0.004	0.065
51.187	-0.000	0	0	0	-0.065	0.004	0.065
52.187	-0.000	0	0	0	-0.066	0.004	0.065
53.187	-0.000	0	0	0	-0.066	0.004	0.065
54.187	0.000	0	0	0	-0.066	0.004	0.065
55.187	-0.000	0	0	0	-0.066	0.004	0.065
56.187	-0.000	0	0	0	-0.065	0.004	0.065
57.187	-0.000	0	0	0	-0.064	0.004	0.065
58.187	0.000	0	0	0	-0.065	0.004	0.065
59.187	-0.000	0	0	0	-0.066	0.004	0.065
60.187	-0.000	0	0	0	-0.066	0.004	0.065
