0.469	7.789	136.120
1.469	7.789	136.260
2.469	7.789	136.370
3.469	7.789	136.480
4.469	7.789	136.570
5.469	7.789	136.650
6.469	7.789	136.730
7.469	7.790	136.800
8.469	7.790	136.860
9.469	7.790	136.920
10.469	7.790	136.980
11.469	7.790	137.030
12.469	7.790	137.080
13.469	7.790	137.120
14.469	7.789	137.170
15.469	7.789	137.210
16.469	7.789	137.250
17.469	7.790	137.290
18.469	7.789	137.330
19.469	7.790	137.360
20.469	7.790	137.400
21.469	7.789	137.430
22.469	7.789	137.460
23.469	7.789	137.490
24.469	7.790	137.520
25.469	7.790	137.540
26.469	7.790	137.570
27.469	7.790	137.600
28.469	7.790	137.620
29.469	7.789	137.650
30.469	7.790	137.670
31.469	7.790	137.690
32.469	7.789	137.710
33.469	7.789	137.740
34.469	7.789	137.750
35.469	7.789	137.770
36.469	7.789	137.790
37.469	7.789	137.810
38.469	7.789	137.830
39.469	7.790	137.850
40.469	7.789	137.870
41.469	7.789	137.890
42.469	7.790	137.900
43.469	7.789	137.920
44.469	7.789	137.940
45.469	7.789	137.950
46.469	7.790	137.970
47.469	7.790	137.980
48.469	7.790	138.000
49.469	7.789	138.010
50.469	7.790	138.030
51.469	7.790	138.040
52.469	7.790	138.050
53.469	7.790	138.070
54.469	7.789	138.080
55.469	7.789	138.090
56.469	7.789	138.110
57.469	7.789	138.120
58.469	7.789	138.130
59.469	7.790	138.140
60.469	7.789	138.160
61.469	7.789	138.170
62.469	7.790	138.180
63.469	7.790	138.190
64.469	7.789	138.200
65.469	7.789	138.210
66.469	7.790	138.220
67.469	7.789	138.230
68.469	7.789	138.250
69.469	7.790	138.260
70.469	7.789	138.270
71.469	7.790	138.280
72.469	7.789	138.290
73.469	7.790	138.300
74.469	7.789	138.310
75.469	7.789	138.320
76.469	7.790	138.330
77.469	7.789	138.330
78.469	7.790	138.340
79.469	7.790	138.360
80.469	7.789	138.360
81.469	7.790	138.370
82.469	7.789	138.380
83.469	7.789	138.390
84.469	7.790	138.400
85.469	7.789	138.410
86.469	7.790	138.420
87.469	7.789	138.430
88.469	7.790	138.430
89.469	7.789	138.440
90.469	7.789	138.450
