0.266	-0.001	-0.016
1.266	-0.001	-0.017
2.266	-0.001	-0.017
3.266	-0.000	-0.016
4.266	-0.000	-0.017
5.266	-0.000	-0.016
6.266	-0.000	-0.016
7.266	-0.001	-0.015
8.266	-0.001	-0.016
9.266	-0.001	-0.016
10.266	-0.001	-0.016
11.266	-0.001	-0.016
12.266	-0.000	-0.016
13.266	-0.001	-0.016
14.266	-0.001	-0.016
15.266	-0.001	-0.016
16.266	-0.000	-0.017
17.266	-0.001	-0.017
18.266	-0.001	-0.017
19.266	-0.001	-0.015
20.266	-0.000	-0.016
21.266	-0.000	-0.016
22.266	-0.000	-0.017
23.266	-0.000	-0.016
24.266	-0.000	-0.016
