0.275	3.993	1.873
1.275	3.993	1.873
2.275	3.994	1.874
3.275	3.994	1.874
4.275	3.993	1.877
5.275	3.994	1.877
6.275	3.994	1.877
7.275	3.994	1.878
8.275	3.994	1.877
9.275	3.994	1.878
10.275	3.994	1.879
11.275	3.994	1.879
12.275	3.994	1.881
13.275	3.994	1.879
14.275	3.994	1.880
15.275	3.994	1.880
16.275	3.994	1.880
17.275	3.994	1.881
18.275	3.994	1.882
19.275	3.994	1.881
20.275	3.994	1.881
21.275	3.994	1.882
22.275	3.993	1.882
23.275	3.994	1.884
24.275	3.994	1.884
25.275	3.994	1.883
26.275	3.994	1.882
27.275	3.994	1.882
28.275	3.994	1.883
29.275	3.994	1.884
30.275	3.994	1.884
31.275	3.994	1.885
32.275	3.994	1.883
33.275	3.994	1.883
34.275	3.993	1.883
35.275	3.994	1.884
36.275	3.994	1.886
37.275	3.994	1.886
38.275	3.994	1.885
39.275	3.994	1.884
40.275	3.994	1.885
41.275	3.994	1.885
42.275	3.994	1.886
43.275	3.994	1.885
44.275	3.994	1.885
45.275	3.994	1.886
46.275	3.994	1.884
47.275	3.994	1.886
48.275	3.994	1.887
49.275	3.994	1.887
50.275	3.994	1.887
51.275	3.994	1.886
52.275	3.994	1.886
53.275	3.994	1.886
54.275	3.994	1.887
55.275	3.994	1.887
56.275	3.994	1.886
57.275	3.994	1.887
58.275	3.994	1.887
59.275	3.994	1.889
60.275	3.994	1.888
61.275	3.994	1.887
62.275	3.994	1.888
63.275	3.994	1.887
64.275	3.994	1.888
65.275	3.994	1.890
66.275	3.994	1.887
67.275	3.994	1.889
68.275	3.994	1.888
69.275	3.994	1.888
70.275	3.994	1.888
71.275	3.994	1.889
72.275	3.994	1.889
73.275	3.994	1.890
74.275	3.994	1.889
75.275	3.994	1.889
76.275	3.994	1.889
77.275	3.994	1.888
78.275	3.994	1.887
79.275	3.994	1.888
80.275	3.994	1.888
81.275	3.994	1.888
82.275	3.994	1.889
83.275	3.994	1.888
84.275	3.994	1.888
85.275	3.994	1.889
86.275	3.994	1.889
87.275	3.994	1.891
88.275	3.994	1.890
89.275	3.994	1.890
90.275	3.994	1.890
