231.000	45.410	0.000	5554.319	0.032
230.000	45.270	0.000	5554.323	0.037
225.000	44.210	0.000	5554.306	0.026
220.000	42.940	0.000	5554.333	0.049
215.000	41.686	0.005	5554.339	0.038
210.000	40.710	0.000	5554.332	0.054
205.000	39.870	0.000	5554.339	0.017
200.000	39.060	0.000	5554.301	0.030
195.000	38.249	0.003	5554.319	0.022
190.000	37.570	0.000	5554.315	0.037
185.000	37.010	0.000	5554.328	0.018
180.000	36.564	0.005	5554.352	0.034
175.000	36.208	0.004	5554.325	0.012
170.000	35.970	0.000	5554.323	0.025
165.000	35.800	0.000	5554.299	0.013
163.000	35.730	0.000	5554.352	0.006
162.000	35.710	0.000	5554.275	0.051
160.000	35.670	0.000	5554.311	0.043
158.000	35.630	0.000	5554.259	0.027
157.000	35.620	0.000	5554.270	0.015
155.000	35.600	0.000	5554.251	0.054
153.000	35.580	0.000	5554.282	0.021
152.000	35.580	0.000	5554.280	0.027
150.000	35.580	0.000	5554.243	0.054
148.000	35.590	0.000	5554.256	0.033
147.000	35.600	0.000	5554.257	0.021
145.000	35.620	0.000	5554.265	0.030
140.000	35.710	0.000	5554.248	0.014
135.000	35.890	0.000	5554.272	0.013
130.000	36.110	0.000	5554.262	0.041
125.000	36.470	0.000	5554.259	0.024
120.000	36.970	0.000	5554.272	0.016
115.000	37.520	0.000	5554.256	0.019
110.000	38.230	0.000	5554.239	0.058
105.000	39.046	0.005	5554.237	0.028
100.000	39.828	0.033	5554.239	0.023
95.000	40.713	0.005	5554.218	0.044
90.000	41.670	0.000	5554.249	0.022
85.000	43.010	0.000	5554.249	0.046
80.000	44.260	0.000	5554.246	0.066
75.000	45.260	0.000	5554.226	0.016
71.000	45.840	0.000	5554.192	0.019
