#run060_2_5_layer_helix_no_cu
#b0	s_b0	bin(1/2year)	s_bin(1/2year)	shield	s_shield	sf	s_sf	t_dependent	overshoot
2.0094737594039316	0.0008869470761583287	0.003916832601402035	0.0008476749541698357	2.0055569268025297	0.0012268773140916092	0.9980508167458909	0.0004218401525059907	0	0
4.012686401238295	0.0006253695708227092	0.008046616295245628	0.000891586124234455	4.004639784943049	0.0010890422016792537	0.9979947059175215	0.00022219204717652345	0	0
5.037373871171053	0.0005721223341033088	0.010266250238673249	0.0009004569855815773	5.02710762093238	0.0010668396074680014	0.9979619836642607	0.00017875539190236527	0	0
5.699687307758609	0.001262497104389304	0.011728812634679906	0.000834744049342997	5.687958495123929	0.0015135047295945002	0.9979422006855158	0.00014645506798388765	0	0
8.04736442952802	0.0006580193534366785	0.019805351736177403	0.0009129545796729319	8.027559077791842	0.0011253779516424713	0.9975389020952616	0.00011344782804387368	0	0
10.061638354198099	0.0005752103686944565	0.03498006055481302	0.000920651991634594	10.026658293643285	0.0010855722260422645	0.996523422993014	9.150141667603251e-05	0	0
14.076800254388147	0.0012670864419339622	1.0777679039944594	0.9829585458977765	12.999032350393687	0.9829593625687293	0.923436584698395	0.0698282658645136	1	2
16.14875958728743	0.0008741709140540621	3.2299777635178644	1.5040916894196545	12.918781823769566	1.5040919434516153	0.7999860146496605	0.093139766646003	1	2
18.10340761370805	0.0006516371441236402	5.653644563892433	1.571714689788747	12.449763049815617	1.571714824873999	0.6877027416865183	0.08681872145294015	1	2
20.179963748387706	0.0007667593328584132	7.47680772627696	1.06309283896588	12.703156022110747	1.063093115479735	0.6294935006077835	0.05268061380978837	1	2
25.235550394780727	0.0009735654728864063	13.093879973277115	0.8284348925254843	12.141670421503612	0.8284354645857701	0.4811335687774331	0.032828095031693455	1	2
30.197925717260556	0.0006816756425056525	20.01764386831021	1.1937445602749648	10.180281848950347	1.1937447549069067	0.33711858040406706	0.03953068356334867	1	2
35.253800139490664	0.0013915942067193043	25.005867548287704	0.7356992411391694	10.24793259120296	0.7357005572562697	0.29069015398778	0.020868669487939372	1	2
37.39361605398294	0.0005011602124724845	27.755247776670345	0.6941395940767201	9.638368277312594	0.694139774992438	0.25775437880621804	0.01856305345667223	1	2
