231.000	4.917	0.001	574.410	0.027
229.000	4.925	0.001	574.409	0.039
227.000	4.936	0.001	574.413	0.036
225.000	4.940	0.002	574.368	0.021
223.000	4.947	0.001	574.411	0.038
221.000	4.954	0.002	574.390	0.047
219.000	4.959	0.001	574.407	0.022
217.000	4.962	0.001	574.383	0.051
215.000	4.964	0.001	574.375	0.032
213.000	4.969	0.000	574.402	0.054
211.000	4.972	0.001	574.400	0.037
209.000	4.977	0.001	574.377	0.038
207.000	4.980	0.001	574.405	0.013
205.000	4.981	0.001	574.409	0.045
203.000	4.985	0.001	574.389	0.032
201.000	4.985	0.001	574.410	0.031
199.000	4.989	0.001	574.438	0.020
197.000	4.991	0.001	574.408	0.018
195.000	4.992	0.000	574.425	0.030
193.000	4.997	0.001	574.397	0.019
191.000	4.996	0.002	574.414	0.045
189.000	4.998	0.001	574.416	0.034
187.000	4.998	0.001	574.443	0.032
185.000	4.998	0.001	574.428	0.029
183.000	5.001	0.001	574.414	0.027
181.000	4.999	0.002	574.434	0.028
179.000	5.001	0.001	574.448	0.026
177.000	5.001	0.001	574.428	0.037
175.000	5.000	0.001	574.421	0.035
173.000	5.000	0.001	574.429	0.022
171.000	5.001	0.001	574.438	0.028
169.000	5.001	0.002	574.421	0.019
167.000	5.001	0.001	574.412	0.075
165.000	5.001	0.001	574.441	0.038
163.000	5.002	0.001	574.469	0.028
161.000	5.003	0.001	574.440	0.039
159.000	5.004	0.001	574.448	0.036
157.000	5.004	0.001	574.422	0.030
155.000	5.003	0.001	574.432	0.040
153.000	5.005	0.001	574.452	0.053
151.000	5.007	0.001	574.426	0.018
149.000	5.008	0.001	574.441	0.034
147.000	5.006	0.001	574.455	0.032
145.000	5.006	0.001	574.449	0.032
143.000	5.005	0.001	574.451	0.049
141.000	5.005	0.001	574.460	0.023
139.000	5.007	0.002	574.419	0.036
137.000	5.010	0.001	574.478	0.038
135.000	5.006	0.001	574.450	0.040
133.000	5.004	0.001	574.489	0.035
131.000	5.007	0.001	574.444	0.018
129.000	5.008	0.001	574.442	0.027
127.000	5.005	0.001	574.455	0.019
125.000	5.005	0.001	574.460	0.025
123.000	5.003	0.001	574.424	0.019
121.000	5.005	0.001	574.454	0.051
119.000	5.002	0.001	574.443	0.022
117.000	5.001	0.001	574.461	0.020
115.000	5.002	0.001	574.432	0.016
113.000	5.000	0.001	574.437	0.040
111.000	5.001	0.001	574.415	0.038
109.000	4.999	0.000	574.454	0.024
107.000	4.998	0.001	574.407	0.044
105.000	4.998	0.001	574.447	0.041
103.000	4.997	0.001	574.456	0.054
101.000	4.995	0.001	574.420	0.023
99.000	4.992	0.001	574.459	0.027
97.000	4.989	0.001	574.428	0.034
95.000	4.988	0.001	574.427	0.022
93.000	4.986	0.001	574.438	0.037
91.000	4.978	0.001	574.439	0.034
89.000	4.975	0.001	574.414	0.035
87.000	4.971	0.001	574.416	0.048
85.000	4.966	0.001	574.456	0.042
83.000	4.961	0.001	574.449	0.052
81.000	4.955	0.001	574.446	0.044
79.000	4.948	0.001	574.460	0.038
77.000	4.941	0.001	574.460	0.023
75.000	4.933	0.001	574.450	0.017
73.000	4.921	0.001	574.439	0.029
71.000	4.910	0.001	574.465	0.008
