0.352	0.864	-0.000
1.352	0.864	-0.000
2.352	0.864	-0.000
3.352	0.864	-0.000
4.352	0.864	-0.000
5.352	0.864	-0.000
6.352	0.864	0.000
7.352	0.864	0.000
8.352	0.864	-0.000
9.352	0.864	-0.000
10.352	0.864	0.000
11.352	0.864	-0.000
12.352	0.864	-0.000
13.352	0.864	-0.000
14.352	0.863	0.000
15.352	0.863	0.000
16.352	0.864	0.000
17.352	0.864	0.000
18.352	0.864	0.000
19.352	0.863	0.001
20.352	0.863	0.000
21.352	0.864	0.000
22.352	0.863	-0.000
23.352	0.864	0.000
24.352	0.863	0.000
25.352	0.863	0.001
26.352	0.863	0.001
27.352	0.863	0.000
28.352	0.864	0.000
29.352	0.864	0.000
30.352	0.863	0.001
31.352	0.864	0.000
32.352	0.864	0.002
33.352	0.863	0.000
34.352	0.863	0.001
35.352	0.863	0.000
36.352	0.864	0.002
37.352	0.863	0.002
38.352	0.863	0.000
39.352	0.863	0.000
40.352	0.863	0.000
41.352	0.863	0.001
42.352	0.863	-0.000
43.352	0.863	0.001
44.352	0.863	0.000
45.352	0.863	0.002
46.352	0.863	0.002
47.352	0.863	0.002
48.352	0.863	0.002
49.352	0.863	0.002
50.352	0.863	0.002
51.352	0.863	0.001
52.352	0.863	0.000
53.352	0.863	0.000
54.352	0.863	0.000
55.352	0.863	0.002
56.352	0.863	0.001
57.352	0.863	0.002
58.352	0.863	0.000
59.352	0.863	0.000
60.352	0.863	0.002
61.352	0.863	0.002
62.352	0.863	0.000
63.352	0.863	0.000
64.352	0.863	0.000
65.352	0.863	0.001
66.352	0.863	0.002
67.352	0.863	0.002
68.352	0.863	0.000
69.352	0.863	0.000
70.352	0.863	0.002
71.352	0.863	0.002
72.352	0.863	0.002
73.352	0.863	0.002
74.352	0.863	0.001
75.352	0.863	0.002
76.352	0.863	0.001
77.352	0.863	0.001
78.352	0.863	0.003
79.352	0.863	0.002
80.352	0.863	0.002
81.352	0.863	0.002
82.352	0.863	0.003
83.352	0.863	0.002
84.352	0.863	0.002
85.352	0.863	0.002
86.352	0.863	0.002
87.352	0.863	0.002
88.352	0.863	0.003
89.352	0.863	0.002
90.352	0.863	0.003
91.352	0.863	0.002
92.352	0.863	0.002
93.352	0.863	0.002
94.352	0.863	0.003
95.352	0.863	0.003
96.352	0.863	0.002
97.352	0.863	0.002
98.352	0.863	0.002
99.352	0.863	0.000
100.352	0.863	0.001
