#run046_2layer_helix_adjacent
#b0	s_b0	bin(1/2year)	s_bin(1/2year)	shield	s_shield	sf	s_sf	t_dependent	overshoot
1.0023581963922346	0.00033450206067164867	0.05265934065934065	0.0007046689908519302	0.9496988557328939	0.0007800320604064022	0.9474645482534325	0.00070322972569664	0	0
1.4808029096599862	3.3306690738754696e-16	0.08152747252747253	0.0008345862657603315	1.3992754371325136	0.0008345862657603315	0.944943738295198	0.0005636038802435664	0	0
2.347044764490871	0.000644177763918119	0.12409890109890111	0.0008097641066787044	2.2229458633919696	0.0010347380827976265	0.9471254647646989	0.0003453194149536009	0	0
3.0980098474108866	8.111974324531701e-05	0.16499999999999998	0.0007740820336420368	2.9330098474108866	0.0007783208898337353	0.9467400014438636	0.0002498681826891619	0	0
3.8950423797717435	8.098090290720172e-05	0.20965934065934064	0.0008199893673045119	3.685383039112403	0.0008239784397228604	0.9461727703533672	0.00021052426988104508	0	0
4.672227969701299	0.00011385338971292569	0.2550549450549451	0.0008360319385323187	4.417173024646354	0.0008437487757592481	0.9454104237402502	0.0001789414057083678	0	0
5.499788773839434	0.0002074119021409082	0.34922763334860607	0.04626531386151472	5.150561140490828	0.04626577878304456	0.936501628024378	0.008412198656824004	1	2
6.2051173991591195	0.00023231465460149536	1.347521740734951	0.725086085634157	4.857595658424168	0.7250861228504947	0.7828370272385887	0.11685292005716602	1	2
6.992647810383585	8.099130348027117e-05	2.5781481474451957	1.2557248577868823	4.41449966293839	1.2557248603987567	0.631305877636676	0.17957787839354158	1	2
7.7614327372009	0.00035093625878168666	3.075329994182399	0.820431038700975	4.686102743018502	0.8204311137567971	0.6037677451687236	0.10570613419766894	1	2
8.578055447429547	0.000789248032226908	3.801509155861346	0.6945752239574188	4.7765462915682	0.6945756723697964	0.5568332264627077	0.0809711847027435	1	2
9.60908771164706	0.0011775855178006722	4.725741081109447	0.5679841087632118	4.883346630537613	0.5679853294894084	0.5082008591323989	0.05910908725785172	1	2
10.134674078370468	0.00018063432503989674	5.170720115493609	0.47391765269402963	4.963953962876859	0.47391768711853144	0.48979907242118265	0.046762003197156544	1	2
10.862861633265126	0.0003889296014651933	5.84090573997945	0.4211769742363618	5.021955893285676	0.4211771538119463	0.46230505946122336	0.03877219837402284	1	2
12.647317479089201	0.002038747379002004	7.551638546085418	0.3505983339143075	5.095678933003783	0.3506042615747328	0.4029059080258614	0.027721328878080546	1	2
13.959774894663491	0.0008776651743120922	8.860761409696462	0.31496476687424213	5.099013484967029	0.31496598970095785	0.3652647355306759	0.02256234516062819	1	2
15.674787001350502	0.0011425332511798558	10.569366630307039	0.29546312255672547	5.105420371043463	0.29546533159272786	0.32570907474555105	0.01884964222555969	1	2
17.111622010337513	0.0007506519207165496	12.009382442646315	0.2576101648749205	5.102239567691198	0.2576112585373353	0.2981739290763214	0.015054721487773027	1	2
18.653869492007853	0.0014038662788813383	13.600675640871515	0.23814805319657495	5.053193851136339	0.23815219100786722	0.2708925273279815	0.012766801706131462	1	2
20.283859224636615	0.00040788281150838657	15.253785491910541	0.22377351563245185	5.030073732726073	0.2237738873660086	0.24798405850779057	0.0110321080115987	1	2
23.258254947606584	0.000950752420052936	18.337802983860932	0.20510118330610538	4.920451963745652	0.20510338691432883	0.21155722881316152	0.008818484173741797	1	2
27.6923451868375	0.0010090028806786222	22.873649411628428	0.1805371578072119	4.818695775209072	0.1805399773898273	0.1740082229474539	0.006519458005060686	1	2
