run,temp,type,type2,Bnom,SN_min,SN_max,x_mean,x_sdev,y_mean,y_sdev
2,room,pos_rand,position,15.991999626159668,0.61499999999999999,0.621,3.8910578613281253,0.0010831049680709839,2.3875629272460936,0.0045532937049865725)
2,room,pos_rand,position,8.800000190734863,0,0,3.8742597103118896,0.0014365254901349545,2.344871759414673,0.0016895211301743984)
2,room,neg_to_pos,position,-19.0,0.72150000000000003,0.72750000000000004,3.6379482421875,0.00060083793103694915,2.2047604980468751,0.0031545517444610594)
2,room,neg_to_pos,position,-10.991999626159668,0.72899999999999998,0.73499999999999999,3.7043272705078127,0.0051559703350067144,2.2687296752929687,0.0025583197474479675)
2,room,neg_to_pos,position,-9.008000373840332,0.73650000000000004,0.74250000000000005,3.7310625000000002,0.0023703734278678894,2.2772627563476564,0.0019840489625930786)
2,room,neg_to_pos,position,-7.0,0.74399999999999999,0.75,3.7605977783203124,0.0015177329778671264,2.2834531860351563,0.0027604009509086609)
2,room,neg_to_pos,position,-5.0,0.75150000000000006,0.75750000000000006,3.7932176513671876,0.0032097440958023071,2.2850211181640625,0.0014492279291152955)
2,room,neg_to_pos,position,-3.0,0.75900000000000001,0.76500000000000001,3.822806396484375,0.0031550252437591553,2.2890428466796875,0.0013879855871200561)
2,room,neg_to_pos,position,-1.0080000162124634,0.76650000000000007,0.77249999999999996,3.8454920654296876,0.004195475578308106,2.2926348266601564,0.0022260623574256897)
2,room,neg_to_pos,position,0.0,0.77400000000000002,0.78000000000000003,3.8517890625,0.0027296531796455383,2.2968834228515624,0.0021750989556312563)
2,room,neg_to_pos,position,2.0559999942779541,0.78149999999999997,0.78749999999999998,3.8614171142578124,0.00051436619460582737,2.2970980224609376,0.0015079396963119506)
2,room,neg_to_pos,position,2.8399999141693115,0.78900000000000003,0.79500000000000004,3.8716589355468751,0.0011482451856136323,2.2967003173828124,0.0022852213382720948)
2,room,neg_to_pos,position,3.9920001029968262,0.79649999999999999,0.80249999999999999,3.8801524658203124,0.0033989385366439821,2.3015432739257813,0.0027628787755966189)
2,room,neg_to_pos,position,5.1519999504089355,0.80400000000000005,0.81000000000000005,3.8914255371093751,0.0015235590934753419,2.3056146240234376,0.0022735760807991029)
2,room,neg_to_pos,position,6.1519999504089355,0.8115,0.8175,3.9046010742187502,0.0021075636148452761,2.3075885009765624,0.00053985741734504701)
2,room,neg_to_pos,position,8.0719995498657227,0.81900000000000006,0.82500000000000007,3.9169167480468752,0.0015445754528045654,2.3112062988281252,0.0012450795471668243)
2,room,neg_to_pos,position,10.704000473022461,0,0,3.9277536869049072,0.0018544452032074332,2.319197654724121,0.002192036248743534)
2,room,pos_main,position,0.0,0.32850000000000001,0.33600000000000002,3.809020751953125,0.0015156170725822448,2.260404235839844,0.001379558265209198)
2,room,pos_main,position,0.3919999897480011,0.33750000000000002,0.34350000000000003,3.8160446777343751,0.0040668629407882694,2.25606884765625,0.0032462790012359618)
2,room,pos_main,position,1.0559999942779541,0.34500000000000003,0.35100000000000003,3.8166005859375001,0.002201308786869049,2.2627271118164063,0.0022483171820640566)
2,room,pos_main,position,1.656000018119812,0.35249999999999998,0.35849999999999999,3.8199851074218749,0.0031058464050292968,2.2641401367187499,0.0015545951128005983)
2,room,pos_main,position,3.0720000267028809,0.35999999999999999,0.36599999999999999,3.8368234863281252,0.0033640315532684328,2.2687274780273436,0.0035602501630783083)
2,room,pos_main,position,3.5840001106262207,0.36749999999999999,0.3735,3.8439338378906251,0.0046016160249710081,2.2696885986328126,0.0022116131186485292)
2,room,pos_main,position,4.6160001754760742,0.375,0.38100000000000001,3.8585778808593751,0.0011377991437911987,2.2747761840820311,0.0012820363640785217)
2,room,pos_main,position,5.9840002059936523,0.38250000000000001,0.38850000000000001,3.8701944580078127,0.0050244863033294682,2.2840933227539062,0.0027648780941963197)
2,room,pos_main,position,7.0799999237060547,0.39000000000000001,0.39600000000000002,3.8773070068359377,0.0037890193462371828,2.2926928710937502,0.0035082650184631347)
2,room,pos_main,position,7.6640000343322754,0.39750000000000002,0.40350000000000003,3.8850977783203127,0.0026008374094963075,2.2932242431640626,0.0016282843351364137)
2,room,pos_main,position,8.5120000839233398,0.40500000000000003,0.41100000000000003,3.8907542724609376,0.0025772080421447756,2.3012354736328127,0.0029320757389068603)
2,room,pos_main,position,9.3520002365112305,0.41250000000000003,0.41849999999999998,3.8974229736328128,0.0014805222451686859,2.3076029663085937,0.0014193980991840363)
2,room,pos_main,position,10.383999824523926,0.41999999999999998,0.42599999999999999,3.9013937988281251,0.0020233334898948668,2.3153529052734374,0.0011128613054752351)
2,room,pos_main,position,11.02400016784668,0.42749999999999999,0.4335,3.9057366943359377,0.0014962235391139985,2.3194222412109378,0.0045826685428619384)
2,room,pos_main,position,12.199999809265137,0.435,0.441,3.9106325683593752,0.0013667096793651581,2.3304911499023437,0.0031097134351730348)
2,room,pos_main,position,13.015999794006348,0.4425,0.44850000000000001,3.9158748779296877,0.0019726765751838684,2.3323022460937501,0.0056976871490478521)
2,room,pos_main,position,14.175999641418457,0.45000000000000001,0.45600000000000002,3.9244376220703128,0.0040535291433334356,2.3405467529296877,0.010811174154281617)
2,room,pos_main,position,15.0,0.45750000000000002,0.46350000000000002,3.942513427734375,0.01255781650543213,2.3764363403320314,0.013410570144653321)
2,room,pos_main,position,16.600000381469727,0,0,3.9688260555267334,0.016957251355051994,2.452853202819824,0.01348912063986063)
2,room,neg_main,position,0.0,0.63300000000000001,0.64349999999999996,3.8372526855468752,0.0026463813185691834,2.2879020996093749,0.0025694859623908999)
2,room,neg_main,position,-1.9919999837875366,0.64500000000000002,0.65100000000000002,3.8281340332031251,0.0032615475654602052,2.2846944580078126,0.0042469450235366824)
2,room,neg_main,position,-6.0079998970031738,0.66000000000000003,0.66749999999999998,3.7673389892578126,0.0037200615406036376,2.2795339965820314,0.0020952392220497133)
2,room,neg_main,position,-8.008000373840332,0.66900000000000004,0.67500000000000004,3.7414522705078124,0.0020838958024978638,2.2752308349609374,0.0021726370453834533)
2,room,neg_main,position,-10.0,0.67649999999999999,0.6825,3.7118979492187503,0.0034740972518920899,2.2686998291015628,0.0022458956837654114)
2,room,neg_main,position,-12.0,0.68400000000000005,0.69000000000000006,3.6907587890625,0.0010288451313972473,2.2621593017578125,0.0018272379040718079)
2,room,neg_main,position,-14.0,0.6915,0.69750000000000001,3.6642692871093749,0.0023923262357711792,2.2527454833984377,0.0015514987707138063)
2,room,neg_main,position,-16.0,0.69900000000000007,0.70499999999999996,3.6488126220703125,0.0020513293147087098,2.2360733642578126,0.0026144875288009644)
2,room,neg_main,position,-18.0,0.70650000000000002,0.71250000000000002,3.639615966796875,0.0018956226110458374,2.21139111328125,0.0010292847454547883)
2,room,neg_main,position,-20.016000747680664,0,0,3.633303642272949,0.0034157985355705023,2.1918628215789795,0.0048067886382341385)
2,cryo,neg_to_pos,position,-32.159999847412109,1.05,1.056,4.0142629394531255,0.0034622236490249635,2.3368060913085937,0.0027498650550842286)
2,cryo,neg_to_pos,position,-24.016000747680664,1.0575000000000001,1.0635000000000001,4.0161335449218747,0.0041095318794250489,2.3410261230468752,0.0022554232478141784)
2,cryo,neg_to_pos,position,-15.104000091552734,1.0649999999999999,1.071,4.0198498535156251,0.0059224255084991458,2.3429924926757812,0.0019845435619354249)
2,cryo,neg_to_pos,position,-8.0240001678466797,1.0725,1.0785,4.0305443115234372,0.0046009036302566532,2.34271435546875,0.0021203239560127259)
2,cryo,neg_to_pos,position,-5.4320001602172852,1.0800000000000001,1.0860000000000001,4.0286960449218752,0.0029614028334617615,2.3431807250976564,0.001247778207063675)
2,cryo,neg_to_pos,position,-3.2880001068115234,1.0875000000000001,1.0934999999999999,4.0265324707031249,0.0061280872821807865,2.3441332397460939,0.002346323311328888)
2,cryo,neg_to_pos,position,-1.3359999656677246,1.095,1.101,4.0349666748046875,0.0058558784723281862,2.34303955078125,0.0014931594729423524)
2,cryo,neg_to_pos,position,0.0,1.1025,1.1085,4.0352248535156248,0.0054864467382431028,2.3435727539062499,0.0031071581840515137)
2,cryo,neg_to_pos,position,0.56800001859664917,1.1100000000000001,1.1160000000000001,4.0301103515625005,0.0044014316797256472,2.3449790039062499,0.0011212376654148102)
2,cryo,neg_to_pos,position,2.1679999828338623,1.1174999999999999,1.1234999999999999,4.0289714355468753,0.0058765629529953008,2.3462537841796873,0.0020900811553001405)
2,cryo,neg_to_pos,position,4.0159997940063477,1.125,1.131,4.0323131103515628,0.004407337188720703,2.3452412109375,0.0017059993743896486)
2,cryo,neg_to_pos,position,6.3280000686645508,1.1325000000000001,1.1385000000000001,4.0235584716796877,0.0036114696264266969,2.3492918701171877,0.0014509969353675844)
2,cryo,neg_to_pos,position,8.3280000686645508,1.1400000000000001,1.1460000000000001,4.0337966308593751,0.003515587091445923,2.3467479858398437,0.0012589551508426667)
2,cryo,neg_to_pos,position,9.3520002365112305,1.1475,1.1535,4.0317301025390622,0.0029249567985534667,2.3486140136718752,0.0018048691749572754)
2,cryo,neg_to_pos,position,11.008000373840332,1.155,1.161,4.0277541503906251,0.0074607446193695071,2.3480703735351565,0.0022878752946853638)
2,cryo,neg_to_pos,position,14.328000068664551,1.1625000000000001,1.1685000000000001,4.0394326171874999,0.0043486075401306156,2.3482943115234374,0.0032289208173751833)
2,cryo,neg_to_pos,position,20.576000213623047,1.1699999999999999,1.1759999999999999,4.0449426269531248,0.0033907188177108765,2.346038818359375,0.0014163994789123536)
2,cryo,neg_to_pos,position,24.568000793457031,1.1775,1.1835,4.0511612548828122,0.004158125996589661,2.348048583984375,0.0016734411120414734)
2,cryo,neg_to_pos,position,28.488000869750977,1.1850000000000001,1.1910000000000001,4.0536782226562504,0.0038783998489379883,2.3487773437500001,0.0029594185352325442)
2,cryo,neg_to_pos,position,33.759998321533203,1.1925000000000001,1.1985000000000001,4.0600206298828123,0.0060848486423492436,2.3500894775390626,0.0019981720447540285)
2,cryo,neg_to_pos,position,37.096000671386719,1.2,1.206,4.0704664306640623,0.0034523667097091674,2.34789404296875,0.0018196238279342652)
2,cryo,neg_to_pos,position,38.551998138427734,1.2075,1.2135,4.0671401367187503,0.0032464313507080079,2.3487844848632813,0.0023863061070442202)
2,cryo,neg_to_pos,position,39.568000793457031,1.2150000000000001,1.2210000000000001,4.0693747558593749,0.0029366619586944582,2.348486572265625,0.0002554491609334946)
2,cryo,neg_to_pos,position,41.70399856567383,1,1,4.075527667999268,0.0027034326922148466,2.3498175144195557,0.0025831519160419703)
2,cryo,neg_main,position,0.0,0.84750000000000003,0.85350000000000004,4.0372789306640628,0.0041612198352813726,2.33496533203125,0.0010997081100940704)
2,cryo,neg_main,position,-0.41600000858306885,0.85499999999999998,0.86099999999999999,4.0394326171874999,0.0047092713117599487,2.3342113037109375,0.0024650042653083801)
2,cryo,neg_main,position,-1.1360000371932983,0.86250000000000004,0.86850000000000005,4.0434587402343753,0.0027991484999656678,2.3312845458984377,0.0016130340099334717)
2,cryo,neg_main,position,-2.1519999504089355,0.87,0.876,4.0369259033203129,0.0041675205230712895,2.3363192138671875,0.0015932176709175111)
2,cryo,neg_main,position,-2.7119998931884766,0.87750000000000006,0.88350000000000006,4.0386518554687498,0.0025176320672035219,2.3361485595703124,0.0012705007195472717)
2,cryo,neg_main,position,-3.8320000171661377,0.88500000000000001,0.89100000000000001,4.0395461425781249,0.0031633429527282717,2.3349246826171877,0.0007738897204399109)
2,cryo,neg_main,position,-4.5999999046325684,0.89250000000000007,0.89849999999999997,4.0392081298828124,0.0029027831554412843,2.335224792480469,0.002107373535633087)
2,cryo,neg_main,position,-4.9759998321533203,0.90000000000000002,0.90600000000000003,4.0373096923828129,0.0020948213338851931,2.3369058837890626,0.0015404013991355896)
2,cryo,neg_main,position,-5.7439999580383301,0.90749999999999997,0.91349999999999998,4.0371295166015626,0.0047343481779098511,2.3364364013671874,0.0015197274684906007)
2,cryo,neg_main,position,-6.7680001258850098,0.91500000000000004,0.92100000000000004,4.034519897460938,0.0029534559845924378,2.3371333007812503,0.0015903480648994447)
2,cryo,neg_main,position,-7.6640000343322754,0.92249999999999999,0.92849999999999999,4.0315308837890624,0.0054998209476470952,2.3407247314453126,0.0019829598069190978)
2,cryo,neg_main,position,-8.8000001907348633,0.93000000000000005,0.93600000000000005,4.0328887939453129,0.003591395974159241,2.3385829467773438,0.00126158407330513)
2,cryo,neg_main,position,-9.935999870300293,0.9375,0.94350000000000001,4.0379436035156253,0.0023183219432830809,2.3365623779296874,0.0011785418093204498)
2,cryo,neg_main,position,-11.288000106811523,0.94500000000000006,0.95100000000000007,4.0333322753906247,0.002914977192878723,2.3394664306640625,0.0010561908781528474)
2,cryo,neg_main,position,-13.144000053405762,0.95250000000000001,0.95850000000000002,4.0348916015625003,0.0046808738708496098,2.3393236083984377,0.0022354817390441897)
2,cryo,neg_main,position,-15.479999542236328,0.95999999999999996,0.96599999999999997,4.0315231933593747,0.0049119812250137326,2.3383890380859373,0.0025952965021133422)
2,cryo,neg_main,position,-18.167999267578125,0.96750000000000003,0.97350000000000003,4.0308175048828128,0.0047490327358245847,2.3384549560546875,0.0024212674498558045)
2,cryo,neg_main,position,-19.663999557495117,0.97499999999999998,0.98099999999999998,4.0321992187499998,0.0046519936323165898,2.3388777465820314,0.0019962167143821718)
2,cryo,neg_main,position,-23.208000183105469,0.98250000000000004,0.98850000000000005,4.0227590332031253,0.0041544224023818974,2.3413851928710936,0.0025606128573417665)
2,cryo,neg_main,position,-24.88800048828125,0.98999999999999999,0.996,4.0193675537109375,0.0074979200363159181,2.3408983154296874,0.0021491578817367553)
2,cryo,neg_main,position,-26.719999313354492,0.99750000000000005,1.0035000000000001,4.0144006347656251,0.0068556425571441653,2.3433821411132811,0.003204136848449707)
2,cryo,neg_main,position,-28.079999923706055,1.0050000000000001,1.0110000000000001,4.0166462402343752,0.0068310070037841796,2.3421344604492189,0.001401017189025879)
2,cryo,neg_main,position,-30.704000473022461,1.0125,1.0185,4.0130566406249999,0.010598024368286134,2.3427996826171875,0.0037242597341537475)
2,cryo,neg_main,position,-33.0,1.02,1.026,4.0142314453125003,0.0030003361701965332,2.3416094970703125,0.0014877642095088958)
2,cryo,neg_main,position,-35.824001312255859,1.0275000000000001,1.0335000000000001,4.0135964355468747,0.003669251561164856,2.3403828735351562,0.0025607988238334658)
2,cryo,neg_main,position,-38.048000335693359,1.0349999999999999,1.0409999999999999,4.0128200683593747,0.0065635993480682372,2.3398930664062498,0.0031184327602386476)
2,cryo,neg_main,position,-41.47200012207031,1,1,4.006391525268555,0.0024102935567498207,2.338467597961426,0.001961667323485017)
2,cryo,pos_to_zero,position,36.0,1.23,1.236,4.0713332519531251,0.0029730134010314941,2.3506160888671874,0.0007990003824234009)
2,cryo,pos_to_zero,position,31.680000305175781,1.2375,1.2435,4.0644206542968755,0.006521154642105103,2.3546092529296874,0.0021639652848243715)
2,cryo,pos_to_zero,position,26.464000701904297,1.2450000000000001,1.2510000000000001,4.0612126464843747,0.0075813074111938479,2.3542571411132811,0.0022987008690834045)
2,cryo,pos_to_zero,position,19.0,1.2524999999999999,1.2585,4.0622028808593749,0.0077868268489837645,2.3523881835937499,0.0017192316055297853)
2,cryo,pos_to_zero,position,12.727999687194824,1.26,1.266,4.0549343261718747,0.0053650721311569215,2.3528807373046874,0.0018358953595161438)
2,cryo,pos_to_zero,position,6.7119998931884766,1.2675000000000001,1.2735000000000001,4.0530270996093751,0.0051875209808349611,2.3504326171874999,0.0025663733482360839)
2,cryo,pos_to_zero,position,3.0880000591278076,1.2750000000000001,1.2809999999999999,4.0509660644531253,0.0028687675595283511,2.3506049194335938,0.00085171338915824896)
2,cryo,pos_to_zero,position,1.1440000534057617,1.2825,1.2885,4.0494938964843747,0.0039974777698516843,2.3521640625,0.0013685781955718995)
2,cryo,pos_to_zero,position,0.0,1,1,4.048909664154053,0.001152250450104475,2.3507072925567627,0.002973165363073349)
1,room,main,distance,0.0,0,0,0.0,0.0,0.0,0.0)
1,room,main,distance,0.8640000224113464,0,0,0.012502431869506836,0.0033138433936983347,-0.006281852722167969,0.0015872621443122625
1,room,main,distance,1.6480000019073486,0,0,0.030766725540161133,0.003403301350772381,-0.012042522430419922,0.002254656981676817
1,room,main,distance,2.4800000190734863,0,0,0.05164957046508789,0.0035478747449815273,-0.014667272567749023,0.0014081682311370969
1,room,main,distance,3.2239999771118164,0,0,0.07122349739074707,0.003145071677863598,-0.012853622436523438,0.0013654879294335842
1,room,main,distance,4.0,0,0,0.08714747428894043,0.00339058437384665,-0.008801698684692383,0.002526982920244336
1,room,main,distance,4.880000114440918,0,0,0.10596346855163574,0.003494257340207696,-0.0006418228149414062,0.0012468561762943864
1,room,main,distance,5.679999828338623,0,0,0.11984801292419434,0.0033972247038036585,0.004688262939453125,0.001578212482854724
1,room,main,distance,6.423999786376953,0,0,0.13152670860290527,0.003187633818015456,0.014580965042114258,0.0025730973575264215
1,room,main,distance,7.199999809265137,0,0,0.13999223709106445,0.0049040233716368675,0.021981000900268555,0.004070658702403307
1,room,main,distance,8.0,0,0,0.14982128143310547,0.003143628593534231,0.035546064376831055,0.002135693794116378
1,room,main,distance,8.800000190734863,0,0,0.15853524208068848,0.003060683375224471,0.06020784378051758,0.0036913452204316854
1,room,main,distance,10.97599983215332,0,0,0.1632533073425293,0.016658103093504906,0.2630898952484131,0.0173932071775198
1,cryo,trapped,distance,0.0,0,0,0.01961517333984375,0.004863611422479153,-0.005036592483520508,0.009167751297354698
1,cryo,main,distance,0.0,0,0,0.0,0.0,0.0,0.0
1,cryo,main,distance,0.8080000281333923,0,0,0.0020253658294677734,0.00539893563836813,0.0017132759094238281,0.010360732674598694
1,cryo,main,distance,1.600000023841858,0,0,0.00015592575073242188,0.006484979763627052,0.004534482955932617,0.010681161656975746
1,cryo,main,distance,2.319999933242798,0,0,-0.0026590824127197266,0.010288331657648087,0.010909318923950195,0.015501400455832481
1,cryo,main,distance,3.5439999103546143,0,0,0.0008194446563720703,0.005140605848282576,0.0027055740356445312,0.009031836874783039
1,cryo,main,distance,4.191999912261963,0,0,0.004481315612792969,0.0067972177639603615,0.006820201873779297,0.011058136820793152
1,cryo,main,distance,5.495999813079834,0,0,0.0012485980987548828,0.006165744736790657,0.007157325744628906,0.011335489340126514
1,cryo,main,distance,6.760000228881836,0,0,0.007176876068115234,0.006297455634921789,0.0018620491027832031,0.009809298440814018
1,cryo,main,distance,8.479999542236328,0,0,0.012525320053100586,0.0051437863148748875,-0.007837057113647461,0.010529626160860062
1,cryo,main,distance,12.071999549865723,0,0,0.016312360763549805,0.00583310704678297,-0.00481414794921875,0.011238541454076767
1,cryo,main,distance,16.08799934387207,0,0,0.012308597564697266,0.01651003025472164,0.0016977787017822266,0.03442372754216194
1,cryo,main,distance,20.79199981689453,0,0,0.026886701583862305,0.006241508759558201,-0.02055191993713379,0.009008709341287613
1,cryo,main,distance,24.224000930786133,0,0,0.03343462944030762,0.005289262626320124,-0.021695375442504883,0.009656217880547047
1,cryo,main,distance,28.384000778198242,0,0,0.0412297248840332,0.005117530468851328,-0.028597116470336914,0.0091188820078969
1,cryo,main,distance,32.7599983215332,0,0,0.04675149917602539,0.006444049533456564,-0.03810429573059082,0.008762271143496037
1,cryo,main,distance,37.20000076293945,0,0,0.051175594329833984,0.005766995716840029,-0.03683733940124512,0.009221749380230904
1,cryo,main,distance,39.72800064086914,0,0,0.05980682373046875,0.005841476377099752,-0.04129171371459961,0.008592698723077774
