0.179	12.038	3.320
1.179	12.038	3.320
2.179	12.038	3.350
3.179	12.038	3.350
4.179	12.038	3.360
5.179	12.038	3.370
6.179	12.038	3.370
7.179	12.038	3.350
8.179	12.038	3.370
9.179	12.038	3.380
10.179	12.039	3.380
11.179	12.039	3.400
12.179	12.038	3.390
13.179	12.039	3.410
14.179	12.039	3.400
15.179	12.038	3.420
16.179	12.038	3.420
17.179	12.038	3.430
18.179	12.038	3.440
19.179	12.038	3.420
20.179	12.038	3.440
21.179	12.038	3.450
22.179	12.038	3.440
23.179	12.038	3.460
24.179	12.038	3.460
25.179	12.038	3.470
26.179	12.038	3.450
27.179	12.038	3.440
28.179	12.038	3.490
29.179	12.038	3.470
30.179	12.038	3.460
31.179	12.038	3.460
32.179	12.038	3.500
33.179	12.038	3.520
34.179	12.038	3.500
35.179	12.038	3.500
36.179	12.038	3.510
37.179	12.038	3.510
38.179	12.038	3.520
39.179	12.038	3.510
40.179	12.038	3.510
41.179	12.038	3.500
42.179	12.038	3.540
43.179	12.038	3.520
44.179	12.038	3.540
45.179	12.038	3.550
46.179	12.038	3.580
47.179	12.038	3.540
48.179	12.039	3.560
49.179	12.038	3.570
50.179	12.039	3.580
51.179	12.039	3.570
52.179	12.039	3.570
53.179	12.039	3.570
54.179	12.039	3.590
55.179	12.039	3.580
56.179	12.039	3.610
57.179	12.039	3.590
58.179	12.040	3.590
59.179	12.040	3.600
60.179	12.040	3.610
61.179	12.040	3.620
62.179	12.040	3.610
63.179	12.040	3.640
64.179	12.040	3.620
65.179	12.040	3.610
66.179	12.040	3.610
67.179	12.040	3.640
68.179	12.040	3.630
69.179	12.040	3.640
70.179	12.040	3.640
71.179	12.040	3.630
72.179	12.040	3.650
73.179	12.040	3.660
74.179	12.040	3.670
75.179	12.040	3.660
76.179	12.040	3.650
77.179	12.040	3.650
78.179	12.040	3.670
79.179	12.040	3.690
80.179	12.040	3.680
81.179	12.040	3.670
82.179	12.040	3.680
83.179	12.040	3.690
84.179	12.040	3.690
85.179	12.040	3.690
86.179	12.040	3.700
87.179	12.040	3.680
88.179	12.040	3.710
89.179	12.040	3.720
90.179	12.043	3.720
91.179	12.043	3.700
92.179	12.043	3.710
93.179	12.044	3.710
94.179	12.044	3.700
95.179	12.044	3.700
96.179	12.045	3.720
97.179	12.045	3.730
98.179	12.045	3.730
99.179	12.045	3.750
100.179	12.045	3.720
101.179	12.045	3.740
102.179	12.042	3.770
103.179	12.041	3.740
104.179	12.041	3.760
105.179	12.041	3.760
106.179	12.041	3.740
107.179	12.040	3.770
108.179	12.040	3.760
109.179	12.040	3.750
110.179	12.040	3.750
111.179	12.040	3.770
112.179	12.040	3.750
113.179	12.040	3.770
114.179	12.040	3.790
115.179	12.040	3.780
116.179	12.040	3.770
117.179	12.040	3.770
118.179	12.040	3.780
119.179	12.040	3.800
120.179	12.040	3.800
121.179	12.040	3.780
122.179	12.040	3.780
123.179	12.040	3.780
124.179	12.040	3.800
125.179	12.040	3.810
126.179	12.040	3.800
127.179	12.040	3.790
128.179	12.040	3.800
129.179	12.040	3.830
130.179	12.040	3.810
131.179	12.040	3.810
132.179	12.040	3.810
133.179	12.040	3.820
134.179	12.040	3.850
135.179	12.040	3.840
136.179	12.040	3.870
137.179	12.040	3.850
138.179	12.040	3.830
139.179	12.040	3.840
140.179	12.040	3.850
141.179	12.040	3.820
142.179	12.040	3.840
143.179	12.040	3.860
144.179	12.040	3.870
145.179	12.040	3.850
146.179	12.040	3.840
147.179	12.040	3.830
148.179	12.040	3.860
149.179	12.040	3.860
150.179	12.040	3.870
151.179	12.040	3.900
152.179	12.040	3.880
153.179	12.039	3.880
154.179	12.040	3.880
155.179	12.039	3.870
156.179	12.040	3.830
157.179	12.040	3.880
158.179	12.040	3.880
159.179	12.040	3.910
160.179	12.040	3.930
161.179	12.039	3.880
162.179	12.039	3.900
163.179	12.039	3.890
164.179	12.039	3.880
165.179	12.039	3.950
166.179	12.039	3.890
167.179	12.039	3.910
168.179	12.039	3.900
169.179	12.039	3.910
170.179	12.039	3.910
171.179	12.039	3.910
172.179	12.039	3.910
173.179	12.039	3.920
174.179	12.039	3.910
175.179	12.039	3.920
176.179	12.039	3.940
177.179	12.039	3.940
178.179	12.039	3.930
179.179	12.039	3.940
180.179	12.039	3.940
181.179	12.039	3.950
182.179	12.039	3.950
183.179	12.039	3.950
184.179	12.038	3.950
185.179	12.038	3.940
186.179	12.038	3.930
187.179	12.038	3.980
188.179	12.038	3.950
189.179	12.038	3.940
190.179	12.038	3.960
191.179	12.038	3.930
192.179	12.038	3.950
193.179	12.037	3.960
194.179	12.037	3.980
195.179	12.037	3.960
196.179	12.037	3.980
197.179	12.037	3.970
198.179	12.037	3.970
199.179	12.037	3.980
200.179	12.037	3.970
201.179	12.037	3.980
202.179	12.037	3.960
203.179	12.037	3.990
204.179	12.037	4.020
205.179	12.037	3.980
206.179	12.036	4.010
207.179	12.036	3.980
208.179	12.036	4.020
209.179	12.036	3.990
210.179	12.036	4.000
211.179	12.036	4.020
212.179	12.036	4.020
213.179	12.036	4.010
214.179	12.036	4.000
215.179	12.036	4.020
216.179	12.035	4.040
217.179	12.036	4.010
218.179	12.035	4.020
219.179	12.036	4.020
220.179	12.035	4.020
221.179	12.036	4.020
222.179	12.035	4.050
223.179	12.036	4.040
224.179	12.036	4.020
225.179	12.035	4.030
226.179	12.035	4.050
227.179	12.035	4.040
228.179	12.035	4.040
229.179	12.035	4.040
230.179	12.035	4.030
231.179	12.035	4.040
232.179	12.035	4.040
233.179	12.035	4.040
234.179	12.035	4.050
235.179	12.035	4.050
236.179	12.036	4.070
237.179	12.036	4.060
238.179	12.036	4.050
239.179	12.035	4.070
240.179	12.036	4.050
241.179	12.036	4.060
242.179	12.036	4.070
243.179	12.035	4.070
244.179	12.035	4.080
245.179	12.035	4.080
246.179	12.035	4.080
247.179	12.036	4.080
248.179	12.036	4.100
249.179	12.036	4.130
250.179	12.035	4.120
251.179	12.035	4.120
252.179	12.035	4.120
253.179	12.035	4.120
254.179	12.035	4.100
255.179	12.035	4.110
256.179	12.035	4.110
257.179	12.035	4.140
258.179	12.035	4.130
259.179	12.035	4.130
260.179	12.035	4.130
261.179	12.035	4.130
262.179	12.035	4.150
263.179	12.035	4.130
264.179	12.034	4.120
265.179	12.034	4.150
266.179	12.034	4.140
